Well,CellCount,MeanCellArea
Timespan(h):,541.2542,
B02,994,353.01
B03,753,317.26
B04,591,362.12
B05,706,404.75
B06,820,410.99
B07,1790,384.61
B08,7197,284.03
B09,19469,324.31
B10,17716,350.59
B11,14699,368.64
C02,648,363.86
C03,666,346.11
C04,1357,382.53
C05,1047,434.46
C06,1641,433.06
C07,2296,386.02
C08,15679,281.14
C09,15982,353.8
C10,16172,364.9
C11,13605,383.31
D02,860,317.91
D03,724,296.83
D04,1018,353.2
D05,1946,379.9
D06,1804,389.07
D07,3806,350.71
D08,16972,277.51
D09,19181,328.78
D10,16724,361.89
D11,17649,359.65
E02,863,322.67
E03,969,276.75
E04,1752,326.94
E05,1421,354.7
E06,2282,381.78
E07,3978,402.63
E08,17181,267.64
E09,18873,331.17
E10,17713,350.46
E11,17216,360.61
F02,537,333.36
F03,787,294.02
F04,1195,342.83
F05,1231,348.71
F06,1582,357.94
F07,3163,381.56
F08,10820,287.09
F09,19482,321.93
F10,18203,341.14
F11,14854,368.87
G02,749,303.09
G03,603,272.0
G04,803,339.93
G05,1831,345.16
G06,1062,367.99
G07,4443,353.07
G08,16216,304.48
G09,19699,317.06
G10,15424,363.33
G11,15739,364.94
25,,
Timespan(h):,565.2889,
B02,1044,319.37
B03,542,335.09
B04,493,331.66
B05,535,423.55
B06,575,397.18
B07,1655,339.12
B08,8022,271.03
B09,17849,346.06
B10,14480,377.6
B11,13909,383.72
C02,643,337.98
C03,1087,334.36
C04,1007,352.06
C05,803,376.63
C06,1947,384.51
C07,2116,358.28
C08,15606,273.02
C09,14679,363.84
C10,15951,368.5
C11,11357,394.12
D02,1179,347.19
D03,710,294.86
D04,964,354.72
D05,1756,397.07
D06,1553,395.07
D07,4102,328.41
D08,16003,282.91
D09,15519,360.49
D10,11719,401.92
D11,14723,376.42
E02,991,332.34
E03,775,302.41
E04,1294,341.48
E05,1060,362.9
E06,1840,400.24
E07,3518,379.89
E08,16290,266.78
E09,15725,357.25
E10,14414,378.06
E11,13744,383.11
F02,505,298.31
F03,712,279.27
F04,1111,323.95
F05,1215,355.3
F06,1303,375.1
F07,3116,353.89
F08,11031,284.6
F09,14354,365.78
F10,14690,368.36
F11,12484,379.48
G02,370,243.57
G03,413,280.33
G04,704,346.03
G05,1577,347.29
G06,778,360.75
G07,4486,327.7
G08,14729,289.75
G09,14473,350.49
G10,12958,378.47
G11,12579,387.02
26,,
Timespan(h):,593.6853,
B02,967,347.56
B03,545,340.42
B04,460,341.9
B05,523,432.17
B06,527,430.87
B07,1613,357.53
B08,9306,276.29
B09,16180,341.06
B10,14201,369.54
B11,11544,393.2
C02,652,331.35
C03,1073,340.46
C04,922,379.36
C05,760,387.77
C06,1732,398.32
C07,1802,354.77
C08,17387,265.96
C09,13359,366.76
C10,12603,386.76
C11,12040,387.82
D02,1255,323.59
D03,710,301.61
D04,931,353.56
D05,1749,399.36
D06,1605,384.4
D07,4584,318.32
D08,16414,287.53
D09,15720,353.09
D10,12303,391.21
D11,14062,375.08
E02,1050,307.02
E03,780,310.93
E04,1271,339.52
E05,1069,359.25
E06,1824,382.09
E07,4238,364.13
E08,18133,261.61
E09,14552,358.56
E10,14459,368.44
E11,14399,373.58
F02,482,323.8
F03,690,296.64
F04,1038,335.12
F05,1108,365.55
F06,1314,382.57
F07,3253,344.92
F08,12195,288.53
F09,15293,350.94
F10,14909,364.65
F11,11562,380.05
G02,366,265.98
G03,439,269.87
G04,709,339.03
G05,1507,355.0
G06,759,365.77
G07,4965,322.55
G08,16456,286.61
G09,16161,339.16
G10,12093,386.76
G11,12392,377.54
27,,
Timespan(h):,612.0736,
B02,964,349.8
B03,552,336.82
B04,499,318.37
B05,525,427.1
B06,523,434.01
B07,1645,357.64
B08,10971,280.4
B09,16771,338.81
B10,14794,363.74
B11,13323,374.93
C02,606,367.88
C03,1166,317.41
C04,948,360.53
C05,703,398.49
C06,1877,391.51
C07,2423,339.23
C08,18580,267.47
C09,14701,356.34
C10,14841,369.22
C11,12444,390.44
D02,1269,313.41
D03,670,319.28
D04,952,361.45
D05,1731,395.53
D06,1440,406.46
D07,4929,317.1
D08,18577,274.78
D09,16457,347.23
D10,13409,375.34
D11,14746,367.01
E02,1084,300.44
E03,770,315.56
E04,1236,345.99
E05,1065,369.34
E06,1699,395.68
E07,4329,350.02
E08,20035,257.08
E09,16816,344.97
E10,13090,372.36
E11,14210,374.84
F02,515,296.09
F03,702,292.97
F04,1059,333.02
F05,1155,359.41
F06,1252,393.64
F07,3376,355.8
F08,13933,285.75
F09,14997,353.62
F10,15298,359.91
F11,12697,374.13
G02,383,288.34
G03,427,275.58
G04,654,372.72
G05,1429,357.35
G06,748,363.8
G07,5736,313.42
G08,17704,287.97
G09,15521,346.98
G10,13754,374.19
G11,11838,378.59
28,,
Timespan(h):,640.5408,
B02,459,346.61
B03,286,331.59
B04,304,298.49
B05,307,409.95
B06,377,383.36
B07,1763,332.34
B08,10894,277.81
B09,15726,350.72
B10,12668,384.45
B11,10398,398.09
C02,651,393.04
C03,895,333.95
C04,761,390.73
C05,596,417.55
C06,1102,417.56
C07,2702,315.43
C08,17370,283.92
C09,11310,397.65
C10,12590,394.03
C11,10856,398.77
D02,827,326.8
D03,420,303.43
D04,632,379.64
D05,1357,381.02
D06,1090,388.93
D07,5374,294.01
D08,16520,295.52
D09,13881,367.56
D10,12039,391.24
D11,13647,383.87
E02,936,309.69
E03,622,307.7
E04,1249,352.93
E05,800,390.99
E06,1420,378.58
E07,5116,324.45
E08,18267,274.35
E09,13139,371.1
E10,12455,385.19
E11,12094,391.23
F02,514,362.47
F03,543,287.88
F04,902,341.56
F05,1070,354.98
F06,1024,354.67
F07,3578,338.53
F08,14295,286.01
F09,14006,363.32
F10,13023,377.23
F11,10993,385.12
G02,490,291.02
G03,463,301.72
G04,399,340.62
G05,1287,345.02
G06,655,362.23
G07,6923,302.56
G08,16266,296.84
G09,13976,357.81
G10,12133,380.54
G11,11499,388.72
29,,
Timespan(h):,664.1083,
B02,443,366.1
B03,270,340.89
B04,295,315.96
B05,264,417.82
B06,339,422.57
B07,1713,319.59
B08,13543,273.94
B09,11795,377.11
B10,13115,378.12
B11,11794,385.46
C02,695,370.06
C03,897,323.17
C04,944,362.29
C05,628,400.11
C06,1224,399.13
C07,2895,302.36
C08,17994,283.39
C09,13360,371.36
C10,10667,400.47
C11,11850,387.76
D02,830,316.15
D03,388,319.2
D04,699,340.25
D05,1290,387.5
D06,1096,392.7
D07,6360,283.98
D08,16344,297.5
D09,14122,359.09
D10,12879,375.13
D11,12741,382.81
E02,910,329.79
E03,610,319.26
E04,1181,366.87
E05,843,379.31
E06,1393,384.0
E07,5763,312.17
E08,19066,282.16
E09,12108,378.12
E10,12510,380.75
E11,12277,386.08
F02,537,346.82
F03,525,289.01
F04,877,336.99
F05,1097,355.11
F06,1006,357.89
F07,3878,328.73
F08,15909,279.26
F09,13578,360.59
F10,12923,373.56
F11,10699,382.15
G02,499,282.59
G03,474,300.62
G04,407,339.05
G05,1271,345.51
G06,628,368.17
G07,8098,291.34
G08,15166,310.45
G09,13661,359.88
G10,10557,393.23
G11,11474,380.4
30,,
Timespan(h):,688.0489,
B02,500,332.96
B03,283,330.27
B04,321,287.72
B05,274,422.2
B06,390,407.93
B07,2730,313.58
B08,14890,278.08
B09,16253,351.34
B10,13527,376.75
B11,11888,381.64
C02,717,348.92
C03,936,314.99
C04,845,374.24
C05,560,430.35
C06,1052,420.66
C07,3607,295.69
C08,19372,285.0
C09,12924,371.85
C10,11519,392.57
C11,10564,403.29
D02,856,302.04
D03,397,314.28
D04,673,360.3
D05,1338,384.93
D06,1076,406.96
D07,7301,282.52
D08,18363,287.51
D09,14828,355.8
D10,13110,372.76
D11,13168,379.72
E02,911,329.41
E03,622,315.82
E04,1163,364.86
E05,809,376.57
E06,1281,383.18
E07,7217,288.91
E08,20932,278.02
E09,12918,370.0
E10,12949,381.45
E11,12630,387.19
F02,514,370.27
F03,520,294.21
F04,860,337.89
F05,1029,364.8
F06,1018,354.42
F07,4208,330.69
F08,17364,280.72
F09,13864,359.99
F10,13422,372.41
F11,10916,380.47
G02,510,289.63
G03,493,283.87
G04,397,351.98
G05,1152,371.51
G06,571,381.56
G07,9506,288.73
G08,17420,299.07
G09,14274,355.89
G10,11478,388.68
G11,12085,377.39
31,,
Timespan(h):,711.0281,
B02,589,367.89
B03,353,372.44
B04,253,310.4
B05,372,427.76
B06,320,451.15
B07,2897,298.73
B08,15423,281.27
B09,10805,393.74
B10,11392,392.4
B11,9476,402.37
C02,319,353.94
C03,569,336.93
C04,736,378.73
C05,505,435.9
C06,825,381.64
C07,3569,281.28
C08,17441,311.46
C09,12433,376.76
C10,11980,392.22
C11,10404,404.3
D02,678,364.45
D03,448,318.38
D04,662,374.81
D05,1188,407.37
D06,1051,401.22
D07,8267,268.42
D08,15847,315.27
D09,12255,379.92
D10,9954,402.45
D11,11303,395.16
E02,501,314.75
E03,529,310.59
E04,827,375.21
E05,710,390.59
E06,1204,394.22
E07,7994,272.38
E08,16692,316.93
E09,12502,383.96
E10,11035,395.97
E11,10602,404.06
F02,442,305.88
F03,428,311.45
F04,710,318.13
F05,809,359.42
F06,843,359.05
F07,4650,313.15
F08,15845,296.29
F09,11821,381.08
F10,10957,393.39
F11,9529,395.8
G02,207,258.42
G03,320,330.91
G04,291,375.96
G05,707,348.19
G06,540,357.89
G07,9899,287.91
G08,14243,327.44
G09,12047,367.84
G10,9982,392.92
G11,10294,385.66
32,,
Timespan(h):,736.1011,
B02,594,365.12
B03,358,366.37
B04,238,300.22
B05,434,409.72
B06,376,425.52
B07,3811,291.51
B08,16281,287.47
B09,12094,381.9
B10,10763,390.26
B11,10305,388.96
C02,349,322.89
C03,597,314.28
C04,780,378.48
C05,623,415.01
C06,786,379.09
C07,4156,284.43
C08,18181,307.72
C09,12799,371.13
C10,10983,392.16
C11,9554,405.35
D02,702,342.26
D03,463,308.43
D04,616,377.52
D05,1055,421.83
D06,1038,399.97
D07,9796,265.53
D08,15276,314.4
D09,12960,368.53
D10,11138,380.88
D11,11303,388.56
E02,501,312.63
E03,531,317.24
E04,866,363.27
E05,722,393.49
E06,1203,392.88
E07,8981,265.84
E08,18312,305.19
E09,12765,370.08
E10,10872,386.7
E11,11351,388.3
F02,443,307.0
F03,412,305.67
F04,700,326.26
F05,817,349.36
F06,889,352.8
F07,5362,306.09
F08,17208,292.35
F09,12075,368.68
F10,9219,401.21
F11,9645,383.64
G02,205,263.38
G03,321,314.73
G04,294,359.96
G05,727,337.57
G06,500,363.1
G07,11405,285.25
G08,15264,318.58
G09,12041,366.88
G10,9951,386.03
G11,10637,374.59
33,,
Timespan(h):,760.5178,
B02,621,417.6
B03,455,388.97
B04,542,379.93
B05,473,459.05
B06,652,445.04
B07,5206,262.79
B08,14598,302.72
B09,9570,403.08
B10,10932,397.73
B11,8875,396.33
C02,383,399.87
C03,761,389.4
C04,762,404.15
C05,498,433.33
C06,581,410.27
C07,4649,293.2
C08,16717,327.74
C09,9716,397.36
C10,10571,398.57
C11,9869,407.97
D02,1006,351.16
D03,728,330.59
D04,710,377.02
D05,1004,403.96
D06,1024,418.46
D07,11877,263.07
D08,14153,333.78
D09,11989,381.28
D10,10494,395.87
D11,10871,395.61
E02,869,332.4
E03,773,325.49
E04,1196,374.14
E05,775,380.7
E06,1183,406.52
E07,11067,251.47
E08,17444,324.1
E09,11995,381.06
E10,10051,407.09
E11,10262,393.23
F02,517,337.78
F03,602,312.53
F04,956,355.07
F05,884,366.95
F06,1171,365.64
F07,6149,300.5
F08,16475,315.96
F09,10929,391.79
F10,9300,411.19
F11,9622,397.2
G02,272,313.57
G03,307,342.91
G04,487,358.48
G05,834,352.89
G06,616,340.24
G07,12324,278.38
G08,13316,339.33
G09,10946,381.68
G10,9032,400.03
G11,8689,395.69
34,,
Timespan(h):,784.1358,
B02,736,367.99
B03,507,377.1
B04,574,375.4
B05,617,432.39
B06,610,453.53
B07,6231,270.24
B08,17406,298.04
B09,11096,391.6
B10,10131,402.23
B11,9085,390.45
C02,407,392.68
C03,840,352.17
C04,730,406.41
C05,483,417.05
C06,764,376.97
C07,6304,287.64
C08,15727,340.9
C09,10481,389.07
C10,10623,403.11
C11,8332,413.52
D02,1026,354.22
D03,711,346.37
D04,700,373.53
D05,955,407.53
D06,1161,401.82
D07,13426,263.17
D08,13068,344.96
D09,11240,392.34
D10,9000,401.94
D11,10743,394.68
E02,910,324.4
E03,807,319.1
E04,1278,368.11
E05,812,366.56
E06,1188,406.94
E07,12689,245.27
E08,14986,343.5
E09,10644,392.19
E10,9533,409.17
E11,9660,388.93
F02,505,348.02
F03,603,319.44
F04,1039,335.72
F05,859,369.3
F06,1162,357.01
F07,6854,292.91
F08,17067,314.65
F09,10084,392.34
F10,9316,399.52
F11,9254,390.21
G02,275,350.62
G03,356,309.2
G04,479,359.57
G05,853,349.55
G06,584,341.14
G07,13302,282.81
G08,13595,339.71
G09,10000,381.72
G10,8085,400.0
G11,9518,384.76
