Well,CellCount,MeanCellArea
F02,848,241.37
F03,1102,253.95
F04,15562,266.13
F05,25897,338.33
F06,22268,369.39
F07,22953,350.91
F08,22626,362.79
F09,27171,348.55
F10,26149,359.48
F11,28092,349.44
G02,1543,261.95
G03,1570,272.25
G04,23385,286.95
G05,24901,361.77
G06,24704,359.21
G07,23467,358.47
G08,25234,345.49
G09,26502,351.47
G10,26772,349.98
G11,27799,342.68
24,,
Timespan(h):,549.4894,
B02,616,223.94
B03,14645,273.55
B04,2913,258.66
B05,22164,367.73
B06,21882,371.68
B07,21721,362.19
B08,22105,359.35
B09,23615,360.67
B10,27388,345.57
B11,25293,358.92
C02,1103,257.65
C03,1495,367.16
C04,32314,274.9
C05,21594,368.14
C06,25512,343.2
C07,20654,363.15
C08,21995,366.79
C09,24240,358.81
C10,24481,356.95
C11,26898,352.21
D02,2971,292.21
D03,1621,280.03
D04,28673,311.48
D05,30071,324.31
D06,21362,358.69
D07,22561,354.01
D08,21064,370.71
D09,26105,353.16
D10,23928,367.68
D11,26012,355.41
E02,1567,246.74
E03,1895,354.01
E04,14081,300.47
E05,25661,346.58
E06,23921,357.31
E07,20551,369.84
E08,23077,361.15
E09,24847,357.38
E10,24774,362.7
E11,25729,357.1
F02,851,232.53
F03,1040,257.09
F04,18933,261.9
F05,25090,351.88
F06,21147,372.86
F07,22326,358.32
F08,21420,365.13
F09,24806,359.06
F10,24603,364.6
F11,25567,359.25
G02,1549,265.65
G03,1646,279.84
G04,25731,301.93
G05,24021,364.62
G06,23183,369.72
G07,22389,364.58
G08,24098,353.83
G09,26310,351.47
G10,24678,358.8
G11,27112,348.63
25,,
Timespan(h):,576.6039,
B02,609,225.13
B03,15240,294.97
B04,4023,255.06
B05,20326,381.76
B06,20532,384.73
B07,20940,368.13
B08,20414,372.01
B09,23652,363.74
B10,26837,348.45
B11,24840,362.06
C02,1075,263.88
C03,1841,381.92
C04,29102,316.12
C05,20070,382.88
C06,23248,355.32
C07,19665,369.46
C08,21245,373.07
C09,23395,364.75
C10,23721,364.12
C11,26241,352.89
D02,3697,299.77
D03,1584,282.38
D04,25605,350.94
D05,28165,341.05
D06,19904,375.41
D07,21230,360.04
D08,19812,379.83
D09,24278,361.21
D10,23469,375.86
D11,24728,360.18
E02,1965,241.6
E03,2152,369.14
E04,18514,300.24
E05,23158,373.3
E06,22596,371.59
E07,19765,372.14
E08,22109,371.4
E09,24019,364.99
E10,22276,370.94
E11,25274,362.23
F02,872,234.79
F03,1072,263.88
F04,17358,306.93
F05,24116,363.99
F06,19643,388.51
F07,20845,367.54
F08,20678,372.62
F09,25418,360.09
F10,23221,372.72
F11,24593,368.58
G02,1623,267.94
G03,1736,289.3
G04,23614,342.55
G05,21008,383.25
G06,21193,379.82
G07,21417,376.52
G08,23302,359.95
G09,25131,358.91
G10,24789,362.62
G11,25743,356.95
26,,
Timespan(h):,597.2175,
B02,281,165.11
B03,15457,306.67
B04,5154,242.17
B05,23667,370.51
B06,23851,364.12
B07,23574,351.98
B08,23723,348.98
B09,25973,349.68
B10,30265,332.9
B11,27689,346.47
C02,310,239.75
C03,1729,416.38
C04,32585,300.89
C05,22710,375.44
C06,26393,335.29
C07,22234,353.18
C08,23804,359.0
C09,26510,352.31
C10,27784,345.27
C11,29789,335.68
D02,3885,302.73
D03,886,240.08
D04,28347,349.3
D05,30256,325.8
D06,22642,358.91
D07,24148,347.65
D08,22994,361.5
D09,27290,345.54
D10,26006,355.5
D11,27527,344.91
E02,2061,212.1
E03,2113,393.62
E04,22262,301.26
E05,27227,347.34
E06,25702,352.35
E07,22544,361.04
E08,24967,350.78
E09,27265,344.23
E10,26155,351.45
E11,28035,349.67
F02,378,188.68
F03,627,248.44
F04,18751,331.67
F05,26673,358.56
F06,22250,376.57
F07,23505,349.86
F08,23611,356.83
F09,27135,346.72
F10,27289,349.87
F11,27757,346.4
G02,655,213.47
G03,1258,270.77
G04,27114,337.2
G05,23594,363.39
G06,24978,361.53
G07,24825,355.28
G08,26720,341.68
G09,28674,338.8
G10,28241,343.84
G11,29568,337.04
27,,
Timespan(h):,625.7533,
B02,290,181.03
B03,20583,291.26
B04,7517,244.28
B05,20933,372.17
B06,20919,380.0
B07,21490,364.4
B08,21518,362.38
B09,23079,360.91
B10,26528,353.73
B11,24397,362.76
C02,353,217.59
C03,2589,414.64
C04,33196,294.74
C05,21411,379.92
C06,23495,346.37
C07,20070,360.88
C08,21719,366.63
C09,23081,362.23
C10,23971,361.66
C11,26492,349.64
D02,6046,292.84
D03,973,226.97
D04,28596,347.89
D05,28715,333.49
D06,20750,365.35
D07,21173,355.59
D08,20548,367.8
D09,24593,356.63
D10,23239,373.46
D11,24299,354.84
E02,3018,224.36
E03,2670,406.49
E04,24298,302.26
E05,24948,355.36
E06,22431,369.69
E07,21214,366.86
E08,22511,363.51
E09,23959,363.07
E10,22568,368.19
E11,24535,368.65
F02,419,196.57
F03,626,244.02
F04,19324,334.88
F05,25323,360.2
F06,20214,379.98
F07,21053,359.52
F08,21642,365.07
F09,24370,358.82
F10,22839,372.55
F11,24075,366.34
G02,768,212.75
G03,1431,287.11
G04,30584,324.8
G05,19614,386.0
G06,21326,382.42
G07,21952,369.49
G08,23291,356.53
G09,24464,362.56
G10,24189,363.44
G11,24933,360.12
28,,
Timespan(h):,646.76,
B02,295,186.21
B03,20759,299.54
B04,9840,251.58
B05,18713,385.72
B06,20058,384.92
B07,19831,371.71
B08,20551,367.11
B09,21029,373.43
B10,24347,364.24
B11,23635,369.7
C02,357,207.61
C03,3457,391.78
C04,30205,318.52
C05,19584,393.41
C06,22901,353.27
C07,19591,366.66
C08,20360,375.49
C09,22176,368.9
C10,22530,367.21
C11,25332,357.47
D02,7636,299.33
D03,1017,231.11
D04,26748,360.4
D05,27583,339.55
D06,19985,370.72
D07,21494,362.92
D08,19537,375.29
D09,24127,358.8
D10,21642,379.56
D11,23627,366.43
E02,4065,229.56
E03,3146,401.81
E04,22490,328.74
E05,23132,373.56
E06,21096,369.81
E07,20228,374.76
E08,21588,370.88
E09,23492,367.01
E10,22203,375.69
E11,22926,374.11
F02,441,204.56
F03,670,242.19
F04,17279,353.33
F05,23046,369.67
F06,18854,388.22
F07,20762,368.8
F08,20962,365.69
F09,23304,368.15
F10,22794,376.98
F11,23675,369.32
G02,847,234.73
G03,1568,297.79
G04,28075,345.88
G05,18818,388.54
G06,20090,388.68
G07,20569,378.86
G08,23439,356.9
G09,23474,366.01
G10,23763,365.85
G11,24408,363.25
29,,
Timespan(h):,673.0008,
B02,269,175.58
B03,23855,288.99
B04,13918,253.04
B05,21407,374.57
B06,22231,366.86
B07,22439,351.59
B08,21929,359.61
B09,23332,355.78
B10,28007,342.69
B11,26024,353.61
C02,228,198.98
C03,4670,398.48
C04,32166,307.06
C05,21782,381.33
C06,24097,341.34
C07,20978,356.11
C08,22386,362.79
C09,23964,357.3
C10,24736,357.79
C11,27944,341.03
D02,9605,306.66
D03,782,239.29
D04,27612,361.45
D05,28812,326.71
D06,22309,350.4
D07,22813,350.21
D08,21159,364.82
D09,26042,346.57
D10,23737,362.41
D11,25065,351.92
E02,5856,231.51
E03,3971,412.84
E04,24417,335.26
E05,25272,356.33
E06,23377,356.59
E07,21664,358.2
E08,23793,356.34
E09,24806,349.67
E10,23084,357.09
E11,25249,355.2
F02,310,196.14
F03,502,193.34
F04,19328,351.99
F05,24989,352.69
F06,21222,377.57
F07,22607,353.54
F08,22740,356.23
F09,25125,352.76
F10,24641,362.69
F11,26319,352.46
G02,769,260.15
G03,1565,292.41
G04,30796,333.5
G05,19421,377.29
G06,22731,372.07
G07,23046,357.08
G08,23819,352.36
G09,24961,353.33
G10,25759,352.65
G11,26838,346.37
30,,
Timespan(h):,693.9278,
B02,285,176.71
B03,25602,290.22
B04,17437,248.57
B05,19799,377.72
B06,20263,373.25
B07,20541,363.05
B08,19929,370.23
B09,21284,370.92
B10,24801,363.26
B11,23818,367.34
C02,237,197.87
C03,5958,383.05
C04,29634,320.22
C05,19954,385.16
C06,23293,347.92
C07,19855,368.87
C08,20487,376.36
C09,21481,378.07
C10,22911,370.36
C11,24050,356.9
D02,12095,291.53
D03,805,250.78
D04,25708,365.66
D05,26532,341.01
D06,19359,360.69
D07,20897,360.55
D08,19879,379.98
D09,24223,359.98
D10,21682,378.34
D11,22438,370.37
E02,7714,228.73
E03,4953,394.32
E04,25747,328.82
E05,23432,367.15
E06,21406,369.87
E07,19900,372.59
E08,21304,369.67
E09,22103,367.43
E10,20928,379.36
E11,22557,374.58
F02,355,192.79
F03,521,214.77
F04,18488,356.85
F05,22963,370.76
F06,20456,377.31
F07,20714,361.55
F08,20876,368.59
F09,22167,367.15
F10,22234,376.44
F11,23301,368.21
G02,909,279.18
G03,1849,306.55
G04,30052,343.23
G05,18164,392.14
G06,20737,380.22
G07,21204,376.99
G08,23194,357.56
G09,23595,366.66
G10,23623,367.85
G11,24059,363.62
31,,
Timespan(h):,717.3786,
B02,275,170.49
B03,26366,291.84
B04,19474,265.32
B05,18141,388.09
B06,20091,374.43
B07,19515,368.02
B08,19365,377.32
B09,20993,370.63
B10,23811,367.32
B11,22344,376.95
C02,208,217.0
C03,7507,374.37
C04,28497,330.03
C05,19243,389.63
C06,21628,351.93
C07,18537,374.69
C08,19473,374.64
C09,20658,375.22
C10,20735,376.07
C11,22934,365.56
D02,13862,290.37
D03,838,262.01
D04,23313,375.35
D05,26154,343.81
D06,19494,373.39
D07,20075,367.49
D08,19435,377.9
D09,22865,364.59
D10,20111,384.04
D11,21108,377.09
E02,10824,221.66
E03,6596,375.75
E04,23999,345.7
E05,21264,379.84
E06,19765,379.22
E07,18399,378.99
E08,20036,377.88
E09,21474,371.43
E10,20486,376.24
E11,21409,378.59
F02,388,215.26
F03,502,207.35
F04,16662,368.74
F05,21826,374.78
F06,18892,385.83
F07,19547,370.95
F08,19977,374.04
F09,21735,373.6
F10,20979,382.57
F11,22094,374.05
G02,1136,313.37
G03,2165,322.18
G04,27787,356.98
G05,17182,397.65
G06,19204,386.48
G07,20201,378.83
G08,22336,360.49
G09,22286,368.15
G10,21673,376.63
G11,22161,374.56
32,,
Timespan(h):,740.5739,
B02,191,176.58
B03,27928,287.73
B04,22805,261.26
B05,20148,368.9
B06,22151,357.61
B07,21440,353.62
B08,20880,363.32
B09,21941,358.14
B10,26743,343.92
B11,23160,362.25
C02,253,174.78
C03,9958,365.61
C04,30922,305.65
C05,19910,391.8
C06,24112,333.51
C07,19757,356.98
C08,20386,368.67
C09,22275,363.05
C10,22657,361.03
C11,24938,345.91
D02,15024,315.79
D03,831,245.34
D04,25212,362.63
D05,27140,330.69
D06,21193,355.94
D07,20431,354.97
D08,20337,365.88
D09,24620,347.5
D10,21084,368.03
D11,23351,354.99
E02,14396,228.48
E03,8330,384.26
E04,26456,337.72
E05,23086,361.4
E06,22254,354.23
E07,19988,366.91
E08,21239,362.76
E09,23102,355.73
E10,21377,370.33
E11,23429,362.1
F02,416,219.14
F03,332,187.44
F04,18663,357.85
F05,24057,357.49
F06,20361,370.71
F07,20730,356.62
F08,20564,360.63
F09,23695,353.58
F10,22302,362.34
F11,23905,361.26
G02,1328,324.28
G03,2378,333.56
G04,31041,340.06
G05,17882,379.62
G06,21763,371.61
G07,21781,365.4
G08,23855,349.46
G09,24240,350.85
G10,24658,352.5
G11,23506,355.01
33,,
Timespan(h):,764.5672,
B02,194,158.31
B03,29348,292.07
B04,25757,262.86
B05,18633,376.17
B06,20829,370.43
B07,20021,369.75
B08,19329,371.76
B09,20565,374.23
B10,23187,369.19
B11,21751,371.81
C02,259,164.32
C03,11941,359.28
C04,27334,326.64
C05,19127,391.23
C06,21830,354.51
C07,18303,371.85
C08,19547,379.0
C09,21035,370.1
C10,21306,371.68
C11,22025,366.37
D02,17052,301.34
D03,820,264.49
D04,22207,382.72
D05,25129,349.87
D06,19158,372.38
D07,19795,368.54
D08,18784,380.66
D09,22598,361.45
D10,19776,386.63
D11,21110,372.73
E02,17951,230.76
E03,11129,351.67
E04,26116,331.67
E05,20644,375.82
E06,19802,370.58
E07,18500,376.46
E08,19694,380.4
E09,20938,374.8
E10,19656,383.52
E11,20922,374.65
F02,527,230.96
F03,353,191.37
F04,18156,358.96
F05,22635,376.32
F06,19350,385.61
F07,19652,371.07
F08,19167,372.1
F09,21306,368.78
F10,20669,382.72
F11,20667,377.94
G02,1550,345.73
G03,2959,336.04
G04,28197,355.55
G05,16438,390.2
G06,19139,382.93
G07,19168,381.58
G08,21995,363.36
G09,21346,371.6
G10,21795,373.32
G11,21358,372.5
34,,
Timespan(h):,790.7411,
B02,186,178.04
B03,28736,304.38
B04,26672,274.78
B05,16737,386.44
B06,19481,379.05
B07,18605,373.75
B08,18124,378.59
B09,19194,377.55
B10,20732,382.19
B11,20431,378.82
C02,244,179.18
C03,12873,358.47
C04,25414,343.08
C05,17156,401.81
C06,19832,365.16
C07,17430,378.17
C08,18238,380.81
C09,19241,381.62
C10,18864,386.33
C11,22225,366.24
D02,18196,313.26
D03,937,270.53
D04,19904,391.93
D05,23612,347.84
D06,17931,376.94
D07,18691,376.24
D08,18483,384.54
D09,21415,373.77
D10,18548,391.19
D11,18475,380.96
E02,22021,233.85
E03,13925,342.57
E04,23897,346.69
E05,18043,388.22
E06,18912,382.75
E07,18226,383.42
E08,17999,383.87
E09,19181,381.32
E10,19172,387.85
E11,18455,386.47
F02,795,241.47
F03,380,179.01
F04,16694,371.27
F05,20483,384.73
F06,17744,391.79
F07,18631,378.2
F08,18088,376.98
F09,19784,377.57
F10,19550,385.62
F11,20022,384.03
G02,2034,353.95
G03,3678,339.21
G04,27188,363.33
G05,14965,404.6
G06,18505,389.59
G07,18384,388.01
G08,20971,369.99
G09,20529,375.53
G10,20008,378.32
G11,19598,377.28
