Well,CellCount,MeanCellArea
C10,1371,383.3
C11,1218,369.45
D02,925,378.85
D03,1748,364.99
D04,1229,382.55
D05,1365,348.73
D06,1212,362.87
D07,1605,380.3
D08,1922,366.79
D09,1792,370.81
D10,1858,362.95
D11,1122,363.36
E02,846,367.11
E03,1164,379.18
E04,1742,370.53
E05,1458,362.69
E06,1253,365.41
E07,1750,367.1
E08,1535,371.37
E09,1599,359.55
E10,1447,383.07
E11,1716,373.84
F02,906,377.03
F03,1262,366.95
F04,1416,361.4
F05,1342,362.66
F06,1330,365.97
F07,1188,357.47
F08,1331,366.4
F09,1513,357.54
F10,1823,360.68
F11,1128,359.82
G02,765,368.46
G03,956,373.71
G04,1113,364.6
G05,1031,371.43
G06,882,358.0
G07,777,350.08
G08,1070,369.71
G09,1247,354.55
G10,1040,369.04
G11,1062,369.04
4,,
Timespan(h):,75.7306,
B02,910,382.59
B03,1557,386.66
B04,1098,381.03
B05,1086,365.53
B06,1266,367.73
B07,1010,386.73
B08,1409,373.64
B09,1317,376.08
B10,1644,379.6
B11,1738,379.28
C02,1200,390.65
C03,1342,380.07
C04,1740,375.24
C05,1708,375.88
C06,1769,390.45
C07,1944,385.0
C08,1897,381.1
C09,2136,381.38
C10,1746,390.08
C11,1602,379.12
D02,1135,377.73
D03,2254,381.37
D04,1595,384.67
D05,1771,372.16
D06,1661,372.76
D07,2011,388.14
D08,2432,373.08
D09,2312,374.43
D10,2343,377.55
D11,1346,387.52
E02,1095,379.84
E03,1490,395.62
E04,2323,374.32
E05,1910,359.35
E06,1754,378.75
E07,2342,368.75
E08,1944,391.24
E09,1939,378.43
E10,1981,376.58
E11,2241,377.76
F02,1184,371.18
F03,1560,373.42
F04,1682,383.9
F05,1505,379.8
F06,1646,380.53
F07,1442,374.44
F08,1687,374.48
F09,1800,377.9
F10,2187,377.76
F11,1354,376.06
G02,950,377.35
G03,1128,388.08
G04,1368,379.43
G05,1227,390.89
G06,1070,380.69
G07,983,379.65
G08,1330,380.76
G09,1479,370.13
G10,1258,380.28
G11,1322,368.92
5,,
Timespan(h):,94.2817,
B02,1233,362.38
B03,1929,365.96
B04,1468,357.28
B05,1345,367.64
B06,1488,368.22
B07,1297,370.04
B08,1765,359.45
B09,1712,365.49
B10,2020,377.52
B11,2104,380.01
C02,1543,375.9
C03,1633,376.68
C04,2038,386.79
C05,2181,370.27
C06,2216,382.44
C07,2375,380.84
C08,2325,379.07
C09,2675,380.98
C10,2144,388.96
C11,1941,377.57
D02,1484,368.77
D03,2825,374.19
D04,1963,386.58
D05,2134,369.65
D06,2007,374.84
D07,2457,387.53
D08,3051,362.36
D09,2840,371.44
D10,2822,373.84
D11,1700,374.98
E02,1379,375.24
E03,1866,379.75
E04,2836,374.26
E05,2359,364.57
E06,2135,375.96
E07,2956,372.29
E08,2389,379.01
E09,2427,370.57
E10,2407,374.88
E11,2705,380.15
F02,1484,372.59
F03,1965,371.05
F04,2099,373.89
F05,1935,382.67
F06,2115,377.38
F07,1762,375.14
F08,2032,380.89
F09,2283,376.33
F10,2695,377.53
F11,1741,367.65
G02,1172,391.47
G03,1412,378.91
G04,1770,371.59
G05,1579,384.27
G06,1388,362.3
G07,1247,379.5
G08,1634,388.34
G09,1969,365.8
G10,1612,366.3
G11,1669,368.43
6,,
Timespan(h):,118.4361,
B02,515,557.33
B03,908,551.67
B04,794,526.37
B05,345,502.69
B06,483,494.64
B07,648,454.35
B08,1076,401.64
B09,700,408.98
B10,1575,421.35
B11,1662,410.85
C02,706,543.91
C03,548,511.37
C04,1355,531.94
C05,1547,534.1
C06,1537,508.39
C07,1868,448.1
C08,1238,411.86
C09,2116,402.89
C10,1160,412.21
C11,1004,398.19
D02,939,523.65
D03,1978,541.87
D04,1253,542.44
D05,1145,503.8
D06,1311,488.83
D07,1750,457.57
D08,2751,404.1
D09,1618,400.1
D10,2855,395.67
D11,1225,403.9
E02,607,463.49
E03,960,547.21
E04,2011,531.22
E05,1817,493.61
E06,1273,491.03
E07,2370,448.69
E08,2042,420.19
E09,2387,410.36
E10,2134,414.4
E11,2429,404.47
F02,1251,501.24
F03,1397,529.86
F04,1726,490.97
F05,1303,518.38
F06,1739,466.52
F07,1620,429.06
F08,1681,414.24
F09,2229,404.47
F10,2406,389.23
F11,1037,380.33
G02,345,509.23
G03,1108,480.36
G04,684,496.22
G05,1257,496.02
G06,675,478.23
G07,1049,430.99
G08,1457,410.29
G09,1554,398.16
G10,1476,401.88
G11,1547,392.22
7,,
Timespan(h):,143.7119,
B02,494,484.25
B03,863,535.73
B04,895,502.76
B05,343,516.38
B06,553,481.22
B07,861,447.16
B08,1312,404.28
B09,941,417.29
B10,2116,408.38
B11,2273,405.17
C02,612,488.05
C03,466,500.63
C04,1241,542.6
C05,1395,554.52
C06,1557,506.28
C07,2118,440.86
C08,1443,420.61
C09,2806,406.67
C10,1405,419.42
C11,1238,397.74
D02,841,488.11
D03,1754,537.66
D04,1169,557.75
D05,1126,517.45
D06,1463,489.89
D07,2010,451.74
D08,3371,413.75
D09,2179,402.11
D10,3530,408.09
D11,1560,401.53
E02,484,441.27
E03,985,489.12
E04,1894,511.47
E05,1804,506.02
E06,1417,480.82
E07,2766,434.73
E08,2551,421.59
E09,3099,404.63
E10,2620,429.76
E11,3008,404.43
F02,1123,469.69
F03,1443,491.74
F04,1698,488.08
F05,1402,519.27
F06,1961,454.12
F07,1865,426.86
F08,2022,413.63
F09,2978,402.52
F10,3132,394.16
F11,1301,391.83
G02,347,417.91
G03,1098,464.1
G04,663,498.21
G05,1246,520.11
G06,756,468.49
G07,1365,427.88
G08,1827,418.93
G09,2079,390.77
G10,1996,397.9
G11,1944,402.9
8,,
Timespan(h):,167.2594,
B02,894,343.4
B03,1098,441.47
B04,1166,404.15
B05,622,394.83
B06,816,381.23
B07,1334,385.33
B08,1943,388.05
B09,1411,390.79
B10,2831,391.75
B11,3071,397.81
C02,862,348.28
C03,639,385.19
C04,1423,453.97
C05,1592,479.69
C06,1841,424.67
C07,2590,407.87
C08,1941,392.65
C09,3779,393.9
C10,1932,396.86
C11,1741,384.63
D02,1095,367.28
D03,1890,461.13
D04,1198,477.19
D05,1271,449.16
D06,1664,411.52
D07,2298,419.12
D08,4126,401.98
D09,2798,395.12
D10,4609,397.02
D11,2162,384.34
E02,681,320.09
E03,1138,389.22
E04,2030,446.62
E05,1808,454.8
E06,1551,415.04
E07,3072,414.88
E08,3147,408.76
E09,4036,392.7
E10,3480,406.03
E11,3975,400.85
F02,1476,338.36
F03,1546,408.77
F04,1703,438.01
F05,1513,450.62
F06,1962,414.83
F07,2106,401.51
F08,2288,389.82
F09,3831,390.74
F10,3963,388.4
F11,1730,379.09
G02,410,329.1
G03,1157,394.66
G04,709,427.16
G05,1284,437.3
G06,829,402.38
G07,1435,407.48
G08,2134,412.08
G09,2655,377.21
G10,2452,396.66
G11,2520,407.99
9,,
Timespan(h):,192.9689,
B02,900,302.64
B03,1052,394.14
B04,1085,361.17
B05,584,358.35
B06,819,365.96
B07,1413,384.28
B08,2194,382.15
B09,1600,386.17
B10,3306,400.59
B11,3625,392.62
C02,839,309.72
C03,615,335.6
C04,1341,407.32
C05,1497,426.04
C06,1802,390.58
C07,2676,396.23
C08,2092,390.18
C09,4437,392.37
C10,2214,398.77
C11,2084,380.16
D02,1084,321.7
D03,1834,390.69
D04,1173,416.84
D05,1254,398.53
D06,1717,373.44
D07,2375,399.05
D08,4585,399.2
D09,3329,384.91
D10,5329,389.09
D11,2550,387.02
E02,690,281.23
E03,1090,358.01
E04,1844,408.92
E05,1769,392.02
E06,1551,381.92
E07,3312,390.16
E08,3373,402.79
E09,4753,388.62
E10,4148,407.83
E11,4541,395.1
F02,1446,314.03
F03,1481,362.22
F04,1678,383.14
F05,1465,403.8
F06,1996,386.81
F07,2192,386.88
F08,2555,386.07
F09,4520,388.04
F10,4743,389.34
F11,2003,392.42
G02,405,296.83
G03,1160,351.91
G04,693,373.98
G05,1284,392.7
G06,834,358.27
G07,1479,383.52
G08,2467,394.71
G09,3180,379.77
G10,2964,390.19
G11,2998,407.07
10,,
Timespan(h):,217.6558,
B02,906,288.64
B03,1140,354.54
B04,1112,349.05
B05,607,341.37
B06,862,357.52
B07,1498,364.33
B08,2434,378.63
B09,1800,387.24
B10,3721,406.68
B11,4112,394.79
C02,854,293.37
C03,639,324.63
C04,1294,369.4
C05,1549,388.9
C06,1924,375.46
C07,2758,391.15
C08,2226,391.76
C09,5234,394.16
C10,2431,401.71
C11,2369,387.17
D02,1116,296.56
D03,1847,350.91
D04,1224,369.26
D05,1339,361.8
D06,1726,363.25
D07,2494,394.88
D08,5115,396.15
D09,3594,388.13
D10,6671,381.36
D11,2837,399.11
E02,722,273.67
E03,1072,347.92
E04,1912,369.59
E05,1835,378.43
E06,1595,366.43
E07,3418,385.51
E08,3647,407.26
E09,5640,385.31
E10,4772,401.85
E11,5330,394.63
F02,1476,288.81
F03,1511,331.97
F04,1641,356.61
F05,1533,381.01
F06,2064,372.3
F07,2291,381.0
F08,2774,385.81
F09,5328,385.58
F10,5499,399.12
F11,2220,388.53
G02,411,276.4
G03,1162,325.31
G04,693,333.42
G05,1315,362.09
G06,850,343.27
G07,1670,382.61
G08,2767,392.97
G09,3611,387.18
G10,3299,394.89
G11,3453,407.47
11,,
Timespan(h):,238.9275,
B02,964,269.89
B03,1095,339.42
B04,1173,322.75
B05,655,338.76
B06,926,349.51
B07,1527,365.18
B08,2734,377.61
B09,2039,389.84
B10,4260,405.92
B11,4904,394.57
C02,888,292.33
C03,649,302.79
C04,1273,360.72
C05,1609,389.49
C06,1983,362.68
C07,2789,383.63
C08,2394,395.53
C09,6165,390.11
C10,2850,404.39
C11,2777,389.49
D02,1127,283.41
D03,1899,332.04
D04,1190,370.06
D05,1369,366.13
D06,1754,360.3
D07,2450,392.04
D08,5713,391.44
D09,4144,375.54
D10,7903,380.62
D11,3374,391.09
E02,723,265.58
E03,1114,325.39
E04,1865,349.97
E05,1928,365.28
E06,1660,356.77
E07,3560,377.71
E08,3951,405.63
E09,6460,382.29
E10,5581,396.98
E11,6217,383.59
F02,1510,283.85
F03,1579,307.65
F04,1652,342.01
F05,1605,353.19
F06,2100,366.18
F07,2350,375.03
F08,2999,371.99
F09,6163,389.31
F10,6605,387.35
F11,2569,389.32
G02,439,265.11
G03,1162,308.0
G04,760,325.68
G05,1318,372.99
G06,906,352.11
G07,1720,367.48
G08,2941,401.4
G09,4166,383.29
G10,3809,393.12
G11,4089,408.6
12,,
Timespan(h):,262.3261,
B02,1009,254.28
B03,1339,306.1
B04,1271,317.51
B05,915,302.16
B06,1177,311.29
B07,1716,318.77
B08,3087,358.95
B09,2580,370.1
B10,5145,386.53
B11,5924,377.89
C02,726,262.17
C03,582,279.15
C04,1252,348.04
C05,1287,356.28
C06,1700,353.65
C07,2647,375.53
C08,2472,386.13
C09,6951,376.65
C10,3207,394.57
C11,3091,382.98
D02,1028,264.46
D03,1484,320.9
D04,1169,347.7
D05,1366,342.77
D06,2008,348.94
D07,2687,360.53
D08,6043,384.68
D09,4535,378.44
D10,8650,381.13
D11,3696,390.84
E02,576,248.68
E03,1008,307.56
E04,1487,338.47
E05,1456,345.38
E06,1510,353.16
E07,3193,370.33
E08,4064,399.49
E09,7239,378.72
E10,6388,392.27
E11,6710,381.59
F02,866,270.49
F03,1294,292.77
F04,1248,339.42
F05,1128,342.59
F06,1660,350.28
F07,2056,366.0
F08,3137,371.32
F09,7127,381.09
F10,7453,378.87
F11,3161,370.32
G02,649,226.18
G03,1176,279.16
G04,662,296.3
G05,1201,304.69
G06,952,298.02
G07,1568,344.82
G08,3368,368.29
G09,4858,367.24
G10,4391,387.71
G11,4865,382.23
13,,
Timespan(h):,285.7839,
B02,1034,256.38
B03,1371,291.89
B04,1308,311.94
B05,959,295.47
B06,1188,303.49
B07,1758,318.56
B08,3792,352.94
B09,3192,371.2
B10,6383,383.9
B11,7303,372.24
C02,748,251.94
C03,622,275.63
C04,1349,337.11
C05,1310,350.3
C06,1731,352.98
C07,2934,369.78
C08,2898,378.91
C09,8881,376.45
C10,4003,394.69
C11,3731,382.52
D02,1059,264.05
D03,1530,318.18
D04,1245,340.45
D05,1401,340.79
D06,2111,350.16
D07,2881,366.22
D08,7287,382.93
D09,5422,380.55
D10,11053,372.63
D11,4530,382.85
E02,597,251.6
E03,1044,304.8
E04,1534,333.35
E05,1439,352.74
E06,1542,351.48
E07,3459,370.39
E08,4750,397.55
E09,8688,381.16
E10,8307,380.61
E11,8341,371.41
F02,902,264.87
F03,1379,282.47
F04,1287,325.81
F05,1133,357.27
F06,1714,349.16
F07,2297,363.89
F08,3696,374.98
F09,9179,369.48
F10,9443,375.57
F11,3979,362.95
G02,683,232.39
G03,1184,276.84
G04,708,282.76
G05,1194,301.63
G06,1001,298.7
G07,1763,346.21
G08,4031,377.01
G09,6118,369.67
G10,5813,378.97
G11,6330,379.21
14,,
Timespan(h):,320.2739,
B02,1221,235.59
B03,1623,257.18
B04,979,268.58
B05,1084,269.62
B06,1227,264.17
B07,1974,314.37
B08,4954,350.76
B09,3999,375.08
B10,8347,381.86
B11,9084,364.71
C02,1429,228.5
C03,1025,235.81
C04,1350,281.54
C05,1369,299.55
C06,3161,317.55
C07,3579,349.8
C08,3612,362.56
C09,12179,368.52
C10,5337,381.39
C11,4933,378.7
D02,1547,247.7
D03,1981,279.63
D04,1558,323.97
D05,1822,320.9
D06,2290,312.65
D07,3137,356.31
D08,9015,386.26
D09,6747,366.42
D10,13872,378.43
D11,6128,369.5
E02,832,239.89
E03,1120,263.38
E04,1589,324.2
E05,1392,349.55
E06,2045,342.4
E07,4263,370.83
E08,6293,388.43
E09,11280,375.1
E10,12254,362.89
E11,11015,366.81
F02,1655,246.16
F03,1550,276.64
F04,1103,313.25
F05,1133,305.57
F06,2070,327.33
F07,2673,349.43
F08,4655,355.23
F09,11632,362.54
F10,12409,368.03
F11,6104,339.92
G02,685,242.55
G03,670,227.62
G04,312,245.03
G05,795,266.88
G06,479,275.97
G07,1497,360.52
G08,4591,378.16
G09,8182,353.84
G10,7947,364.38
G11,8748,364.04
15,,
Timespan(h):,360.9342,
B02,1252,245.39
B03,1686,261.45
B04,1056,256.62
B05,1139,268.16
B06,1304,260.82
B07,2160,311.32
B08,6729,335.6
B09,5680,365.32
B10,11535,373.37
B11,11016,361.35
C02,1492,229.2
C03,1053,240.81
C04,1402,275.88
C05,1438,304.15
C06,3099,322.7
C07,4188,351.05
C08,4848,364.93
C09,15685,360.47
C10,7731,366.42
C11,6246,367.42
D02,1614,251.67
D03,2076,279.65
D04,1594,327.88
D05,1937,318.66
D06,2317,319.67
D07,3516,359.0
D08,12018,367.18
D09,8382,363.04
D10,17958,351.11
D11,7640,372.59
E02,882,246.17
E03,1142,259.44
E04,1579,326.08
E05,1440,340.94
E06,2154,342.15
E07,5179,366.21
E08,8019,371.68
E09,13945,364.35
E10,16164,355.11
E11,13692,358.76
F02,1699,249.74
F03,1605,270.52
F04,1134,312.98
F05,1193,298.87
F06,2170,325.6
F07,3074,359.31
F08,6232,352.08
F09,15459,347.71
F10,15449,351.9
F11,7554,345.53
G02,731,232.14
G03,701,225.35
G04,351,253.14
G05,815,271.08
G06,546,278.0
G07,1859,369.61
G08,6136,368.28
G09,11066,343.12
G10,10048,361.57
G11,10612,361.07
16,,
Timespan(h):,387.6506,
B02,1475,256.67
B03,1719,279.11
B04,1677,294.82
B05,1301,262.49
B06,1284,271.33
B07,2737,294.67
B08,6875,361.14
B09,6842,387.31
B10,12531,382.27
B11,9847,388.66
C02,1347,238.65
C03,1067,259.62
C04,1171,268.34
C05,1513,312.26
C06,1972,310.74
C07,4376,358.93
C08,5629,360.19
C09,16508,368.04
C10,8672,386.08
C11,7237,372.73
D02,1156,240.55
D03,2589,291.48
D04,1462,301.78
D05,1899,322.52
D06,2712,343.05
D07,4058,362.27
D08,12294,385.18
D09,8756,377.31
D10,17525,369.17
D11,8999,374.14
E02,756,257.43
E03,1404,257.66
E04,1508,314.28
E05,1784,338.59
E06,1960,334.94
E07,5533,367.86
E08,8841,381.89
E09,15030,374.03
E10,16752,370.92
E11,14211,367.96
F02,1533,253.16
F03,1508,259.68
F04,1330,273.36
F05,1325,286.61
F06,1709,300.43
F07,3668,341.67
F08,7138,358.52
F09,16380,368.46
F10,14872,377.01
F11,9020,352.54
G02,738,240.7
G03,867,231.09
G04,396,231.24
G05,922,259.69
G06,688,260.22
G07,1907,359.77
G08,6579,373.06
G09,11624,359.68
G10,10599,376.35
G11,10812,376.9
17,,
Timespan(h):,412.5044,
B02,1468,252.96
B03,1715,279.41
B04,1643,299.5
B05,1319,262.9
B06,1325,269.27
B07,2852,302.83
B08,7692,352.47
B09,8535,379.3
B10,15002,367.02
B11,9998,382.58
C02,1336,237.69
C03,1068,261.53
C04,1214,255.45
C05,1495,320.47
C06,2059,315.07
C07,4864,358.39
C08,6743,363.24
C09,18776,356.5
C10,10872,371.85
C11,7610,363.3
D02,1147,247.6
D03,2569,282.8
D04,1468,301.48
D05,1895,325.58
D06,2745,345.39
D07,4426,362.18
D08,14484,373.74
D09,10312,368.88
D10,19378,365.94
D11,9942,366.77
E02,781,257.48
E03,1447,257.28
E04,1562,308.19
E05,1812,329.5
E06,2028,335.04
E07,6176,373.06
E08,9986,377.17
E09,17261,363.96
E10,18617,368.61
E11,14793,375.92
F02,1509,258.28
F03,1544,253.92
F04,1342,272.64
F05,1329,292.59
F06,1756,301.94
F07,3891,345.81
F08,7738,356.85
F09,18733,363.36
F10,16062,373.59
F11,9627,351.96
G02,755,239.46
G03,899,230.74
G04,392,236.02
G05,918,265.35
G06,710,271.9
G07,2119,360.24
G08,7199,370.95
G09,12452,364.23
G10,11326,375.2
G11,10916,381.63
18,,
Timespan(h):,438.1667,
B02,1510,255.72
B03,1751,286.42
B04,1710,294.15
B05,1354,261.61
B06,1357,277.61
B07,3007,301.53
B08,8551,359.47
B09,10644,379.1
B10,15615,378.91
B11,10227,395.29
C02,1358,240.69
C03,1090,263.98
C04,1243,258.57
C05,1509,317.99
C06,2119,317.15
C07,5381,361.27
C08,7950,362.2
C09,20577,358.51
C10,13037,370.76
C11,8069,371.1
D02,1177,250.16
D03,2670,287.76
D04,1510,297.59
D05,1955,320.99
D06,2798,343.19
D07,4827,366.52
D08,16315,375.41
D09,12297,362.92
D10,20871,364.36
D11,10903,369.61
E02,788,265.8
E03,1460,257.84
E04,1528,309.66
E05,1813,333.57
E06,2096,341.88
E07,6975,373.84
E08,11443,372.3
E09,18833,363.43
E10,19544,370.28
E11,15898,377.51
F02,1570,253.17
F03,1585,254.83
F04,1425,267.02
F05,1371,289.15
F06,1797,309.21
F07,4268,348.75
F08,8560,361.6
F09,21171,357.24
F10,17008,370.52
F11,10124,367.5
G02,782,238.7
G03,955,224.86
G04,401,237.54
G05,940,261.77
G06,774,259.9
G07,2326,361.56
G08,8351,367.46
G09,13781,363.71
G10,12557,373.06
G11,11674,384.5
19,,
Timespan(h):,458.2739,
B02,1128,299.04
B03,1184,320.94
B04,1124,341.59
B05,1194,323.86
B06,1422,323.51
B07,2340,326.71
B08,8559,364.77
B09,11095,393.79
B10,15692,384.34
B11,10641,389.93
C02,1909,285.6
C03,947,275.42
C04,1534,309.58
C05,1442,362.62
C06,2827,352.65
C07,5917,374.36
C08,8790,363.4
C09,20724,360.19
C10,15971,366.48
C11,8498,376.45
D02,1889,310.79
D03,2438,307.77
D04,1963,340.3
D05,1802,365.5
D06,2603,361.72
D07,5032,372.58
D08,17099,377.83
D09,13244,375.92
D10,20097,368.23
D11,11440,380.06
E02,1033,288.66
E03,1348,320.13
E04,1386,327.28
E05,1893,343.42
E06,2041,343.25
E07,7658,377.53
E08,13035,377.38
E09,20455,369.96
E10,19699,378.73
E11,16014,382.46
F02,2139,289.63
F03,1561,305.79
F04,1058,288.09
F05,1021,271.73
F06,1261,322.35
F07,4342,356.36
F08,10004,373.37
F09,21441,366.52
F10,17112,382.51
F11,11586,360.26
G02,1120,265.98
G03,1046,239.98
G04,481,249.85
G05,840,257.12
G06,697,302.98
G07,3747,335.92
G08,10570,360.72
G09,14618,362.69
G10,14548,375.96
G11,12777,384.93
20,,
Timespan(h):,480.2322,
B02,1192,290.62
B03,1208,313.87
B04,1174,331.62
B05,1211,327.51
B06,1514,322.43
B07,2535,331.88
B08,9743,365.72
B09,13972,384.3
B10,17479,378.42
B11,11759,392.53
C02,1940,285.83
C03,942,277.97
C04,1550,317.07
C05,1469,359.07
C06,2928,349.67
C07,6641,370.86
C08,10939,355.64
C09,21931,368.21
C10,19428,361.05
C11,10538,369.84
D02,1932,304.57
D03,2432,315.07
D04,1972,340.78
D05,1831,363.82
D06,2599,364.25
D07,5571,372.98
D08,19224,369.15
D09,15848,365.46
D10,21251,368.54
D11,14170,367.91
E02,1028,287.8
E03,1400,312.68
E04,1411,330.62
E05,1937,339.56
E06,2183,336.35
E07,8868,376.87
E08,15814,364.83
E09,22528,368.27
E10,22039,369.65
E11,18194,374.3
F02,2170,286.22
F03,1613,303.96
F04,1079,287.28
F05,1029,275.65
F06,1329,314.01
F07,5111,359.2
F08,12025,373.09
F09,23395,369.36
F10,18590,380.72
F11,13949,359.04
G02,1138,271.02
G03,1032,238.46
G04,479,255.24
G05,838,250.36
G06,726,314.38
G07,4310,346.68
G08,12797,349.87
G09,16071,365.17
G10,16400,376.87
G11,14631,374.88
21,,
Timespan(h):,509.6064,
B02,1178,293.32
B03,1219,319.17
B04,1151,334.21
B05,1247,332.98
B06,1564,321.94
B07,2830,334.44
B08,11338,365.33
B09,17485,375.2
B10,19448,372.28
B11,13225,377.41
C02,1960,288.44
C03,953,281.39
C04,1565,313.75
C05,1537,356.42
C06,2999,350.63
C07,7312,377.45
C08,13379,357.03
C09,23664,361.22
C10,23051,355.84
C11,12928,362.67
D02,1926,308.07
D03,2453,310.57
D04,2023,339.57
D05,1845,361.75
D06,2689,362.71
D07,6203,375.43
D08,21171,369.56
D09,18031,364.93
D10,22159,368.76
D11,16764,366.6
E02,1065,287.82
E03,1390,313.04
E04,1414,324.63
E05,2015,328.7
E06,2325,351.77
E07,10367,371.64
E08,18270,366.05
E09,24006,368.54
E10,22664,375.6
E11,19520,369.8
F02,2139,293.17
F03,1631,298.79
F04,1082,285.66
F05,1091,267.16
F06,1460,317.1
F07,5970,364.93
F08,14661,376.11
F09,24460,371.44
F10,20609,370.19
F11,16917,361.56
G02,1177,259.63
G03,1121,233.85
G04,517,243.17
G05,881,255.83
G06,791,314.95
G07,5164,350.75
G08,14624,356.4
G09,18233,357.61
G10,19054,374.27
G11,16469,373.22
22,,
Timespan(h):,528.7158,
B02,1174,294.39
B03,1212,318.85
B04,1173,332.07
B05,1218,330.03
B06,1604,326.51
B07,2990,339.7
B08,12031,364.54
B09,18855,372.81
B10,18861,379.41
B11,13643,381.14
C02,1912,290.06
C03,955,278.92
C04,1560,320.63
C05,1553,354.77
C06,3095,348.4
C07,8033,368.57
C08,14562,362.15
C09,22689,365.09
C10,23491,359.49
C11,14008,363.0
D02,1936,309.19
D03,2480,311.34
D04,1970,346.57
D05,1829,361.66
D06,2633,367.16
D07,6707,371.79
D08,21813,368.78
D09,18528,364.99
D10,21519,372.45
D11,18093,361.76
E02,1058,283.19
E03,1415,307.22
E04,1431,316.03
E05,1989,334.26
E06,2504,340.54
E07,10972,372.26
E08,20193,356.53
E09,24502,367.22
E10,21841,374.31
E11,19555,375.6
F02,2157,286.84
F03,1603,301.62
F04,1124,280.03
F05,1059,268.14
F06,1441,331.53
F07,6438,361.1
F08,15904,381.25
F09,24194,365.04
F10,20102,374.36
F11,18217,363.83
G02,1174,258.76
G03,1101,235.55
G04,510,249.61
G05,860,249.5
G06,844,310.89
G07,5622,357.84
G08,15891,355.18
G09,18383,369.04
G10,19659,370.85
G11,16640,374.32
23,,
Timespan(h):,553.0472,
B02,1112,287.31
B03,1444,288.13
B04,708,303.93
B05,995,303.9
B06,1550,304.57
B07,3725,346.38
B08,12923,376.15
B09,18605,391.01
B10,18910,378.28
B11,14655,381.02
C02,957,254.77
C03,768,286.86
C04,731,312.26
C05,649,303.61
C06,2072,348.17
C07,7840,386.36
C08,16209,368.96
C09,22007,374.6
C10,23170,366.92
C11,17443,368.1
D02,811,312.54
D03,1608,272.24
D04,1046,316.39
D05,1128,317.93
D06,2675,350.03
D07,8108,365.95
D08,20168,383.14
D09,18239,376.82
D10,18775,388.72
D11,18772,376.96
E02,681,285.6
E03,1016,295.77
E04,1269,321.34
E05,1426,311.77
E06,2741,337.3
E07,11300,389.3
E08,20905,363.68
E09,20684,389.87
E10,20380,387.44
E11,17926,387.19
F02,1887,301.62
F03,1358,295.58
F04,1068,303.49
F05,1122,295.54
F06,2070,322.22
F07,9323,357.29
F08,19029,386.38
F09,21508,382.3
F10,18996,387.2
F11,19517,373.64
G02,842,278.71
G03,777,240.35
G04,387,238.52
G05,598,254.9
G06,1002,336.46
G07,6958,356.13
G08,17533,362.38
G09,19303,373.13
G10,19544,384.36
G11,16254,397.63
24,,
