Well,CellCount,MeanCellArea
C07,1673,306.71
C08,1742,278.29
C09,1765,298.56
C10,1711,276.99
C11,1744,276.0
D02,855,288.42
D03,1913,295.36
D04,1815,268.12
D05,1527,270.95
D06,1580,278.35
D07,1771,315.69
D08,1907,290.43
D09,1789,224.66
D10,1992,297.85
D11,1725,303.06
E02,986,272.83
E03,2147,253.16
E04,2074,298.35
E05,1556,275.38
E06,1731,299.09
E07,1943,253.37
E08,1701,268.08
E09,1874,290.66
E10,2086,259.24
E11,1856,292.29
F02,922,302.63
F03,1752,272.65
F04,2168,270.54
F05,2227,253.12
F06,1973,279.63
F07,1816,248.02
F08,2035,265.86
F09,1975,281.42
F10,1700,261.39
F11,1729,290.22
G02,819,313.4
G03,1033,276.86
G04,1251,274.55
G05,1158,275.53
G06,984,228.17
G07,1482,297.78
G08,1163,286.17
G09,1371,286.28
G10,1239,298.03
G11,1117,294.1
4,,
Timespan(h):,66.7147,
B02,1184,275.95
B03,1838,300.26
B04,1678,295.1
B05,1894,314.17
B06,2343,309.54
B07,2692,303.64
B08,2731,280.6
B09,2630,283.27
B10,2448,277.32
B11,2286,283.05
C02,947,281.07
C03,2860,285.66
C04,2615,305.71
C05,2337,298.08
C06,2246,298.45
C07,2528,290.24
C08,2528,262.28
C09,2615,281.34
C10,2435,290.53
C11,2374,311.49
D02,1167,302.75
D03,2822,262.78
D04,2505,302.95
D05,2171,298.91
D06,2290,285.52
D07,2786,277.31
D08,2627,316.88
D09,2749,256.41
D10,2901,285.13
D11,2538,271.44
E02,1416,280.03
E03,3126,273.92
E04,3111,268.1
E05,2266,285.22
E06,2508,241.09
E07,2916,276.72
E08,2473,260.07
E09,2638,312.25
E10,3053,256.28
E11,2672,298.32
F02,1315,296.85
F03,2565,271.76
F04,3081,234.93
F05,3204,252.25
F06,2810,284.25
F07,2558,250.53
F08,2937,285.26
F09,2875,296.9
F10,2492,286.09
F11,2495,283.47
G02,1164,312.66
G03,1461,304.47
G04,1752,300.44
G05,1677,280.02
G06,1389,246.25
G07,2175,265.87
G08,1729,272.2
G09,1988,294.14
G10,1891,284.37
G11,1601,301.61
5,,
Timespan(h):,84.7394,
B02,1473,282.09
B03,2387,294.48
B04,2135,304.03
B05,2507,297.7
B06,3032,304.63
B07,3433,310.84
B08,3440,303.08
B09,3158,314.38
B10,3056,292.1
B11,2837,301.67
C02,1186,295.3
C03,3584,311.73
C04,3462,291.41
C05,3001,307.93
C06,2885,303.08
C07,3302,287.31
C08,3185,265.93
C09,3366,291.57
C10,3140,289.13
C11,3096,312.98
D02,1488,302.3
D03,3575,271.74
D04,3409,278.99
D05,2865,303.11
D06,2915,313.63
D07,3529,297.73
D08,3681,266.96
D09,3515,238.16
D10,3748,284.83
D11,3266,295.92
E02,1827,290.16
E03,3918,306.75
E04,3948,277.44
E05,2919,260.65
E06,3258,260.46
E07,3794,291.48
E08,3256,291.39
E09,3527,299.82
E10,3810,250.29
E11,3489,285.85
F02,1659,314.33
F03,3351,262.39
F04,3957,271.74
F05,4126,254.43
F06,3596,298.24
F07,3293,257.03
F08,3710,302.86
F09,3772,284.69
F10,3141,302.48
F11,3099,309.09
G02,1600,297.22
G03,1855,313.48
G04,2303,285.05
G05,2157,290.52
G06,1747,239.26
G07,2704,305.29
G08,2068,282.33
G09,2566,279.0
G10,2387,279.42
G11,2109,292.87
6,,
Timespan(h):,108.8303,
B02,320,542.29
B03,496,542.94
B04,210,449.21
B05,360,366.39
B06,645,318.04
B07,724,321.73
B08,956,266.28
B09,917,251.59
B10,483,217.34
B11,1094,229.57
C02,324,522.55
C03,894,503.28
C04,485,407.51
C05,815,375.34
C06,322,292.0
C07,798,306.6
C08,715,236.93
C09,859,237.27
C10,1022,221.97
C11,1471,224.33
D02,269,505.7
D03,1064,472.02
D04,992,413.75
D05,834,372.55
D06,690,357.86
D07,1453,307.06
D08,1361,289.5
D09,1784,229.67
D10,2607,252.53
D11,4304,262.71
E02,444,459.47
E03,844,484.56
E04,916,435.24
E05,566,326.89
E06,928,318.63
E07,1244,297.66
E08,1147,257.83
E09,1409,237.92
E10,2419,244.06
E11,2275,241.13
F02,593,510.77
F03,552,478.65
F04,646,394.33
F05,856,337.4
F06,890,278.64
F07,723,257.74
F08,1179,264.01
F09,1672,211.73
F10,1251,228.27
F11,1624,224.95
G02,684,514.0
G03,589,484.6
G04,662,416.93
G05,652,367.2
G06,377,276.6
G07,1070,286.0
G08,816,284.31
G09,1083,263.12
G10,1432,247.87
G11,604,214.58
7,,
Timespan(h):,135.4189,
B02,429,404.31
B03,774,311.03
B04,238,345.75
B05,330,356.22
B06,572,353.13
B07,991,295.54
B08,1233,238.46
B09,1090,229.28
B10,693,206.67
B11,1406,215.72
C02,441,366.52
C03,998,370.48
C04,500,336.82
C05,869,405.05
C06,309,329.14
C07,1054,270.59
C08,932,210.38
C09,1150,232.52
C10,1375,208.33
C11,2043,233.42
D02,424,338.28
D03,969,332.09
D04,1025,366.97
D05,860,374.68
D06,751,369.59
D07,1661,280.69
D08,1733,224.59
D09,2026,222.46
D10,3242,235.32
D11,5571,251.65
E02,391,390.76
E03,828,339.82
E04,1060,349.32
E05,542,345.09
E06,961,341.52
E07,1583,263.1
E08,1568,239.78
E09,1880,247.38
E10,3138,230.95
E11,2892,239.11
F02,785,369.72
F03,648,317.0
F04,701,322.87
F05,894,324.83
F06,955,331.94
F07,1168,259.34
F08,1576,240.01
F09,2293,244.04
F10,1769,214.87
F11,2360,224.99
G02,760,452.74
G03,731,344.64
G04,709,398.49
G05,723,320.56
G06,449,309.43
G07,1231,304.34
G08,1112,273.71
G09,1368,261.3
G10,1858,236.81
G11,898,187.47
8,,
Timespan(h):,162.9972,
B02,445,303.76
B03,790,257.61
B04,255,313.47
B05,350,331.54
B06,767,321.22
B07,1093,339.4
B08,1548,240.49
B09,1520,244.4
B10,979,217.61
B11,1569,215.52
C02,481,281.48
C03,1088,250.77
C04,511,321.18
C05,886,389.02
C06,344,327.57
C07,1235,309.28
C08,1141,239.69
C09,1683,222.84
C10,1879,221.59
C11,2767,232.98
D02,465,271.87
D03,1020,273.86
D04,1017,327.59
D05,814,413.64
D06,901,363.1
D07,1851,310.28
D08,2509,252.12
D09,3107,230.65
D10,4711,240.72
D11,7997,248.76
E02,455,294.32
E03,860,267.13
E04,1059,335.79
E05,604,324.73
E06,1218,325.11
E07,1841,312.01
E08,1955,247.13
E09,2679,239.22
E10,4322,227.5
E11,3575,253.1
F02,798,302.35
F03,660,253.41
F04,756,282.15
F05,924,317.16
F06,1151,320.58
F07,1335,273.31
F08,1906,271.28
F09,3180,222.73
F10,2525,235.18
F11,3053,238.68
G02,791,319.11
G03,696,314.92
G04,770,333.66
G05,741,326.57
G06,572,309.59
G07,1391,326.32
G08,1411,284.2
G09,1848,255.6
G10,2662,247.27
G11,1315,201.66
9,,
Timespan(h):,187.7906,
B02,433,293.51
B03,748,269.07
B04,243,346.42
B05,331,385.44
B06,814,336.33
B07,1209,347.6
B08,1754,284.99
B09,1862,254.25
B10,1227,227.07
B11,2083,230.98
C02,480,257.19
C03,1062,254.02
C04,477,347.85
C05,913,396.1
C06,400,305.01
C07,1423,309.62
C08,1480,244.17
C09,2152,231.28
C10,2490,222.24
C11,3484,239.21
D02,461,251.67
D03,1007,259.23
D04,1016,336.53
D05,878,393.36
D06,994,358.28
D07,2094,331.02
D08,2975,278.82
D09,4095,242.17
D10,6150,243.59
D11,10341,256.57
E02,444,251.96
E03,868,264.63
E04,1091,337.58
E05,624,323.88
E06,1306,341.23
E07,2036,321.21
E08,2625,262.66
E09,3492,246.29
E10,5579,236.84
E11,5022,252.79
F02,849,250.84
F03,647,257.8
F04,778,312.53
F05,919,318.34
F06,1248,311.11
F07,1560,290.63
F08,2362,272.58
F09,4262,250.06
F10,3407,233.83
F11,3956,239.0
G02,792,291.32
G03,685,310.99
G04,737,354.2
G05,774,337.99
G06,629,317.67
G07,1565,327.04
G08,1710,282.62
G09,2304,270.41
G10,3337,249.21
G11,1700,215.47
10,,
Timespan(h):,213.8397,
B02,961,203.76
B03,1260,254.38
B04,491,262.32
B05,496,331.64
B06,878,348.98
B07,1388,350.35
B08,2356,265.18
B09,2658,248.35
B10,1667,221.43
B11,3211,225.22
C02,1073,205.87
C03,1484,232.36
C04,1170,270.65
C05,1099,341.16
C06,545,323.59
C07,1631,309.7
C08,1873,258.71
C09,3163,226.05
C10,3577,232.53
C11,5126,232.95
D02,1557,197.47
D03,1291,257.33
D04,1397,298.19
D05,1314,311.37
D06,1327,319.8
D07,2277,324.33
D08,3930,262.84
D09,4906,224.48
D10,7929,245.43
D11,12882,263.82
E02,2230,186.86
E03,1370,251.39
E04,1400,303.2
E05,989,292.23
E06,1473,348.52
E07,2392,333.94
E08,3766,265.08
E09,4635,268.59
E10,7198,227.92
E11,6753,257.12
F02,1735,202.01
F03,1165,244.77
F04,1016,275.1
F05,1429,283.36
F06,1627,319.82
F07,1870,309.77
F08,3024,280.94
F09,6383,227.17
F10,5218,241.32
F11,5420,239.04
G02,2327,216.4
G03,1442,257.1
G04,1194,286.91
G05,1414,298.98
G06,793,332.93
G07,1990,317.38
G08,2609,300.43
G09,3487,263.58
G10,5096,247.08
G11,3166,218.22
11,,
Timespan(h):,231.27,
B02,1063,200.84
B03,1323,261.37
B04,487,274.54
B05,637,293.81
B06,929,332.5
B07,1377,366.33
B08,2686,274.69
B09,3116,261.39
B10,2002,236.45
B11,3631,246.8
C02,1203,200.34
C03,1487,243.95
C04,1222,266.73
C05,1155,327.24
C06,593,307.91
C07,1792,323.67
C08,2200,250.43
C09,4079,246.24
C10,4576,230.42
C11,6273,238.26
D02,1610,201.58
D03,1321,259.53
D04,1479,303.36
D05,1367,309.97
D06,1301,326.64
D07,2390,326.57
D08,4758,265.03
D09,6835,236.43
D10,9226,245.1
D11,14317,266.56
E02,2324,189.36
E03,1407,248.36
E04,1426,319.62
E05,1042,298.84
E06,1519,332.53
E07,2602,319.19
E08,4405,262.49
E09,5923,262.05
E10,8818,236.29
E11,8600,254.43
F02,1730,211.61
F03,1185,250.19
F04,1024,294.12
F05,1485,295.03
F06,1593,330.38
F07,2066,316.87
F08,3516,271.04
F09,7943,257.16
F10,6519,245.52
F11,6286,246.85
G02,2451,219.59
G03,1518,264.31
G04,1231,306.67
G05,1469,291.11
G06,867,327.05
G07,2115,330.83
G08,3170,298.49
G09,4389,264.79
G10,5948,252.45
G11,3768,219.33
12,,
Timespan(h):,254.7617,
B02,1096,211.48
B03,1418,260.17
B04,529,277.86
B05,704,294.22
B06,1019,329.16
B07,1762,336.81
B08,3417,248.74
B09,4352,254.29
B10,2778,224.13
B11,5597,239.53
C02,1214,213.94
C03,1493,257.78
C04,1224,286.23
C05,1132,339.56
C06,617,301.35
C07,2064,304.35
C08,2892,255.26
C09,5689,236.37
C10,6163,230.31
C11,7296,242.96
D02,1681,207.93
D03,1293,275.18
D04,1486,304.62
D05,1341,325.52
D06,1425,327.39
D07,2817,310.51
D08,5877,269.13
D09,8965,236.85
D10,11546,238.99
D11,18307,257.71
E02,2356,201.95
E03,1424,272.09
E04,1479,315.99
E05,1062,300.7
E06,1596,324.62
E07,2951,311.89
E08,5597,268.76
E09,7425,261.75
E10,10477,230.28
E11,10777,248.49
F02,1767,223.96
F03,1165,266.31
F04,1046,291.88
F05,1599,292.79
F06,1661,323.43
F07,2326,307.41
F08,4321,284.23
F09,10684,246.49
F10,8864,241.68
F11,7236,259.15
G02,2684,224.57
G03,1557,276.06
G04,1274,304.04
G05,1467,315.06
G06,806,339.02
G07,2438,323.71
G08,4015,279.82
G09,5727,259.84
G10,7546,249.86
G11,5419,221.19
13,,
Timespan(h):,279.3386,
B02,1502,228.0
B03,854,291.42
B04,558,261.51
B05,708,280.26
B06,945,337.01
B07,1855,341.22
B08,4199,247.68
B09,5389,254.63
B10,3632,229.6
B11,7174,238.56
C02,1325,243.23
C03,1186,285.49
C04,962,295.13
C05,1215,323.46
C06,724,295.77
C07,2213,299.95
C08,3713,239.19
C09,7830,232.29
C10,8231,235.88
C11,9844,233.71
D02,958,215.88
D03,1058,295.35
D04,1028,322.52
D05,1322,296.51
D06,1200,313.75
D07,2857,306.55
D08,6815,270.27
D09,11294,240.34
D10,13455,241.51
D11,20153,265.31
E02,1541,227.84
E03,1046,290.99
E04,1144,326.67
E05,1156,301.37
E06,1644,330.35
E07,2826,328.53
E08,6639,254.76
E09,9278,245.1
E10,11922,233.64
E11,12709,252.53
F02,1290,206.95
F03,1015,282.88
F04,964,294.64
F05,1447,298.89
F06,1553,332.56
F07,2359,316.59
F08,5363,269.84
F09,12941,247.5
F10,10878,244.83
F11,9226,251.7
G02,985,211.43
G03,783,306.65
G04,852,319.6
G05,1021,315.28
G06,617,341.2
G07,2796,322.69
G08,4917,286.26
G09,7349,261.28
G10,9315,242.86
G11,7050,214.86
14,,
Timespan(h):,303.0725,
B02,1537,228.61
B03,886,297.93
B04,593,266.14
B05,704,304.5
B06,1102,333.53
B07,1970,342.11
B08,5236,248.82
B09,7152,254.17
B10,5120,226.31
B11,9372,246.26
C02,1367,254.3
C03,1263,286.08
C04,1001,302.56
C05,1252,333.22
C06,749,298.84
C07,2421,305.62
C08,4950,240.64
C09,10132,243.56
C10,11170,236.22
C11,12220,240.02
D02,984,226.09
D03,1120,296.66
D04,1030,321.83
D05,1193,330.45
D06,1083,348.56
D07,2902,323.36
D08,8533,253.28
D09,15060,246.46
D10,16541,241.13
D11,23019,257.5
E02,1611,230.64
E03,1058,297.15
E04,1061,337.7
E05,1109,322.4
E06,1616,339.39
E07,2911,328.85
E08,8218,259.7
E09,11317,247.82
E10,14730,241.09
E11,14036,255.48
F02,1264,226.46
F03,1004,288.84
F04,987,289.18
F05,1429,309.43
F06,1472,338.84
F07,2475,314.85
F08,6736,263.46
F09,16236,247.36
F10,13687,250.41
F11,11284,251.9
G02,953,229.83
G03,733,307.65
G04,805,321.13
G05,1061,316.69
G06,731,336.19
G07,3051,322.72
G08,5967,281.69
G09,8482,278.41
G10,10981,249.01
G11,10028,221.59
15,,
Timespan(h):,325.8281,
B02,1531,238.85
B03,865,303.49
B04,614,270.94
B05,734,305.66
B06,1140,321.89
B07,2288,334.46
B08,6291,246.91
B09,9766,251.9
B10,7167,225.52
B11,11327,254.31
C02,1409,254.87
C03,1225,303.37
C04,1047,290.76
C05,1196,341.46
C06,785,314.16
C07,2530,311.1
C08,6503,234.81
C09,13214,240.77
C10,14246,235.81
C11,14969,249.86
D02,1007,229.22
D03,1118,299.28
D04,1124,309.88
D05,1338,331.37
D06,1103,353.73
D07,3304,315.44
D08,10707,250.84
D09,18110,249.1
D10,19414,257.03
D11,24163,276.44
E02,1598,239.37
E03,1074,293.45
E04,1214,315.19
E05,1126,335.1
E06,1692,344.6
E07,3142,329.38
E08,9929,247.17
E09,14247,244.9
E10,17010,250.79
E11,16573,259.97
F02,1317,235.2
F03,1035,284.84
F04,989,297.76
F05,1383,327.01
F06,1574,336.36
F07,2573,329.55
F08,8487,267.21
F09,19480,252.44
F10,17077,249.48
F11,13713,260.17
G02,948,249.46
G03,731,314.91
G04,823,336.59
G05,989,330.98
G06,810,340.42
G07,3201,329.82
G08,6913,286.32
G09,10461,280.78
G10,13499,255.88
G11,12975,234.4
16,,
Timespan(h):,350.3756,
B02,701,238.45
B03,609,332.82
B04,366,281.81
B05,597,332.52
B06,956,341.54
B07,1982,349.42
B08,7648,257.4
B09,12233,257.18
B10,9544,237.32
B11,12081,270.76
C02,1299,276.82
C03,1033,290.88
C04,1035,302.14
C05,1478,343.7
C06,777,309.03
C07,3112,288.12
C08,8055,233.92
C09,15552,248.42
C10,16427,245.5
C11,16158,254.52
D02,515,215.93
D03,846,282.11
D04,1039,326.18
D05,1074,339.6
D06,1010,366.17
D07,3408,316.17
D08,11582,266.75
D09,19513,253.51
D10,19814,262.05
D11,22571,294.5
E02,1458,245.11
E03,872,303.94
E04,1165,329.71
E05,1160,324.87
E06,1760,342.82
E07,3648,312.29
E08,11615,249.76
E09,15791,249.13
E10,17344,252.01
E11,16699,266.33
F02,535,227.24
F03,819,309.22
F04,1117,313.66
F05,1352,316.08
F06,1635,337.34
F07,2816,312.26
F08,10256,266.15
F09,19985,257.55
F10,18931,252.24
F11,14583,259.62
G02,878,231.18
G03,571,318.72
G04,861,319.14
G05,816,326.21
G06,713,337.55
G07,3638,311.92
G08,8283,279.48
G09,13149,265.95
G10,14790,262.19
G11,15894,251.1
17,,
Timespan(h):,374.0344,
B02,712,255.16
B03,625,327.14
B04,364,278.37
B05,633,336.41
B06,964,335.32
B07,2416,331.34
B08,9834,258.54
B09,14541,269.47
B10,13021,238.11
B11,13918,276.98
C02,1269,296.19
C03,1020,300.18
C04,1042,314.96
C05,1490,354.86
C06,812,301.79
C07,3431,297.76
C08,10386,239.14
C09,18295,253.05
C10,19900,250.27
C11,18109,272.86
D02,530,218.78
D03,836,301.93
D04,1108,319.57
D05,1121,346.45
D06,1073,359.55
D07,3855,299.82
D08,14454,253.75
D09,21487,251.98
D10,22508,263.34
D11,23593,292.03
E02,1490,253.12
E03,902,300.52
E04,1175,326.27
E05,1100,347.66
E06,1651,363.43
E07,4087,299.75
E08,14247,252.45
E09,18800,248.58
E10,19127,254.36
E11,19489,265.58
F02,550,219.01
F03,857,296.82
F04,1077,326.06
F05,1324,335.51
F06,1602,338.33
F07,3082,325.77
F08,12967,254.36
F09,22190,256.21
F10,21173,262.95
F11,17400,264.09
G02,861,246.9
G03,620,311.79
G04,864,327.09
G05,764,359.08
G06,835,318.74
G07,4082,309.42
G08,9750,277.72
G09,14801,281.69
G10,18091,271.47
G11,19712,255.7
18,,
Timespan(h):,398.3453,
B02,740,244.29
B03,653,328.32
B04,363,301.48
B05,610,340.64
B06,816,355.47
B07,2710,327.56
B08,12919,257.55
B09,18307,270.98
B10,16550,254.98
B11,17521,280.2
C02,1412,267.35
C03,1085,297.88
C04,1031,325.95
C05,1487,351.4
C06,806,318.55
C07,3985,301.71
C08,14522,246.17
C09,20917,262.98
C10,22473,252.62
C11,20390,283.46
D02,555,241.94
D03,881,294.29
D04,1160,316.65
D05,1218,342.15
D06,1025,365.76
D07,4426,300.24
D08,17419,264.71
D09,24390,259.74
D10,25354,267.02
D11,24382,301.24
E02,1494,257.64
E03,936,298.62
E04,1150,349.57
E05,1095,348.73
E06,1606,378.25
E07,4585,305.2
E08,17288,258.46
E09,21552,252.89
E10,22178,256.28
E11,20905,282.91
F02,542,241.58
F03,805,311.01
F04,1095,324.65
F05,1293,348.28
F06,1558,339.06
F07,3239,311.37
F08,15386,277.04
F09,24142,262.57
F10,22721,276.93
F11,19534,275.17
G02,860,255.86
G03,676,298.39
G04,851,335.05
G05,793,332.57
G06,793,339.85
G07,4642,300.53
G08,11558,287.45
G09,18667,272.03
G10,19794,284.51
G11,22107,271.45
19,,
Timespan(h):,422.4308,
B02,356,272.95
B03,458,333.74
B04,416,336.59
B05,478,328.5
B06,910,355.46
B07,2878,325.11
B08,13869,259.16
B09,18661,274.09
B10,17305,253.83
B11,17096,280.8
C02,894,293.61
C03,1061,321.03
C04,770,332.26
C05,1055,376.73
C06,728,314.99
C07,4687,273.34
C08,15369,245.91
C09,21817,270.67
C10,22424,262.97
C11,20732,277.16
D02,330,230.12
D03,669,323.07
D04,1072,328.52
D05,1061,329.96
D06,1067,348.18
D07,4752,299.69
D08,17923,262.29
D09,23039,281.1
D10,23738,287.55
D11,21436,326.06
E02,1065,267.3
E03,1000,330.27
E04,1260,351.09
E05,963,346.52
E06,1539,359.14
E07,5373,290.76
E08,17724,253.05
E09,21939,263.72
E10,23034,272.71
E11,20766,280.88
F02,351,242.52
F03,868,312.65
F04,1318,343.85
F05,1317,341.73
F06,1354,357.59
F07,4171,304.31
F08,17248,254.09
F09,22068,283.35
F10,22381,284.34
F11,19030,279.78
G02,644,247.95
G03,594,309.06
G04,782,338.16
G05,842,357.85
G06,662,340.91
G07,5370,298.89
G08,12913,274.49
G09,19283,283.44
G10,21182,278.46
G11,20452,274.74
20,,
Timespan(h):,446.1539,
B02,351,279.29
B03,471,349.13
B04,409,345.2
B05,501,316.23
B06,874,366.74
B07,3313,310.16
B08,17597,260.19
B09,21460,288.48
B10,20207,274.66
B11,18591,296.9
C02,873,308.77
C03,1061,316.73
C04,800,333.77
C05,1120,364.7
C06,731,323.16
C07,5896,279.43
C08,18706,252.9
C09,23475,278.44
C10,24167,275.03
C11,21912,293.77
D02,331,233.5
D03,642,329.93
D04,951,342.25
D05,940,369.97
D06,1012,359.39
D07,5595,292.06
D08,20440,259.21
D09,23588,284.45
D10,23784,302.5
D11,20659,338.13
E02,1087,262.44
E03,1039,333.64
E04,1256,359.58
E05,974,345.63
E06,1522,369.17
E07,6403,280.18
E08,19493,250.74
E09,22642,276.8
E10,23721,283.92
E11,21881,287.69
F02,354,249.91
F03,843,320.75
F04,1327,346.91
F05,1278,342.63
F06,1353,359.5
F07,4854,292.02
F08,19035,262.2
F09,22231,296.11
F10,19786,307.55
F11,20467,284.73
G02,638,261.86
G03,545,337.96
G04,812,325.77
G05,853,376.95
G06,751,322.14
G07,6841,285.09
G08,15339,270.76
G09,20739,281.9
G10,21586,286.11
G11,22959,272.14
21,,
Timespan(h):,470.0111,
B02,362,277.55
B03,447,350.27
B04,410,354.85
B05,452,357.31
B06,862,366.7
B07,3770,319.85
B08,20915,270.62
B09,23869,286.63
B10,24094,271.53
B11,20798,298.21
C02,870,309.55
C03,984,339.13
C04,795,339.46
C05,988,395.31
C06,747,319.51
C07,7452,278.45
C08,22750,250.63
C09,24710,289.39
C10,25861,282.75
C11,24427,296.95
D02,345,247.44
D03,642,335.37
D04,1020,339.44
D05,907,374.4
D06,964,378.23
D07,7016,286.79
D08,23607,252.91
D09,25049,290.7
D10,23081,314.4
D11,20036,348.72
E02,1092,267.37
E03,1006,336.4
E04,1284,353.82
E05,987,356.49
E06,1464,375.68
E07,7585,286.61
E08,22744,261.76
E09,25594,274.15
E10,24454,290.54
E11,23370,295.33
F02,353,252.17
F03,865,320.71
F04,1296,356.16
F05,1228,353.76
F06,1174,391.1
F07,5582,289.5
F08,21859,272.47
F09,24225,296.73
F10,23466,301.03
F11,22317,291.12
G02,610,265.74
G03,536,339.19
G04,793,336.83
G05,778,389.39
G06,675,356.45
G07,8865,284.93
G08,16836,301.98
G09,23949,283.86
G10,23181,305.38
G11,22453,305.22
22,,
Timespan(h):,494.0797,
B02,785,304.25
B03,796,367.14
B04,486,388.66
B05,619,370.02
B06,807,370.31
B07,4420,299.14
B08,19815,272.84
B09,20956,304.02
B10,22509,285.77
B11,18685,307.33
C02,1001,348.07
C03,1081,332.96
C04,1021,365.33
C05,1265,392.84
C06,795,355.75
C07,9021,269.22
C08,20602,273.47
C09,21484,316.21
C10,23522,299.36
C11,21550,316.04
D02,476,310.83
D03,829,350.38
D04,1131,365.29
D05,1242,366.93
D06,1083,384.08
D07,8346,267.13
D08,18256,299.45
D09,21318,321.11
D10,18370,355.3
D11,17209,372.58
E02,887,288.03
E03,1023,355.05
E04,1269,379.61
E05,1024,381.27
E06,1464,365.22
E07,8726,272.88
E08,20451,276.65
E09,22640,299.66
E10,21110,316.08
E11,20368,323.84
F02,373,224.55
F03,820,325.35
F04,1140,361.72
F05,1126,380.87
F06,1414,359.39
F07,6476,282.51
F08,20765,273.64
F09,20325,320.25
F10,20515,324.94
F11,20007,313.33
G02,499,257.0
G03,594,330.86
G04,783,334.62
G05,762,359.7
G06,904,352.21
G07,10468,270.39
G08,16891,283.26
G09,20417,298.55
G10,18901,324.34
G11,19068,312.05
23,,
Timespan(h):,517.9972,
B02,798,302.61
B03,834,365.71
B04,486,386.72
B05,599,377.82
B06,884,371.11
B07,5265,296.6
B08,22635,272.51
B09,20448,313.6
B10,23261,290.67
B11,20203,310.03
C02,1137,310.93
C03,1015,353.81
C04,987,367.57
C05,1069,428.69
C06,777,359.33
C07,11457,259.08
C08,21160,277.33
C09,20817,329.48
C10,23333,310.54
C11,21164,323.32
D02,512,285.72
D03,871,336.65
D04,1172,368.09
D05,1201,365.57
D06,1058,388.89
D07,10380,256.45
D08,22110,279.7
D09,21155,326.47
D10,19995,342.38
D11,15485,374.22
E02,894,290.88
E03,1095,343.32
E04,1386,370.69
E05,1044,378.9
E06,1415,377.02
E07,10886,258.57
E08,22061,274.03
E09,21780,314.54
E10,21762,321.45
E11,21176,314.46
F02,398,206.93
F03,789,341.72
F04,1096,379.2
F05,1147,374.37
F06,1451,361.69
F07,8098,272.38
F08,21666,282.61
F09,19830,329.97
F10,17823,342.85
F11,19796,317.68
G02,481,265.27
G03,528,360.67
G04,732,357.26
G05,739,375.6
G06,969,349.8
G07,13191,265.95
G08,18776,287.41
G09,19712,310.92
G10,19883,317.98
G11,17070,326.8
24,,
Timespan(h):,541.9739,
B02,782,309.67
B03,745,380.59
B04,498,382.71
B05,584,399.02
B06,880,369.85
B07,6093,300.0
B08,23656,282.82
B09,22217,310.27
B10,23801,298.94
B11,20599,316.65
C02,959,364.76
C03,1060,351.8
C04,994,367.34
