Well,CellCount,MeanCellArea
C11,2091,395.1
D02,1709,377.37
D03,1518,313.8
D04,1309,315.67
D05,1275,379.89
D06,1445,341.08
D07,1582,321.58
D08,1440,332.81
D09,1623,323.44
D10,1684,331.86
D11,1217,375.14
E02,854,370.89
E03,1334,331.69
E04,1636,346.73
E05,1769,329.16
E06,1504,329.37
E07,1628,343.82
E08,1868,335.32
E09,1419,332.76
E10,1335,458.66
E11,1379,361.36
F02,971,353.85
F03,1047,341.0
F04,1390,332.69
F05,1416,316.26
F06,1709,317.1
F07,1542,317.81
F08,1720,319.43
F09,1647,330.0
F10,1575,326.91
F11,1298,330.55
G02,715,352.97
G03,972,391.66
G04,742,391.61
G05,940,322.76
G06,905,330.26
G07,825,353.99
G08,936,312.8
G09,971,347.48
G10,831,389.29
G11,767,358.43
4,,
Timespan(h):,69.8678,
B02,1885,372.0
B03,1811,337.86
B04,2559,359.06
B05,2087,372.51
B06,2173,364.95
B07,2236,375.84
B08,2226,346.14
B09,2229,369.75
B10,2314,379.44
B11,1658,416.24
C02,1488,322.12
C03,2471,317.83
C04,2362,311.01
C05,3322,346.79
C06,3075,345.1
C07,2798,409.87
C08,2875,318.93
C09,2246,367.29
C10,2843,349.14
C11,3757,361.16
D02,3311,331.6
D03,2711,310.63
D04,2235,327.37
D05,2486,350.47
D06,2866,310.46
D07,2919,316.37
D08,2689,313.88
D09,3182,326.4
D10,3308,314.73
D11,2340,383.72
E02,1773,311.57
E03,2500,319.83
E04,3207,321.42
E05,3252,330.5
E06,2862,317.34
E07,3185,322.94
E08,3427,317.88
E09,2781,311.04
E10,2534,437.6
E11,2483,373.88
F02,2074,308.53
F03,2058,356.24
F04,2962,313.25
F05,2741,312.89
F06,3193,320.07
F07,2925,321.0
F08,3241,313.87
F09,3289,311.43
F10,3137,328.44
F11,2528,364.55
G02,1479,345.49
G03,1969,420.43
G04,1504,407.87
G05,1937,355.48
G06,1969,331.55
G07,1836,334.63
G08,1972,338.12
G09,2055,335.44
G10,1888,392.84
G11,1890,330.24
5,,
Timespan(h):,94.5531,
B02,1539,485.82
B03,450,391.71
B04,2518,495.95
B05,1668,563.71
B06,1951,527.79
B07,1812,557.97
B08,2098,516.8
B09,2543,433.22
B10,3161,404.97
B11,1634,437.89
C02,784,519.33
C03,1818,425.76
C04,1382,441.56
C05,3354,473.15
C06,2506,441.88
C07,2753,472.41
C08,2815,456.83
C09,2116,373.8
C10,2951,365.31
C11,5192,393.84
D02,2594,513.8
D03,1805,411.99
D04,1758,473.06
D05,1642,639.41
D06,2159,479.08
D07,2630,405.66
D08,2293,497.61
D09,3610,383.62
D10,4172,340.51
D11,3125,327.08
E02,1161,518.74
E03,2464,437.02
E04,2698,465.65
E05,2004,458.84
E06,2581,441.81
E07,2938,436.98
E08,4083,419.62
E09,3546,355.71
E10,2897,473.94
E11,3457,355.28
F02,1861,530.18
F03,1461,431.12
F04,2673,463.2
F05,2556,464.97
F06,2749,422.14
F07,2505,441.61
F08,3347,385.86
F09,3310,338.64
F10,4041,336.12
F11,3470,332.71
G02,1337,555.69
G03,3078,446.19
G04,1524,502.9
G05,2058,450.73
G06,2201,432.7
G07,2057,419.91
G08,2679,403.17
G09,2597,421.01
G10,3110,392.25
G11,3533,316.39
6,,
Timespan(h):,118.0406,
B02,1097,480.78
B03,862,488.81
B04,2435,616.76
B05,1965,613.08
B06,2194,590.59
B07,2036,608.15
B08,2788,538.99
B09,3432,472.71
B10,4895,412.58
B11,2501,457.7
C02,935,406.94
C03,2048,475.6
C04,1551,482.21
C05,3646,519.36
C06,2747,566.89
C07,3184,550.35
C08,3980,471.53
C09,3410,411.42
C10,4662,402.39
C11,7016,432.68
D02,1961,407.21
D03,1980,473.71
D04,1897,517.22
D05,1905,653.23
D06,2540,552.9
D07,3312,503.09
D08,3602,472.17
D09,5816,389.75
D10,6930,352.74
D11,4662,355.1
E02,1578,400.49
E03,2561,460.62
E04,2809,537.03
E05,2266,530.3
E06,2986,555.98
E07,3461,526.61
E08,5365,486.93
E09,5752,379.43
E10,4332,493.88
E11,5133,376.76
F02,1607,403.79
F03,1707,439.52
F04,2802,498.44
F05,2805,514.78
F06,2849,530.04
F07,3004,499.72
F08,4179,460.78
F09,5373,369.61
F10,6375,339.71
F11,5897,323.53
G02,1682,400.84
G03,3032,468.17
G04,1775,476.35
G05,2224,525.57
G06,2434,531.3
G07,2470,485.88
G08,3836,439.46
G09,3921,415.48
G10,5536,344.65
G11,5653,342.81
7,,
Timespan(h):,143.7572,
B02,624,420.37
B03,796,493.84
B04,2473,567.02
B05,1538,663.34
B06,1859,579.76
B07,2263,497.51
B08,3366,460.5
B09,4472,450.31
B10,7646,377.09
B11,3939,402.97
C02,598,420.17
C03,2006,468.5
C04,1536,513.76
C05,3205,612.39
C06,2936,539.56
C07,3571,479.23
C08,4443,447.89
C09,4746,431.54
C10,7119,430.99
C11,11011,377.84
D02,1302,402.91
D03,2276,442.61
D04,1935,517.0
D05,1383,650.07
D06,2735,530.62
D07,4017,443.19
D08,4288,450.08
D09,7752,377.44
D10,10680,347.11
D11,7254,369.8
E02,1303,403.43
E03,2565,474.56
E04,2833,543.03
E05,2256,597.24
E06,3023,544.8
E07,3656,467.89
E08,5536,441.59
E09,7692,385.4
E10,7218,446.17
E11,8228,368.07
F02,1392,408.75
F03,1950,422.17
F04,2788,511.36
F05,2819,566.99
F06,3018,526.48
F07,3796,442.01
F08,4875,434.67
F09,7782,368.2
F10,9908,351.91
F11,9213,350.13
G02,1739,386.17
G03,3023,446.77
G04,1878,527.06
G05,2272,560.2
G06,2664,512.99
G07,2901,467.5
G08,4683,427.63
G09,5530,385.68
G10,8554,364.0
G11,9448,339.39
8,,
Timespan(h):,165.9669,
B02,1547,380.54
B03,1043,413.84
B04,2568,529.92
B05,1858,555.8
B06,2208,436.66
B07,2570,441.33
B08,3901,413.74
B09,4680,466.34
B10,8726,430.17
B11,5787,417.26
C02,1441,344.31
C03,2071,476.83
C04,1629,490.19
C05,2735,523.12
C06,2846,443.31
C07,3848,420.82
C08,4266,443.2
C09,5715,432.49
C10,10308,378.82
C11,13659,378.9
D02,2710,376.82
D03,2632,435.09
D04,2051,498.22
D05,1776,554.67
D06,3099,402.89
D07,3983,414.43
D08,4513,423.08
D09,8493,393.95
D10,12493,379.87
D11,9737,380.2
E02,2009,357.01
E03,2753,433.46
E04,2694,536.63
E05,2087,524.65
E06,2879,449.76
E07,3814,422.01
E08,5335,425.6
E09,8167,402.4
E10,8828,449.87
E11,11909,357.51
F02,2020,363.61
F03,2041,416.61
F04,2681,513.88
F05,2630,504.7
F06,3208,429.23
F07,4088,403.38
F08,4897,434.18
F09,8689,381.08
F10,12338,369.4
F11,12080,368.57
G02,2057,357.52
G03,3013,444.92
G04,1908,505.89
G05,2119,517.31
G06,2847,426.63
G07,3221,422.02
G08,5047,399.14
G09,6638,401.24
G10,11726,361.13
G11,12696,361.43
9,,
Timespan(h):,189.6869,
B02,1562,370.08
B03,955,412.47
B04,2159,513.31
B05,1632,476.22
B06,2794,396.22
B07,2153,462.33
B08,4194,418.23
B09,5832,442.29
B10,12273,397.59
B11,8715,409.09
C02,1470,342.91
C03,1974,469.07
C04,1685,450.59
C05,2886,441.6
C06,2373,403.54
C07,3731,414.7
C08,5106,407.82
C09,8062,384.98
C10,13555,374.26
C11,13766,409.17
D02,2557,369.82
D03,2565,428.84
D04,2037,459.97
D05,1667,466.41
D06,3027,384.0
D07,3949,396.7
D08,5283,396.36
D09,9469,385.87
D10,13956,392.98
D11,14586,369.01
E02,1937,360.71
E03,2876,421.45
E04,2719,476.55
E05,2255,412.85
E06,3337,392.28
E07,3685,403.56
E08,5273,420.97
E09,9985,380.28
E10,9656,459.8
E11,15292,370.8
F02,1951,365.88
F03,2084,401.0
F04,2716,458.06
F05,2763,419.69
F06,3219,402.71
F07,4266,383.12
F08,5547,410.35
F09,10039,380.33
F10,15318,368.87
F11,15125,377.45
G02,1981,365.73
G03,2647,461.61
G04,1742,489.45
G05,2540,424.93
G06,3079,390.4
G07,3484,404.48
G08,5796,390.33
G09,9207,370.58
G10,14078,383.03
G11,16756,368.33
10,,
Timespan(h):,217.1375,
B02,584,382.31
B03,657,420.43
B04,1653,504.48
B05,1187,464.2
B06,2071,414.68
B07,1987,454.56
B08,4053,422.48
B09,6896,415.0
B10,12384,407.82
B11,10605,414.04
C02,523,321.52
C03,1840,414.15
C04,1524,425.78
C05,2819,396.78
C06,2476,382.74
C07,2666,435.79
C08,4254,416.02
C09,8916,383.67
C10,12213,417.07
C11,12615,408.21
D02,967,336.36
D03,2066,417.7
D04,1801,429.37
D05,1678,435.88
D06,2858,368.74
D07,3307,405.1
D08,4342,414.64
D09,8702,387.55
D10,13950,383.53
D11,14668,391.31
E02,578,354.1
E03,2257,417.2
E04,2398,446.89
E05,2127,397.15
E06,3107,379.98
E07,3328,390.24
E08,4991,410.98
E09,9288,391.46
E10,10120,443.81
E11,14969,389.42
F02,763,330.71
F03,1584,404.64
F04,2273,440.12
F05,2388,402.59
F06,2976,387.94
F07,3790,386.63
F08,5223,403.6
F09,9647,383.18
F10,14304,382.03
F11,14220,399.48
G02,483,307.04
G03,2466,415.74
G04,1388,471.97
G05,2230,406.09
G06,2690,408.49
G07,3522,398.49
G08,5332,393.72
G09,9658,380.01
G10,14512,381.2
G11,16197,388.11
11,,
Timespan(h):,236.86,
B02,664,359.33
B03,776,370.45
B04,1928,435.7
B05,1871,389.6
B06,2654,376.42
B07,2728,390.24
B08,4288,405.26
B09,8168,393.52
B10,13456,400.75
B11,12887,413.06
C02,479,312.07
C03,1837,397.98
C04,1529,403.93
C05,2950,362.0
C06,2926,341.19
C07,2933,395.83
C08,4473,408.47
C09,9728,383.07
C10,14000,385.25
C11,12528,406.56
D02,1014,316.85
D03,2098,386.28
D04,1825,411.46
D05,2083,386.83
D06,3002,324.46
D07,3506,367.1
D08,4294,405.13
D09,9038,393.93
D10,14642,379.91
D11,14075,409.32
E02,630,349.98
E03,2301,395.7
E04,2255,432.92
E05,2033,379.3
E06,3178,345.72
E07,3439,358.5
E08,4923,405.0
E09,9515,390.8
E10,9913,450.28
E11,16263,377.1
F02,751,322.62
F03,1713,371.82
F04,2267,412.95
F05,2509,365.36
F06,3038,354.75
F07,3726,379.35
F08,4987,398.51
F09,9778,380.29
F10,14493,381.72
F11,14329,400.82
G02,450,318.28
G03,2049,424.1
G04,1412,440.3
G05,2395,376.12
G06,2664,382.48
G07,3429,401.77
G08,5461,391.65
G09,9565,396.77
G10,14970,379.3
G11,16736,381.31
12,,
Timespan(h):,259.6969,
B02,651,348.09
B03,820,372.65
B04,1759,423.16
B05,1850,366.41
B06,2793,333.11
B07,3238,369.11
B08,4736,390.65
B09,8943,401.87
B10,15135,382.73
B11,13760,412.19
C02,499,310.71
C03,1786,381.71
C04,1466,390.52
C05,3017,334.71
C06,2848,308.82
C07,3566,358.94
C08,4608,395.92
C09,7885,461.32
C10,13847,387.71
C11,13045,391.42
D02,919,319.39
D03,2120,364.61
D04,1823,418.97
D05,2271,346.6
D06,3120,296.95
D07,3568,357.29
D08,4704,389.72
D09,9264,389.3
D10,14333,380.01
D11,15412,384.13
E02,598,330.14
E03,2363,370.7
E04,2271,412.75
E05,2381,344.92
E06,3522,308.11
E07,3572,343.07
E08,5023,381.47
E09,9688,384.7
E10,9133,457.97
E11,16188,378.91
F02,751,320.28
F03,1607,360.27
F04,2278,400.72
F05,2703,318.1
F06,3274,320.26
F07,3894,353.14
F08,5153,387.16
F09,10307,395.43
F10,14136,391.36
F11,15399,378.72
G02,474,288.3
G03,2112,378.63
G04,1521,401.97
G05,2504,337.16
G06,2827,356.93
G07,3188,409.74
G08,5728,386.19
G09,10547,386.88
G10,14860,388.65
G11,13293,464.41
13,,
Timespan(h):,286.9742,
B02,416,356.78
B03,665,343.36
B04,1550,396.64
B05,1361,366.42
B06,2462,343.82
B07,2767,378.54
B08,4256,404.34
B09,8756,409.38
B10,13588,388.51
B11,11969,425.08
C02,375,303.82
C03,1499,355.72
C04,1001,384.98
C05,2495,321.52
C06,2309,296.56
C07,2817,358.35
C08,3959,398.57
C09,10115,390.93
C10,12806,389.19
C11,10266,421.23
D02,524,316.92
D03,1536,358.41
D04,1293,385.04
D05,2019,335.8
D06,2742,304.36
D07,3015,351.15
D08,4028,388.16
D09,8263,401.7
D10,12687,386.1
D11,11923,412.59
E02,441,307.19
E03,1658,350.52
E04,1684,391.2
E05,2029,321.67
E06,2751,311.64
E07,2891,337.38
E08,4146,392.88
E09,9238,390.66
E10,9245,441.82
E11,10881,437.93
F02,490,330.34
F03,1216,364.9
F04,1640,377.82
F05,2206,325.02
F06,3004,315.19
F07,3314,381.39
F08,4395,388.22
F09,9061,389.01
F10,12903,388.92
F11,13238,387.45
G02,366,273.53
G03,1381,385.68
G04,906,420.61
G05,2180,336.51
G06,2634,336.46
G07,3332,373.44
G08,5262,381.5
G09,10315,377.41
G10,13630,384.22
G11,13907,394.3
14,,
Timespan(h):,310.7036,
B02,494,337.63
B03,678,334.77
B04,1261,384.65
B05,1254,353.71
B06,2709,319.82
B07,3572,368.94
B08,4786,392.9
B09,10210,388.06
B10,12439,400.84
B11,12519,414.78
C02,289,277.85
C03,1355,357.41
C04,995,361.04
C05,2256,291.83
C06,2633,278.31
C07,2777,350.1
C08,3862,382.89
C09,10076,400.54
C10,10605,419.84
C11,11262,396.77
D02,451,304.47
D03,1419,347.49
D04,1322,382.05
D05,1803,325.36
D06,2860,277.56
D07,3031,339.21
D08,4028,390.09
D09,8570,393.37
D10,12735,391.62
D11,13369,395.23
E02,408,310.14
E03,1472,327.69
E04,1678,378.98
E05,2091,296.71
E06,2892,269.98
E07,2996,308.85
E08,3734,376.04
E09,9407,399.66
E10,9244,446.05
E11,13354,387.16
F02,493,333.04
F03,1259,332.68
F04,1666,370.68
F05,2351,300.47
F06,3101,285.43
F07,3594,347.62
F08,4533,374.86
F09,9972,385.53
F10,13054,391.28
F11,13645,385.72
G02,337,298.78
G03,1328,385.07
G04,992,384.78
G05,2312,299.65
G06,2948,324.76
G07,3551,372.3
G08,5474,376.6
G09,8754,432.08
G10,12868,394.14
G11,12320,447.19
15,,
Timespan(h):,341.0061,
B02,434,310.42
B03,515,291.46
B04,1097,356.45
B05,1464,316.45
B06,2346,326.7
B07,4442,361.67
B08,4999,374.78
B09,9497,399.59
B10,9684,431.54
B11,10195,434.22
C02,321,302.24
C03,1101,325.38
C04,811,333.3
C05,2343,290.29
C06,2247,271.68
C07,2596,338.72
C08,3446,382.27
C09,10688,388.18
C10,10212,415.28
C11,9492,421.28
D02,480,282.2
D03,1084,317.81
D04,1013,337.03
D05,1492,303.16
D06,2428,271.97
D07,2582,326.4
D08,3588,368.79
D09,8574,394.04
D10,11497,395.43
D11,10466,417.87
E02,354,286.92
E03,1222,315.07
E04,1253,340.48
E05,1857,281.72
E06,2471,263.85
E07,2264,323.02
E08,3417,381.49
E09,8835,396.3
E10,7840,464.28
E11,11627,399.83
F02,391,273.29
F03,1019,306.57
F04,1234,338.97
F05,2097,278.19
F06,2615,278.98
F07,3461,350.24
F08,4256,376.43
F09,9386,389.8
F10,10126,420.28
F11,11872,392.36
G02,228,253.16
G03,1055,349.43
G04,943,355.55
G05,1825,321.16
G06,2879,326.87
G07,3813,359.34
G08,5383,370.92
G09,9262,401.51
G10,12345,390.43
G11,11748,395.14
16,,
Timespan(h):,367.6697,
B02,441,306.48
B03,447,292.64
B04,1162,324.01
B05,1218,289.07
B06,2843,320.49
B07,5043,405.0
B08,5264,382.17
B09,9991,398.36
B10,10963,404.76
B11,10395,416.67
C02,351,285.86
C03,941,312.35
C04,916,300.53
C05,2247,272.17
C06,2483,261.77
C07,2821,329.85
C08,3598,397.52
C09,10259,394.23
C10,10961,407.29
C11,9482,415.41
D02,440,285.71
D03,1136,299.94
D04,1035,320.78
D05,1651,287.62
D06,2278,255.92
D07,2370,305.32
D08,4106,358.83
D09,8875,397.58
D10,10880,389.06
D11,10721,401.06
E02,341,274.52
E03,1197,315.76
E04,1096,329.65
E05,1902,267.17
E06,2545,262.46
E07,2532,298.49
E08,3462,358.98
E09,9153,391.81
E10,7426,452.64
E11,10895,396.26
F02,377,281.32
F03,881,303.8
F04,1317,316.72
F05,2043,260.9
F06,2546,272.15
F07,3793,346.99
F08,4335,378.76
F09,8652,406.27
F10,11270,397.81
F11,11451,395.87
G02,299,226.81
G03,999,344.93
G04,921,325.14
G05,2409,299.13
G06,3158,326.37
G07,3730,421.22
G08,5848,369.09
G09,10532,390.22
G10,11197,396.08
G11,11479,400.98
17,,
Timespan(h):,407.7667,
B02,377,300.89
B03,428,304.53
B04,840,287.78
B05,1720,267.14
B06,3874,313.15
B07,6955,370.62
B08,6070,364.47
B09,8367,431.09
B10,8538,423.1
B11,9140,430.99
C02,369,278.98
C03,1056,293.7
C04,775,315.36
C05,2420,245.68
C06,2485,237.48
C07,3105,327.3
C08,4572,351.42
C09,10658,389.45
C10,10177,402.38
C11,9237,401.45
D02,423,270.8
D03,1080,269.71
D04,1111,323.0
D05,1689,247.17
D06,2521,244.37
D07,2530,304.01
D08,4155,338.7
D09,9747,370.21
D10,11240,382.52
D11,9485,404.81
E02,346,267.77
E03,1147,278.25
E04,1013,307.45
E05,2006,241.99
E06,2811,245.71
E07,2400,292.61
E08,4060,318.76
E09,9941,378.22
E10,5477,475.0
E11,10226,396.48
F02,410,265.43
F03,902,279.3
F04,1347,311.37
F05,2056,249.86
F06,2684,260.53
F07,4453,342.91
F08,5108,349.18
F09,10568,373.08
F10,10785,391.35
F11,9578,408.24
G02,262,226.03
G03,1020,290.67
G04,868,319.35
G05,2594,294.87
G06,3791,322.3
G07,5424,345.86
G08,6424,363.99
G09,10553,384.32
G10,11140,386.72
G11,10436,384.96
18,,
Timespan(h):,430.7114,
B02,364,285.07
B03,421,281.4
B04,899,298.19
B05,1649,268.34
B06,3471,339.97
B07,6664,395.9
B08,5778,375.34
B09,7820,426.74
B10,8757,417.23
B11,9985,414.85
C02,239,291.31
C03,910,308.92
C04,697,325.67
C05,1661,260.3
C06,1721,263.68
C07,3044,327.27
C08,4068,375.12
C09,8259,429.88
C10,8000,433.63
C11,8180,421.24
D02,414,264.2
D03,966,283.27
D04,1193,351.39
D05,1252,286.19
D06,2063,254.98
D07,2501,310.89
D08,3507,355.95
D09,8319,389.55
D10,10030,412.14
D11,10286,409.78
E02,334,296.81
E03,889,300.02
E04,802,321.16
E05,1621,253.54
E06,2104,271.38
E07,2390,299.43
E08,3452,338.36
E09,8483,386.61
E10,5464,475.31
E11,10319,402.06
F02,481,280.08
F03,846,282.54
F04,1239,316.4
F05,1681,250.6
F06,2287,289.28
F07,4584,346.47
F08,4341,380.01
F09,9285,389.62
F10,9494,403.75
F11,10101,401.1
G02,329,245.25
G03,795,295.27
G04,714,296.9
G05,2981,303.33
G06,3793,338.21
G07,5571,360.06
G08,5572,383.08
G09,9287,397.73
G10,8711,422.09
G11,9929,421.67
19,,
Timespan(h):,454.8497,
B02,316,273.73
B03,383,264.89
B04,837,279.45
B05,1415,289.34
B06,4585,325.59
B07,7036,408.26
B08,5508,390.38
B09,7881,415.89
B10,9368,399.32
B11,10466,396.95
C02,232,279.87
C03,710,291.8
C04,673,350.81
C05,1873,249.8
C06,2084,254.1
C07,3117,353.12
C08,4481,352.31
C09,7517,436.52
C10,8075,419.04
C11,7906,407.82
D02,385,273.15
D03,888,267.99
D04,1330,322.1
D05,1429,260.03
D06,1924,235.72
D07,2601,298.42
D08,4058,341.5
D09,7841,391.17
D10,10367,382.88
D11,9369,404.38
E02,334,305.78
E03,721,301.36
E04,943,305.48
E05,1779,242.55
E06,2049,248.75
E07,2459,295.15
E08,3590,339.96
E09,8124,379.61
E10,5752,448.55
E11,8455,413.96
F02,430,290.54
F03,790,274.08
F04,1175,292.3
F05,1485,246.8
F06,2494,274.86
F07,5269,352.86
F08,4465,366.52
F09,9753,381.32
F10,8881,397.7
F11,10306,389.4
G02,323,260.95
G03,895,263.57
G04,711,294.94
G05,3878,312.07
G06,4806,339.38
G07,6327,367.55
G08,6440,364.66
G09,9841,383.91
G10,10002,388.02
G11,9827,397.46
20,,
Timespan(h):,478.8117,
B02,354,268.55
B03,325,274.9
B04,747,277.84
B05,1714,285.37
B06,5196,342.81
B07,7582,410.77
B08,5814,400.61
B09,9267,386.95
B10,8733,393.02
B11,9143,402.64
C02,254,255.49
C03,731,278.4
C04,558,329.49
C05,1762,260.14
C06,2391,260.49
C07,3900,332.59
C08,5313,337.25
C09,9335,392.93
C10,8010,410.77
C11,8782,388.8
D02,367,273.17
D03,866,265.08
D04,1633,324.12
D05,1330,258.05
D06,2192,236.18
D07,3053,283.07
D08,4731,328.69
D09,9152,360.71
D10,10683,368.44
D11,8977,393.78
E02,352,308.13
E03,892,293.65
E04,926,306.33
E05,1627,252.17
E06,2178,253.64
E07,2665,292.41
E08,4147,321.88
E09,8796,360.64
E10,4886,459.06
E11,9979,374.31
F02,437,290.74
F03,749,282.19
F04,1064,292.21
F05,1641,242.78
F06,2582,284.49
F07,6386,344.91
F08,5259,339.76
F09,10098,365.47
F10,8602,389.33
F11,10212,373.24
G02,291,242.86
G03,756,268.55
G04,767,252.95
G05,5160,320.93
G06,5952,341.65
G07,7285,370.26
G08,6969,370.01
G09,10268,370.95
G10,10051,370.55
G11,10044,372.76
21,,
Timespan(h):,502.9597,
B02,308,280.4
B03,274,252.89
B04,778,281.14
B05,1416,315.21
B06,5986,334.73
B07,8010,398.52
B08,6301,373.76
B09,7666,407.54
B10,8195,401.09
B11,9072,405.41
C02,252,281.44
C03,737,279.22
C04,643,311.16
C05,1518,248.47
C06,2066,280.93
C07,3892,345.62
C08,5343,345.92
C09,9218,398.13
C10,7529,412.74
C11,7437,407.97
D02,391,290.77
D03,764,289.66
D04,1870,316.73
D05,1208,271.27
D06,1922,262.28
D07,2880,306.87
D08,4095,350.8
D09,8384,381.35
D10,8417,395.9
D11,9450,393.55
E02,299,270.91
E03,725,301.14
E04,1000,286.92
E05,1719,264.01
E06,2238,263.91
E07,2620,309.12
E08,3543,338.24
E09,7837,375.51
E10,5110,457.33
E11,9737,383.83
F02,431,296.01
F03,816,268.09
F04,1149,288.98
F05,1565,252.89
F06,2700,288.9
F07,7002,351.3
F08,5051,350.43
F09,9126,380.43
F10,8315,382.22
F11,8505,406.73
G02,215,261.3
G03,616,289.93
G04,799,252.89
G05,6114,340.88
G06,6321,359.22
G07,6991,391.66
G08,6736,365.0
G09,8994,391.34
G10,8967,387.42
G11,9439,386.64
22,,
Timespan(h):,525.9908,
B02,277,288.4
B03,281,262.12
B04,691,281.7
B05,1654,291.55
B06,6618,352.13
B07,7722,421.94
B08,6277,390.79
B09,7266,409.24
B10,8446,389.5
B11,9385,385.06
C02,252,282.46
C03,731,275.96
C04,684,310.09
C05,1691,237.62
C06,2751,282.42
C07,4710,362.7
C08,6061,343.69
C09,9501,385.48
C10,7319,399.83
C11,8296,382.34
D02,368,295.98
D03,777,263.54
D04,2598,325.24
D05,1293,255.48
D06,2057,265.53
D07,3445,295.32
D08,4427,354.09
D09,8631,363.17
D10,10168,363.55
D11,8950,391.78
E02,299,266.11
E03,757,277.65
E04,851,283.43
E05,1690,275.43
E06,2304,261.57
E07,2830,315.92
E08,4473,326.85
E09,8229,363.89
E10,6002,414.21
E11,8702,378.76
F02,472,282.08
F03,845,261.85
F04,1225,283.42
F05,1547,235.63
F06,3240,307.14
F07,8091,356.74
F08,5120,365.48
F09,9613,366.87
F10,8912,362.9
F11,9069,376.39
G02,242,260.33
G03,556,282.16
G04,742,245.41
G05,8027,339.09
G06,7987,343.5
G07,8493,365.32
G08,7907,367.69
G09,9673,374.46
G10,9269,377.11
G11,8549,391.88
23,,
Timespan(h):,552.1442,
B02,337,269.48
B03,323,253.8
B04,550,276.22
B05,1868,319.4
B06,7283,368.01
B07,9821,384.59
B08,7645,361.56
B09,7342,407.79
B10,8769,371.41
B11,7657,410.22
C02,262,272.46
C03,628,278.4
C04,651,298.41
C05,1477,248.53
C06,3580,298.12
C07,6272,335.37
C08,6662,345.2
C09,8775,392.47
C10,8583,364.58
C11,8328,366.96
D02,387,295.39
D03,654,255.06
D04,3950,323.85
D05,1398,255.06
D06,2200,291.7
D07,4291,302.99
D08,6079,326.89
D09,9665,343.18
D10,10167,350.79
D11,10264,363.42
E02,339,281.11
E03,720,283.07
E04,854,273.8
E05,2016,271.7
E06,2574,274.74
E07,3817,306.22
E08,4892,325.02
E09,9013,349.29
E10,5770,408.83
E11,9603,362.57
F02,454,272.62
F03,987,266.68
F04,1343,302.02
F05,1572,236.64
F06,4181,312.21
F07,9331,345.16
F08,6059,349.06
F09,10502,353.49
F10,8859,346.18
F11,8676,377.87
G02,263,239.89
G03,540,278.65
G04,715,240.82
G05,9730,360.65
G06,9678,350.25
G07,9466,359.46
G08,9003,350.53
G09,10337,357.4
G10,8768,371.06
G11,8909,368.68
24,,
Timespan(h):,575.5233,
B02,447,278.22
B03,359,262.45
B04,696,259.13
