Well,CellCount,MeanCellArea
C05,1783,359.92
C06,2023,357.7
C07,1998,362.83
C08,1912,359.16
C09,1808,357.32
C10,2066,370.18
C11,1580,355.51
D02,1641,356.25
D03,1836,358.81
D04,1677,356.45
D05,1537,351.71
D06,2051,360.78
D07,2176,365.54
D08,1635,362.27
D09,2052,360.89
D10,1913,368.41
D11,1973,361.76
E02,1542,353.34
E03,1925,360.41
E04,2139,351.36
E05,1998,359.32
E06,1922,366.69
E07,2019,367.11
E08,1711,360.41
E09,1842,361.22
E10,2084,365.19
E11,2007,362.28
F02,1563,352.7
F03,1715,361.31
F04,1877,358.58
F05,1720,366.36
F06,1695,355.43
F07,1817,350.65
F08,1991,357.6
F09,1755,369.73
F10,2045,355.76
F11,1746,351.8
G02,1663,352.84
G03,1616,363.88
G04,1472,363.65
G05,1568,362.69
G06,1701,361.93
G07,1527,357.94
G08,1251,359.25
G09,1487,360.57
G10,2025,363.6
G11,1643,356.28
4,,
Timespan(h):,75.6506,
B02,1669,387.19
B03,1995,376.22
B04,2100,375.28
B05,1801,354.25
B06,1916,366.68
B07,1705,340.33
B08,2072,327.22
B09,1972,383.97
B10,2015,377.72
B11,1448,381.07
C02,2024,377.51
C03,2215,378.1
C04,2366,369.99
C05,2245,385.81
C06,2446,373.06
C07,2332,379.29
C08,2200,393.58
C09,2246,374.45
C10,2456,400.0
C11,1845,376.21
D02,1988,365.43
D03,2171,384.75
D04,2045,369.36
D05,1885,375.72
D06,2474,376.62
D07,2730,379.96
D08,2074,373.31
D09,2387,377.38
D10,2312,387.58
D11,2261,379.94
E02,1772,382.53
E03,2315,384.51
E04,2662,353.29
E05,2444,376.06
E06,2290,388.45
E07,2501,386.23
E08,2095,382.55
E09,2228,380.63
E10,2401,382.92
E11,2373,382.45
F02,1839,369.85
F03,2025,385.01
F04,2393,347.72
F05,1981,390.43
F06,2004,382.67
F07,2155,378.0
F08,2384,379.16
F09,2097,396.37
F10,2414,381.48
F11,1921,394.15
G02,1854,390.67
G03,1869,374.08
G04,1894,340.92
G05,1800,383.44
G06,2046,390.65
G07,1984,322.83
G08,1485,345.1
G09,1756,386.29
G10,2459,380.3
G11,1856,388.64
5,,
Timespan(h):,93.7411,
B02,2112,379.91
B03,2420,366.98
B04,2488,375.18
B05,1991,342.58
B06,2196,354.54
B07,1494,328.58
B08,1762,317.69
B09,2382,386.33
B10,2488,370.67
B11,1730,376.17
C02,2519,375.21
C03,2868,361.54
C04,2765,373.58
C05,2847,381.12
C06,3066,372.28
C07,2916,376.86
C08,2694,388.96
C09,2860,371.34
C10,3084,394.43
C11,2230,374.22
D02,2372,374.79
D03,2648,373.73
D04,2530,371.56
D05,2323,372.2
D06,2995,383.38
D07,3314,381.95
D08,2464,380.84
D09,2996,370.54
D10,2867,383.31
D11,2797,377.0
E02,2126,378.73
E03,2826,381.83
E04,3037,343.53
E05,3088,375.71
E06,2860,383.66
E07,3068,387.32
E08,2511,384.82
E09,2723,381.56
E10,2933,380.41
E11,2841,390.36
F02,2256,364.46
F03,2471,381.34
F04,2705,342.53
F05,2406,383.44
F06,2448,373.93
F07,2591,379.45
F08,2912,376.32
F09,2600,384.39
F10,3036,375.58
F11,2433,379.63
G02,2279,374.1
G03,2263,376.67
G04,2010,329.73
G05,2193,375.69
G06,2562,380.94
G07,1806,319.84
G08,1482,338.18
G09,2160,387.61
G10,3015,377.74
G11,2270,380.47
6,,
Timespan(h):,118.5844,
B02,537,429.58
B03,848,582.93
B04,1464,592.44
B05,1255,540.01
B06,1492,536.4
B07,846,352.17
B08,664,323.93
B09,2212,437.59
B10,2411,418.38
B11,1552,414.89
C02,578,498.26
C03,991,632.71
C04,1528,638.66
C05,1984,598.65
C06,2160,547.24
C07,1790,524.96
C08,2128,490.16
C09,2635,429.34
C10,2997,424.39
C11,1966,405.07
D02,578,454.64
D03,976,592.25
D04,1503,628.74
D05,1720,580.09
D06,2237,548.13
D07,2540,526.68
D08,2226,460.14
D09,2817,432.49
D10,2899,410.01
D11,2847,402.2
E02,511,474.63
E03,1093,611.41
E04,1900,574.85
E05,2299,581.14
E06,2182,563.89
E07,2420,514.26
E08,2130,474.66
E09,2746,422.54
E10,2936,412.52
E11,2973,407.84
F02,676,455.77
F03,957,598.73
F04,1726,544.12
F05,1699,568.92
F06,1802,546.27
F07,2090,502.6
F08,2651,461.09
F09,2480,440.86
F10,3150,400.54
F11,2491,393.67
G02,521,465.71
G03,916,608.49
G04,1026,520.59
G05,1461,545.52
G06,1908,534.34
G07,441,403.48
G08,755,396.84
G09,2044,438.08
G10,2998,397.78
G11,2058,396.76
7,,
Timespan(h):,142.2447,
B02,667,447.27
B03,966,534.78
B04,1643,510.06
B05,1078,501.71
B06,1087,541.34
B07,819,327.02
B08,564,290.53
B09,2250,426.48
B10,2691,417.28
B11,1743,416.29
C02,661,479.83
C03,1339,546.63
C04,1538,545.34
C05,1749,554.15
C06,1538,561.98
C07,959,560.86
C08,1754,506.33
C09,2873,421.26
C10,3151,406.34
C11,2071,399.57
D02,743,456.41
D03,1373,554.13
D04,1612,520.13
D05,1574,526.33
D06,1891,554.78
D07,2086,570.44
D08,1997,479.24
D09,3157,417.49
D10,3377,411.64
D11,3030,405.47
E02,821,462.24
E03,1550,553.22
E04,1949,493.98
E05,2120,547.7
E06,1906,558.41
E07,1906,574.36
E08,2085,482.54
E09,3118,427.81
E10,3438,412.41
E11,3563,413.38
F02,921,441.33
F03,1315,535.63
F04,1731,478.12
F05,1565,537.74
F06,1590,541.27
F07,1782,541.05
F08,2628,470.99
F09,2898,420.65
F10,3903,397.27
F11,2863,405.65
G02,775,482.81
G03,1111,541.28
G04,1004,456.17
G05,1141,540.47
G06,1591,557.15
G07,410,399.32
G08,740,393.77
G09,2336,428.67
G10,3445,400.43
G11,2313,401.72
8,,
Timespan(h):,166.7142,
B02,643,422.78
B03,907,425.17
B04,1482,443.11
B05,1036,451.45
B06,1042,517.48
B07,920,331.2
B08,691,262.73
B09,2459,435.33
B10,3263,423.72
B11,2192,426.75
C02,730,421.81
C03,1275,450.0
C04,1528,452.74
C05,1684,490.35
C06,1362,525.82
C07,887,581.14
C08,1657,486.79
C09,3039,431.02
C10,3836,407.58
C11,2626,413.16
D02,754,421.98
D03,1337,455.36
D04,1543,431.81
D05,1466,462.21
D06,1721,527.54
D07,1930,555.42
D08,2088,440.12
D09,3500,422.61
D10,4151,417.56
D11,3915,404.99
E02,851,403.78
E03,1598,457.2
E04,2036,400.11
E05,2086,463.74
E06,1811,506.14
E07,1863,537.32
E08,2347,434.3
E09,3525,430.17
E10,4384,404.58
E11,4526,413.67
F02,866,401.75
F03,1184,466.29
F04,1518,430.03
F05,1391,470.52
F06,1434,513.7
F07,1559,547.97
F08,2390,466.43
F09,2886,444.78
F10,4847,391.62
F11,3384,413.85
G02,799,401.26
G03,1064,429.78
G04,1038,392.58
G05,1216,445.73
G06,1553,514.14
G07,626,389.92
G08,1112,358.41
G09,2758,421.37
G10,4395,402.28
G11,2928,400.39
9,,
Timespan(h):,192.9011,
B02,978,322.42
B03,1160,318.16
B04,1953,339.25
B05,1397,351.56
B06,1327,413.99
B07,1349,278.96
B08,904,244.42
B09,3244,393.13
B10,4322,402.48
B11,2808,421.04
C02,1041,309.63
C03,1545,325.47
C04,1753,344.61
C05,2098,369.5
C06,1578,426.96
C07,957,442.82
C08,2342,373.1
C09,3730,400.12
C10,5295,388.08
C11,3542,395.77
D02,980,323.26
D03,1625,325.63
D04,1765,340.14
D05,1675,372.76
D06,1846,430.4
D07,2127,416.77
D08,2442,370.75
D09,4243,386.01
D10,5304,402.84
D11,5118,393.85
E02,1059,332.62
E03,1766,345.4
E04,2232,330.82
E05,2300,368.47
E06,1828,433.4
E07,1977,425.48
E08,2557,376.53
E09,4102,401.52
E10,5633,398.1
E11,5890,400.93
F02,1023,316.58
F03,1342,336.19
F04,1603,357.0
F05,1513,385.43
F06,1360,447.26
F07,1661,423.11
F08,2607,409.91
F09,3296,413.9
F10,6279,381.7
F11,4482,406.9
G02,971,317.81
G03,1167,311.15
G04,1206,319.01
G05,1335,366.35
G06,1617,430.47
G07,715,316.73
G08,1303,312.25
G09,3009,397.33
G10,5473,385.96
G11,3778,400.13
10,,
Timespan(h):,217.9828,
B02,992,284.32
B03,1152,267.09
B04,1923,301.64
B05,1393,320.34
B06,1310,358.69
B07,1368,263.29
B08,963,233.9
B09,3290,390.33
B10,4629,400.44
B11,3192,419.2
C02,1034,280.84
C03,1546,276.52
C04,1742,317.29
C05,2068,333.45
C06,1597,374.67
C07,990,361.45
C08,2377,351.53
C09,3897,383.31
C10,6089,379.37
C11,4120,401.15
D02,1005,289.5
D03,1642,279.78
D04,1766,300.22
D05,1681,326.66
D06,1704,388.35
D07,2365,374.14
D08,2611,340.97
D09,4482,380.18
D10,6065,396.27
D11,6026,394.93
E02,1099,305.68
E03,1808,296.85
E04,2170,294.48
E05,2226,329.4
E06,1905,387.78
E07,2060,373.57
E08,2566,345.9
E09,4285,396.97
E10,6357,396.54
E11,6893,398.16
F02,1077,278.86
F03,1330,286.81
F04,1602,310.41
F05,1471,347.77
F06,1343,383.46
F07,1762,381.49
F08,2656,380.89
F09,3417,403.21
F10,7633,375.69
F11,5240,402.96
G02,1030,289.01
G03,1176,264.6
G04,1201,280.71
G05,1297,321.24
G06,1659,376.92
G07,719,302.73
G08,1338,302.42
G09,3132,390.63
G10,6137,383.71
G11,4622,384.41
11,,
Timespan(h):,238.9375,
B02,1036,266.57
B03,1180,259.13
B04,1967,291.79
B05,1399,294.32
B06,1361,335.3
B07,1448,265.63
B08,1045,227.28
B09,3470,383.37
B10,4888,416.86
B11,3597,421.52
C02,1080,262.69
C03,1579,258.89
C04,1776,293.16
C05,2137,299.42
C06,1654,351.41
C07,1071,355.73
C08,2431,341.02
C09,3991,383.98
C10,6886,382.47
C11,4780,396.56
D02,1049,270.11
D03,1655,264.18
D04,1831,277.91
D05,1756,302.19
D06,1776,359.38
D07,2463,354.98
D08,2644,328.58
D09,4765,373.72
D10,6954,393.91
D11,7033,390.52
E02,1183,286.98
E03,1856,265.93
E04,2211,277.2
E05,2193,308.24
E06,1892,368.1
E07,2169,363.47
E08,2625,340.16
E09,4482,386.96
E10,7276,394.73
E11,7867,400.66
F02,1108,257.15
F03,1373,262.58
F04,1621,290.39
F05,1534,322.41
F06,1377,363.44
F07,1798,367.82
F08,2794,352.13
F09,3556,389.27
F10,8860,378.66
F11,6089,401.06
G02,1099,265.4
G03,1220,245.36
G04,1258,262.71
G05,1340,305.84
G06,1631,368.34
G07,776,293.87
G08,1362,288.93
G09,3137,388.54
G10,6954,383.39
G11,5391,380.74
12,,
Timespan(h):,262.2364,
B02,1281,255.1
B03,988,243.37
B04,1434,279.96
B05,1074,284.18
B06,1318,307.61
B07,1246,255.28
B08,1170,229.2
B09,2863,378.35
B10,4608,401.37
B11,4130,410.73
C02,927,262.47
C03,1216,240.27
C04,1393,289.67
C05,1662,298.14
C06,1405,324.13
C07,1039,330.69
C08,2083,318.28
C09,3870,367.5
C10,7735,365.34
C11,5777,379.11
D02,1202,252.36
D03,1363,236.11
D04,1784,257.85
D05,1592,291.83
D06,1582,359.58
D07,2525,338.42
D08,3441,308.66
D09,5040,359.35
D10,8143,374.18
D11,8739,375.13
E02,1011,265.51
E03,1647,251.49
E04,2274,252.8
E05,2179,299.43
E06,1998,336.93
E07,2467,338.75
E08,2821,319.22
E09,4593,366.01
E10,8217,385.18
E11,9067,397.64
F02,1092,250.91
F03,969,260.3
F04,1667,256.11
F05,1163,294.4
F06,1393,353.29
F07,1446,335.98
F08,2631,342.29
F09,3390,373.62
F10,10174,375.22
F11,6736,390.1
G02,980,269.87
G03,1121,227.38
G04,1380,251.78
G05,1201,279.78
G06,1290,331.99
G07,787,285.98
G08,1241,282.31
G09,2701,358.89
G10,7609,372.85
G11,6233,379.37
13,,
Timespan(h):,285.6953,
B02,1277,253.9
B03,990,242.45
B04,1499,270.13
B05,1069,282.9
B06,1391,311.44
B07,1242,258.19
B08,1233,227.42
B09,3236,366.81
B10,5510,407.76
B11,4872,424.87
C02,970,259.09
C03,1246,238.54
C04,1452,278.43
C05,1696,283.59
C06,1467,324.49
C07,1083,332.13
C08,2068,323.1
C09,4193,377.4
C10,9744,363.28
C11,7251,378.07
D02,1225,253.77
D03,1367,245.41
D04,1831,249.48
D05,1636,285.63
D06,1667,348.71
D07,2535,339.49
D08,3505,308.67
D09,5660,355.22
D10,9865,380.43
D11,10785,374.04
E02,1045,271.54
E03,1646,249.52
E04,2349,251.83
E05,2251,290.86
E06,2068,324.35
E07,2541,333.71
E08,2939,310.22
E09,4978,369.53
E10,9871,385.26
E11,10735,397.08
F02,1100,251.31
F03,998,249.09
F04,1726,253.74
F05,1221,291.41
F06,1442,340.05
F07,1546,329.84
F08,2774,340.03
F09,3771,372.04
F10,12947,364.53
F11,8261,391.65
G02,1012,261.47
G03,1148,238.36
G04,1449,251.62
G05,1258,274.82
G06,1312,331.67
G07,802,273.26
G08,1274,285.93
G09,2986,357.91
G10,9105,374.11
G11,7480,374.64
14,,
Timespan(h):,318.7647,
B02,1404,240.27
B03,895,247.57
B04,1622,259.24
B05,1171,262.44
B06,1045,286.1
B07,1739,280.33
B08,1499,242.1
B09,3428,365.08
B10,6946,392.13
B11,6092,419.43
C02,1497,230.87
C03,1687,223.13
C04,2105,249.39
C05,1589,265.93
C06,1695,298.72
C07,1062,299.84
C08,2215,314.16
C09,4247,359.86
C10,12062,354.27
C11,8963,374.77
D02,1502,234.83
D03,1482,236.7
D04,2012,244.45
D05,1291,279.11
D06,2068,312.61
D07,2066,329.94
D08,2831,305.3
D09,5960,361.43
D10,11500,382.1
D11,13280,373.68
E02,1163,235.16
E03,1486,247.93
E04,1988,236.5
E05,1990,285.28
E06,1820,324.83
E07,1870,332.64
E08,2667,308.83
E09,5880,360.16
E10,11986,375.28
E11,12766,390.32
F02,1196,240.63
F03,1289,237.43
F04,1702,241.69
F05,1516,274.07
F06,1408,320.17
F07,1446,314.18
F08,2075,337.27
F09,3574,368.78
F10,15815,366.07
F11,10425,383.95
G02,1200,246.07
G03,1331,227.08
G04,1175,248.07
G05,1169,251.53
G06,1186,297.6
G07,585,266.31
G08,1068,290.02
G09,3203,345.52
G10,10685,379.87
G11,8626,375.65
15,,
Timespan(h):,360.9025,
B02,1421,247.34
B03,936,251.91
B04,1688,262.85
B05,1243,263.43
B06,1134,287.97
B07,1806,282.22
B08,1645,241.8
B09,4191,364.35
B10,9011,391.63
B11,8344,401.44
C02,1578,235.96
C03,1765,230.8
C04,2162,253.85
C05,1704,264.12
C06,1751,295.08
C07,1082,296.38
C08,2306,317.25
C09,5049,355.89
C10,15531,346.68
C11,11950,367.66
D02,1528,245.55
D03,1473,246.57
D04,2043,249.18
D05,1356,284.22
D06,2172,312.56
D07,2165,340.54
D08,2856,307.61
D09,7154,357.32
D10,15461,362.53
D11,17134,361.9
E02,1170,250.05
E03,1521,255.34
E04,2017,243.47
E05,2046,293.42
E06,1904,323.32
E07,1863,331.19
E08,2634,321.49
E09,6753,367.71
E10,14889,372.9
E11,15674,379.69
F02,1250,240.18
F03,1331,242.0
F04,1714,243.22
F05,1531,283.65
F06,1437,316.75
F07,1560,307.16
F08,2164,346.95
F09,4197,371.68
F10,19878,349.89
F11,13996,373.4
G02,1242,245.94
G03,1328,240.73
G04,1245,245.06
G05,1157,259.46
G06,1266,291.48
G07,616,267.24
G08,1155,291.87
G09,3833,346.14
G10,13561,366.9
G11,10747,369.5
16,,
Timespan(h):,387.5839,
B02,1409,272.17
B03,1279,259.49
B04,1902,263.27
B05,1476,264.61
B06,1454,302.47
B07,1944,283.19
B08,1724,247.94
B09,4647,371.91
B10,9858,394.54
B11,7761,417.18
C02,1053,257.24
C03,1120,233.75
C04,1304,250.86
C05,1423,269.73
C06,1446,305.08
C07,869,295.0
C08,2097,304.61
C09,5559,376.84
C10,16233,367.32
C11,12520,386.9
D02,1122,250.29
D03,889,255.27
D04,1311,250.01
D05,1284,281.66
D06,1440,333.62
D07,1651,338.75
D08,2232,321.39
D09,7163,375.25
D10,16120,375.88
D11,17725,367.08
E02,952,245.88
E03,1156,253.0
E04,1609,252.53
E05,1548,278.87
E06,1178,326.74
E07,1067,329.81
E08,2233,324.73
E09,6362,374.4
E10,15685,381.13
E11,15263,395.65
F02,709,256.4
F03,638,255.12
F04,885,232.72
F05,996,264.92
F06,1123,281.84
F07,1404,297.5
F08,2135,329.94
F09,4550,365.04
F10,20211,362.34
F11,15024,376.21
G02,990,253.03
G03,800,239.19
G04,876,242.36
G05,872,246.55
G06,1014,259.84
G07,580,260.94
G08,1279,290.63
G09,4011,345.87
G10,14189,376.62
G11,12336,367.71
17,,
Timespan(h):,412.4442,
B02,1435,273.0
B03,1294,260.59
B04,1974,265.18
B05,1510,261.38
B06,1489,299.89
B07,2023,275.05
B08,1721,261.63
B09,4994,366.26
B10,11749,386.06
B11,8170,412.26
C02,1082,255.51
C03,1145,243.26
C04,1357,252.36
C05,1478,272.48
C06,1481,305.88
C07,908,300.5
C08,2190,307.41
C09,6197,376.32
C10,18998,360.93
C11,14571,375.79
D02,1155,250.65
D03,927,256.84
D04,1321,247.41
D05,1335,268.46
D06,1442,335.07
D07,1718,335.76
D08,2293,317.96
D09,8340,371.25
D10,18800,363.18
D11,18328,372.03
E02,979,249.45
E03,1177,254.04
E04,1665,248.39
E05,1562,280.53
E06,1264,316.32
E07,1108,326.52
E08,2294,326.22
E09,7243,368.95
E10,17965,374.06
E11,16409,386.68
F02,723,252.42
F03,677,245.8
F04,942,229.63
F05,1010,261.36
F06,1124,287.8
F07,1418,300.47
F08,2244,321.26
F09,4955,374.14
F10,22024,360.03
F11,17906,370.48
G02,1019,250.72
G03,799,243.72
G04,913,238.44
G05,858,250.13
G06,994,269.66
G07,618,260.68
G08,1290,299.17
G09,4548,349.23
G10,15848,375.8
G11,13789,366.88
18,,
Timespan(h):,436.2039,
B02,1430,271.62
B03,1291,267.02
B04,1979,263.67
B05,1498,266.58
B06,1446,305.08
B07,2025,284.17
B08,1740,255.78
B09,5404,363.93
B10,13285,382.13
B11,8215,418.42
C02,1067,256.38
C03,1120,248.39
C04,1327,251.77
C05,1478,274.69
C06,1490,309.25
C07,908,296.75
C08,2223,309.46
C09,6742,375.43
C10,20739,358.96
C11,15824,380.42
D02,1152,245.42
D03,914,262.92
D04,1329,248.18
D05,1334,277.43
D06,1460,331.98
D07,1757,333.16
D08,2342,316.24
D09,9342,367.35
D10,19550,374.68
D11,18752,377.79
E02,958,253.38
E03,1174,252.87
E04,1635,257.61
E05,1564,281.72
E06,1253,319.26
E07,1137,315.65
E08,2392,331.11
E09,7858,377.06
E10,18950,377.32
E11,17082,388.49
F02,725,257.27
F03,682,242.61
F04,937,232.5
F05,1053,259.79
F06,1125,287.96
F07,1466,295.18
F08,2332,324.06
F09,5392,377.19
F10,21637,376.1
F11,18924,379.08
G02,1012,251.26
G03,791,248.07
G04,901,243.23
G05,873,252.92
G06,1045,262.45
G07,632,261.6
G08,1361,289.88
G09,5042,345.51
G10,16872,373.97
G11,14845,371.08
19,,
Timespan(h):,461.3222,
B02,1440,282.75
B03,1590,276.98
B04,2310,297.59
B05,2018,295.75
B06,2382,330.24
B07,2534,323.75
B08,2016,281.27
B09,7137,363.04
B10,14815,386.11
B11,11561,392.58
C02,1235,289.5
C03,1444,274.87
C04,1690,293.12
C05,1742,300.41
C06,1635,326.68
C07,1315,336.94
C08,2985,340.1
C09,8345,366.05
C10,21961,354.02
C11,17068,376.03
D02,1433,280.52
D03,1464,287.88
D04,1858,283.29
D05,1917,295.11
D06,1985,348.86
D07,2099,347.64
D08,2511,338.57
D09,10416,377.94
D10,20571,376.38
D11,19083,381.41
E02,1206,305.64
E03,1516,273.47
E04,1682,262.46
E05,1505,310.56
E06,1281,335.12
E07,1526,328.7
E08,2314,336.05
E09,8457,372.74
E10,19537,377.82
E11,17099,393.31
F02,960,285.67
F03,878,265.89
F04,1046,249.55
F05,1104,267.46
F06,1037,270.92
F07,1315,285.3
F08,2183,326.5
F09,6494,379.05
F10,20840,378.52
F11,18769,381.88
G02,1053,277.73
G03,833,265.56
G04,828,253.37
G05,849,283.22
G06,878,280.37
G07,622,252.14
G08,1226,301.29
G09,5606,355.54
G10,16703,382.19
G11,15809,377.42
20,,
Timespan(h):,478.2867,
B02,1428,288.73
B03,1601,274.82
B04,2370,299.35
B05,2095,293.83
B06,2433,324.97
B07,2576,320.07
B08,2089,274.45
B09,7620,367.76
B10,16001,384.66
B11,12894,391.19
C02,1241,292.61
C03,1473,269.28
C04,1726,288.95
C05,1774,297.31
C06,1656,326.31
C07,1341,322.98
C08,3051,339.24
C09,9078,366.09
C10,22387,361.64
C11,17778,383.25
D02,1424,277.29
D03,1486,285.3
D04,1905,278.81
D05,1902,297.45
D06,2044,341.94
D07,2163,337.18
D08,2533,334.68
D09,11258,381.36
D10,21670,376.72
D11,19025,384.48
E02,1234,301.5
E03,1513,276.0
E04,1716,258.74
E05,1511,311.04
E06,1328,325.16
E07,1536,325.83
E08,2363,335.01
E09,8757,380.24
E10,21406,366.19
E11,18063,391.87
F02,959,288.67
F03,897,259.32
F04,1043,247.39
F05,1127,267.17
F06,1013,271.65
F07,1310,284.19
F08,2256,327.79
F09,7058,371.65
F10,22262,374.06
F11,19405,382.62
G02,1052,280.88
G03,866,256.13
G04,827,248.84
G05,872,281.22
G06,918,276.74
G07,615,260.89
G08,1260,302.09
G09,5969,359.83
G10,17635,381.18
G11,17142,368.02
21,,
Timespan(h):,507.6758,
B02,1416,289.94
B03,1600,276.03
B04,2374,292.49
B05,2054,294.8
B06,2393,332.11
B07,2580,323.35
B08,2045,281.16
B09,8026,372.55
B10,17563,384.95
B11,14797,381.31
C02,1256,292.92
C03,1454,270.88
C04,1703,290.74
C05,1768,296.6
C06,1678,329.69
C07,1361,319.0
C08,3109,341.77
C09,10083,368.1
C10,23333,363.04
C11,19694,376.64
D02,1432,277.92
D03,1477,291.1
D04,1900,277.43
D05,1928,297.19
D06,2073,345.85
D07,2143,339.56
D08,2610,336.83
D09,12991,372.7
D10,22575,368.58
D11,19731,379.95
E02,1240,306.35
E03,1515,275.4
E04,1692,266.43
E05,1549,308.23
E06,1298,332.97
E07,1563,319.89
E08,2393,340.75
E09,9131,381.14
E10,22010,370.85
E11,18910,392.18
F02,979,281.85
F03,903,262.06
F04,1046,249.43
F05,1102,275.1
F06,1043,269.94
F07,1300,286.72
F08,2307,338.02
F09,8127,375.68
F10,22064,372.86
F11,20295,378.3
G02,1059,280.59
G03,869,255.29
G04,817,250.71
G05,896,280.43
G06,914,281.37
G07,624,261.0
G08,1330,297.89
G09,6777,359.06
G10,18459,378.87
G11,17931,374.09
22,,
Timespan(h):,528.6325,
B02,1434,286.6
B03,1617,273.88
B04,2385,298.99
B05,2051,300.52
B06,2388,335.16
B07,2597,323.47
B08,2136,273.16
B09,8503,371.02
B10,17261,387.18
B11,15232,387.63
C02,1275,288.16
C03,1462,272.39
C04,1717,289.66
C05,1769,296.38
C06,1728,321.85
C07,1373,315.72
C08,3138,341.06
C09,10628,366.75
C10,23287,364.47
C11,19412,378.23
D02,1451,272.56
D03,1494,288.37
D04,1939,276.3
D05,1940,298.17
D06,2035,343.94
D07,2203,336.58
D08,2649,334.38
D09,13699,372.68
D10,22306,376.44
D11,19302,374.81
E02,1231,305.06
E03,1532,277.28
E04,1701,264.91
E05,1566,300.91
E06,1322,325.83
E07,1591,318.82
E08,2472,338.66
E09,9312,383.62
E10,22183,368.28
E11,17757,395.31
F02,978,283.18
F03,883,260.74
F04,1070,249.09
F05,1139,266.75
F06,1074,269.7
F07,1324,284.99
F08,2440,331.02
F09,9056,376.37
F10,20889,381.32
F11,19720,379.4
G02,1073,276.02
G03,896,253.35
G04,849,247.36
G05,899,279.97
G06,921,276.67
G07,641,251.71
G08,1365,301.38
G09,7273,371.38
G10,17390,389.63
G11,17751,378.52
23,,
Timespan(h):,551.5028,
B02,1424,302.2
B03,1451,268.24
B04,1237,289.15
B05,1142,277.09
B06,1406,302.85
B07,1734,295.29
B08,1634,267.39
B09,8034,361.63
B10,17724,386.37
B11,15458,380.19
C02,838,281.22
C03,1484,273.33
C04,1324,298.3
C05,1701,302.9
C06,1568,315.09
C07,1187,296.62
C08,2642,356.12
C09,10579,375.35
C10,21424,370.02
C11,18910,387.58
D02,1270,278.32
D03,1379,291.46
D04,1389,277.61
D05,1278,292.36
D06,1361,329.24
D07,1417,338.54
D08,2307,329.81
D09,14492,382.64
D10,19370,388.84
D11,18378,391.6
E02,817,309.29
E03,1303,297.21
E04,1168,272.4
E05,1281,308.22
E06,944,348.27
E07,979,345.77
E08,2007,349.17
E09,9938,387.54
E10,20192,381.13
E11,18563,390.92
F02,724,295.98
F03,771,276.01
F04,773,257.98
F05,874,265.35
F06,704,288.1
F07,968,300.76
F08,2485,332.28
F09,10644,371.15
F10,18691,388.93
F11,17301,399.24
G02,771,302.15
G03,581,277.91
G04,550,247.25
