Well,CellCount,MeanCellArea
C06,2284,296.72
C07,1788,300.84
C08,1925,270.8
C09,1823,300.59
C10,1608,263.47
C11,2080,310.29
D02,1566,309.31
D03,2102,251.35
D04,1921,263.43
D05,2132,291.97
D06,2052,242.49
D07,1906,297.73
D08,1895,278.45
D09,2173,256.12
D10,1999,291.66
D11,2084,292.82
E02,1876,291.56
E03,2088,271.87
E04,1886,238.85
E05,2062,265.49
E06,1486,277.7
E07,1907,305.91
E08,2171,262.71
E09,1819,306.42
E10,1835,264.49
E11,2146,285.56
F02,1591,319.1
F03,2199,296.66
F04,1950,265.07
F05,2186,230.13
F06,1407,260.34
F07,1862,235.75
F08,2397,274.57
F09,1963,283.84
F10,1568,262.42
F11,1917,259.52
G02,1394,305.64
G03,1300,303.44
G04,1266,302.43
G05,1781,284.44
G06,1286,255.06
G07,1471,295.47
G08,1319,295.81
G09,1319,295.89
G10,1408,282.27
G11,1437,290.31
4,,
Timespan(h):,67.5033,
B02,2076,302.43
B03,2092,291.0
B04,2114,279.8
B05,2168,291.92
B06,3043,286.73
B07,2278,305.95
B08,1992,283.09
B09,2878,295.39
B10,2836,299.48
B11,2236,290.56
C02,2526,295.34
C03,3234,285.32
C04,2888,303.01
C05,3091,297.2
C06,3369,295.15
C07,2725,276.41
C08,2823,281.53
C09,2745,293.24
C10,2420,285.55
C11,3227,290.04
D02,2448,290.65
D03,3098,297.99
D04,2840,269.55
D05,3196,300.69
D06,3005,302.83
D07,2815,306.52
D08,2788,286.76
D09,3114,276.27
D10,2872,306.3
D11,2959,311.62
E02,2735,293.36
E03,3002,300.25
E04,2804,289.64
E05,3005,256.55
E06,2187,306.18
E07,2915,279.97
E08,3267,259.32
E09,2732,286.17
E10,2678,290.78
E11,3127,291.07
F02,2519,283.94
F03,3276,285.87
F04,2910,277.74
F05,3254,268.38
F06,2048,281.74
F07,2794,272.09
F08,3538,269.52
F09,2855,288.3
F10,2371,273.89
F11,2766,302.89
G02,1998,308.11
G03,1958,301.28
G04,1778,309.19
G05,2664,264.72
G06,1913,266.02
G07,2233,269.71
G08,1944,289.55
G09,1949,302.47
G10,2065,276.17
G11,2163,275.44
5,,
Timespan(h):,84.8231,
B02,2737,296.71
B03,2593,291.49
B04,2699,293.71
B05,2772,292.55
B06,3577,308.64
B07,2875,308.59
B08,2529,287.59
B09,3398,313.87
B10,3377,317.23
B11,2833,293.44
C02,3014,309.88
C03,4033,300.88
C04,3693,301.35
C05,3868,300.31
C06,4185,288.82
C07,3335,307.51
C08,3545,273.95
C09,3490,282.98
C10,3025,292.76
C11,4005,307.73
D02,3090,288.43
D03,3853,252.31
D04,3620,269.38
D05,4003,314.99
D06,3902,289.95
D07,3764,280.84
D08,3529,291.05
D09,3885,268.45
D10,3704,295.6
D11,3678,319.77
E02,3269,307.09
E03,3779,287.9
E04,3603,284.84
E05,3770,254.95
E06,2791,292.13
E07,3676,276.18
E08,4110,279.11
E09,3516,285.14
E10,3375,264.99
E11,3945,280.24
F02,3046,314.82
F03,4152,266.12
F04,3733,259.75
F05,4062,259.29
F06,2494,296.85
F07,3531,279.66
F08,4311,304.29
F09,3638,262.38
F10,3015,271.53
F11,3613,269.82
G02,2511,316.52
G03,2311,325.06
G04,2409,296.17
G05,3307,265.53
G06,2314,277.56
G07,2715,302.32
G08,2472,300.09
G09,2468,305.97
G10,2546,292.74
G11,2681,283.09
6,,
Timespan(h):,108.9128,
B02,723,556.51
B03,637,411.89
B04,779,414.72
B05,759,368.16
B06,1308,315.21
B07,1278,279.91
B08,708,251.18
B09,1345,242.38
B10,1499,235.43
B11,1352,248.48
C02,1698,526.9
C03,1508,404.61
C04,1685,382.43
C05,1422,335.86
C06,1836,322.71
C07,1991,297.16
C08,1571,223.41
C09,1252,225.93
C10,1418,226.51
C11,2759,251.36
D02,1543,527.21
D03,1473,411.23
D04,1473,374.34
D05,1531,325.34
D06,1090,305.39
D07,2971,286.61
D08,2110,234.09
D09,1896,220.35
D10,1781,252.05
D11,2255,243.46
E02,2159,499.67
E03,1827,425.85
E04,2655,399.39
E05,1530,303.93
E06,1592,304.78
E07,2423,277.64
E08,2344,233.23
E09,2485,232.58
E10,2212,220.84
E11,3839,242.17
F02,1439,469.12
F03,1345,389.23
F04,1486,369.81
F05,1249,299.43
F06,989,277.54
F07,2075,227.37
F08,2077,228.26
F09,2147,234.37
F10,1358,208.4
F11,2371,230.21
G02,1158,527.47
G03,892,395.43
G04,941,372.62
G05,1133,307.8
G06,840,278.92
G07,1344,274.57
G08,1161,246.42
G09,1194,226.6
G10,1349,239.53
G11,1642,235.79
7,,
Timespan(h):,135.5019,
B02,987,348.36
B03,643,372.62
B04,798,364.03
B05,843,370.16
B06,1592,312.06
B07,1535,288.83
B08,872,251.3
B09,1660,243.7
B10,1872,254.61
B11,1764,245.33
C02,1734,353.07
C03,1537,385.96
C04,1736,374.9
C05,1398,348.32
C06,2427,308.09
C07,2636,286.26
C08,2100,241.85
C09,1687,212.52
C10,1865,210.33
C11,4108,231.39
D02,1727,348.35
D03,1462,346.75
D04,1480,348.65
D05,1416,356.84
D06,1286,268.59
D07,3701,290.57
D08,2588,220.29
D09,1978,191.7
D10,2439,219.2
D11,2911,222.81
E02,2162,309.86
E03,1974,338.17
E04,2452,367.08
E05,1382,311.57
E06,1851,284.32
E07,2898,280.35
E08,2962,222.52
E09,3097,196.45
E10,2885,219.86
E11,4935,230.1
F02,1656,312.25
F03,1337,339.83
F04,1526,341.83
F05,1265,314.85
F06,1423,272.42
F07,3201,246.03
F08,2699,230.35
F09,2253,215.36
F10,1589,218.01
F11,2830,221.43
G02,1180,361.69
G03,821,380.48
G04,888,372.93
G05,1119,306.99
G06,1348,228.01
G07,1540,246.52
G08,1336,224.67
G09,1325,218.25
G10,1528,222.03
G11,1925,224.93
8,,
Timespan(h):,163.7622,
B02,1031,277.21
B03,689,338.04
B04,815,390.93
B05,1070,360.86
B06,1738,359.3
B07,2212,289.2
B08,1305,254.25
B09,2376,243.18
B10,2873,251.89
B11,2535,242.09
C02,1643,300.2
C03,1567,351.13
C04,1672,394.26
C05,1560,381.99
C06,2745,331.68
C07,3221,300.63
C08,2976,244.45
C09,2545,217.79
C10,2584,218.25
C11,5519,241.41
D02,1827,265.71
D03,1483,321.05
D04,1477,352.88
D05,1727,347.65
D06,1488,284.89
D07,4855,287.84
D08,3680,250.14
D09,2897,194.09
D10,3451,227.72
D11,4029,229.97
E02,2177,279.03
E03,1874,322.65
E04,2541,371.26
E05,1690,333.15
E06,2120,316.97
E07,3452,309.53
E08,4082,226.2
E09,4436,209.08
E10,4030,226.21
E11,6659,229.57
F02,1693,260.63
F03,1336,331.34
F04,1545,347.81
F05,1584,322.05
F06,1577,293.38
F07,4027,262.61
F08,3621,259.1
F09,3104,217.63
F10,2346,216.75
F11,3930,217.99
G02,1311,294.5
G03,886,340.35
G04,881,369.79
G05,1332,331.49
G06,1201,301.56
G07,1913,275.21
G08,1693,251.39
G09,1779,220.77
G10,2121,237.15
G11,2561,222.16
9,,
Timespan(h):,188.5575,
B02,1029,271.76
B03,632,381.11
B04,819,393.53
B05,1037,391.47
B06,1920,352.6
B07,2678,297.0
B08,1651,263.19
B09,3237,254.74
B10,3886,256.84
B11,2903,254.57
C02,1746,281.25
C03,1531,366.68
C04,1744,381.09
C05,1676,388.06
C06,3389,309.79
C07,3749,315.28
C08,4175,237.09
C09,3448,230.63
C10,3516,226.05
C11,7185,248.42
D02,1795,266.56
D03,1447,321.62
D04,1546,335.56
D05,2045,329.55
D06,1705,289.73
D07,5771,287.79
D08,5170,240.41
D09,4171,205.46
D10,4720,232.92
D11,5186,222.82
E02,2225,253.33
E03,1880,330.64
E04,2745,367.22
E05,1942,325.56
E06,2446,330.56
E07,4445,286.22
E08,5467,248.16
E09,6181,218.89
E10,5414,229.49
E11,8244,246.09
F02,1666,280.08
F03,1332,336.61
F04,1682,324.28
F05,1707,319.05
F06,1789,313.53
F07,4804,274.6
F08,4830,252.62
F09,3868,218.22
F10,3142,222.75
F11,5048,229.71
G02,1304,302.38
G03,875,346.5
G04,882,373.83
G05,1527,325.12
G06,1371,305.8
G07,2510,275.32
G08,2211,248.35
G09,2185,242.52
G10,2738,238.92
G11,3429,226.7
10,,
Timespan(h):,214.6158,
B02,1010,262.71
B03,769,305.31
B04,843,358.45
B05,969,381.81
B06,2088,347.28
B07,3431,290.83
B08,2144,254.61
B09,4476,239.58
B10,5321,246.87
B11,3962,236.06
C02,1699,289.44
C03,1836,326.68
C04,2186,314.11
C05,1676,391.07
C06,3265,339.1
C07,4414,321.65
C08,5689,238.17
C09,5106,216.58
C10,4479,228.96
C11,9546,240.41
D02,1725,280.67
D03,1543,304.34
D04,2214,292.77
D05,2365,330.52
D06,2031,294.69
D07,7144,289.05
D08,7307,244.32
D09,5557,203.0
D10,6811,231.8
D11,7244,236.55
E02,2500,265.48
E03,1990,353.63
E04,2843,346.43
E05,2076,311.38
E06,2718,334.26
E07,5175,307.54
E08,7278,227.36
E09,8537,235.81
E10,7792,229.43
E11,10472,246.49
F02,1553,272.85
F03,1488,326.76
F04,2079,309.82
F05,1946,322.2
F06,1883,330.11
F07,6182,282.82
F08,6780,241.95
F09,6169,232.55
F10,5162,209.7
F11,6960,234.0
G02,1305,301.21
G03,879,391.26
G04,1023,344.66
G05,1668,352.71
G06,1508,313.63
G07,3434,258.32
G08,3214,242.02
G09,3324,228.24
G10,4358,232.38
G11,5090,232.05
11,,
Timespan(h):,232.0297,
B02,1065,277.38
B03,734,332.92
B04,1004,319.08
B05,1119,349.36
B06,2080,356.05
B07,3553,298.66
B08,2575,263.23
B09,5047,254.31
B10,6668,242.49
B11,5295,248.23
C02,1722,302.53
C03,1740,351.46
C04,2145,331.97
C05,1733,372.08
C06,3613,341.34
C07,5552,297.21
C08,6773,251.05
C09,6765,226.12
C10,5723,229.21
C11,11584,245.09
D02,1749,297.81
D03,1545,326.42
D04,2348,291.28
D05,2230,346.39
D06,2129,304.21
D07,7734,299.59
D08,9073,237.78
D09,8750,219.47
D10,8327,235.42
D11,8842,243.53
E02,2547,275.3
E03,1926,355.85
E04,2997,335.94
E05,2122,317.5
E06,2867,330.27
E07,6168,290.42
E08,9307,236.84
E09,10354,238.95
E10,9739,222.86
E11,12615,246.85
F02,1530,294.49
F03,1526,316.28
F04,2083,312.76
F05,1983,327.03
F06,2048,335.34
F07,6959,283.95
F08,7925,265.11
F09,7698,242.07
F10,6739,223.03
F11,8717,238.75
G02,1397,293.46
G03,983,362.06
G04,1048,355.42
G05,1779,336.23
G06,1570,318.96
G07,3825,290.6
G08,3703,263.85
G09,3950,242.2
G10,5329,243.68
G11,5933,254.3
12,,
Timespan(h):,254.8439,
B02,1001,316.69
B03,773,330.54
B04,1008,327.77
B05,1258,347.57
B06,2455,343.32
B07,4615,297.61
B08,3487,251.19
B09,7634,244.35
B10,8933,254.94
B11,6211,251.58
C02,1662,332.4
C03,1743,338.74
C04,2222,330.54
C05,2056,348.02
C06,3971,344.08
C07,6409,301.16
C08,8764,255.7
C09,9425,231.33
C10,7645,233.31
C11,14448,247.12
D02,1825,298.12
D03,1634,321.05
D04,2340,316.94
D05,2662,316.04
D06,2392,299.63
D07,9319,291.58
D08,11942,245.5
D09,11392,225.68
D10,10848,237.36
D11,11440,243.0
E02,2393,323.18
E03,1930,362.34
E04,3125,329.6
E05,2266,313.31
E06,3281,318.72
E07,7336,289.98
E08,11935,236.62
E09,13756,229.83
E10,12987,230.02
E11,14137,249.69
F02,1505,319.02
F03,1625,319.84
F04,2103,314.79
F05,2045,332.36
F06,2195,339.11
F07,8540,280.35
F08,10480,256.66
F09,10315,249.05
F10,9210,230.88
F11,11134,243.14
G02,1404,317.56
G03,1023,359.52
G04,1130,332.24
G05,1770,348.74
G06,1767,318.06
G07,5112,268.97
G08,5160,256.27
G09,5057,249.13
G10,7310,247.94
G11,7924,251.11
13,,
Timespan(h):,279.4197,
B02,778,316.82
B03,768,304.59
B04,1094,298.66
B05,1314,326.46
B06,2836,325.99
B07,6036,273.86
B08,4335,249.47
B09,9293,241.76
B10,11291,244.71
B11,8343,243.62
C02,1243,354.77
C03,1510,324.5
C04,2021,315.2
C05,1828,350.19
C06,4525,320.33
C07,7463,287.93
C08,10981,236.12
C09,12430,222.42
C10,10183,223.25
C11,17382,242.74
D02,1328,339.54
D03,1367,331.75
D04,1866,297.99
D05,2314,319.79
D06,2447,305.32
D07,10187,272.73
D08,14572,240.04
D09,11863,219.71
D10,13012,231.38
D11,14761,239.26
E02,1598,334.48
E03,1607,351.0
E04,3179,320.27
E05,2003,317.27
E06,3343,329.57
E07,7981,289.9
E08,15105,242.4
E09,17188,232.43
E10,15751,224.23
E11,17553,248.22
F02,1120,346.1
F03,1184,346.47
F04,1892,335.62
F05,1809,327.7
F06,2487,307.31
F07,10305,278.48
F08,13001,245.53
F09,12630,221.47
F10,11843,224.72
F11,13399,241.31
G02,1009,332.14
G03,875,349.97
G04,1118,337.18
G05,1647,336.45
G06,1918,313.39
G07,6084,271.9
G08,6426,254.48
G09,6788,239.74
G10,10163,237.93
G11,10028,252.58
14,,
Timespan(h):,303.1539,
B02,781,319.69
B03,785,317.36
B04,1081,324.91
B05,1089,367.47
B06,3044,330.04
B07,7923,272.56
B08,6108,254.11
B09,11835,253.68
B10,14975,257.66
B11,10519,249.05
C02,1217,362.39
C03,1338,357.12
C04,2098,321.68
C05,1955,352.78
C06,4563,334.2
C07,8787,288.36
C08,14576,245.46
C09,16803,233.92
C10,13862,230.65
C11,19975,251.89
D02,1277,346.75
D03,1418,325.14
D04,1920,304.65
D05,2204,339.84
D06,2550,316.8
D07,11020,286.14
D08,18168,244.35
D09,18260,230.05
D10,15971,246.61
D11,17733,248.37
E02,1691,319.41
E03,1713,333.89
E04,3218,331.36
E05,2016,327.89
E06,3747,319.95
E07,9289,282.15
E08,19257,244.87
E09,21117,237.81
E10,19438,230.03
E11,21342,246.17
F02,1099,339.94
F03,1224,340.18
F04,1939,328.62
F05,1810,339.01
F06,2482,325.53
F07,12244,270.12
F08,16936,253.66
F09,18122,236.28
F10,15461,225.6
F11,16381,244.44
G02,889,372.97
G03,749,368.69
G04,1022,371.88
G05,1792,339.8
G06,2109,318.62
G07,7195,274.07
G08,8249,255.36
G09,8761,243.86
G10,13142,244.77
G11,12448,257.41
15,,
Timespan(h):,326.5881,
B02,824,310.34
B03,724,342.7
B04,1146,322.1
B05,1312,360.43
B06,3407,331.98
B07,10338,262.74
B08,7923,255.13
B09,15396,250.79
B10,17749,256.35
B11,12668,256.91
C02,1155,377.42
C03,1383,344.81
C04,2109,325.5
C05,2039,352.82
C06,4877,332.13
C07,10247,283.89
C08,17684,245.46
C09,20937,235.6
C10,17075,231.83
C11,23161,254.67
D02,1381,327.81
D03,1415,319.98
D04,1933,316.15
D05,2298,331.32
D06,2786,316.17
D07,13517,270.05
D08,21827,249.29
D09,20020,230.24
D10,18732,245.15
D11,20341,256.48
E02,1729,317.29
E03,1682,333.91
E04,3110,349.22
E05,2126,324.45
E06,3938,310.15
E07,10700,279.19
E08,21594,239.08
E09,24109,247.63
E10,22276,240.69
E11,23216,250.77
F02,1153,341.26
F03,1345,326.52
F04,1973,334.66
F05,1907,335.16
F06,2839,314.98
F07,13723,266.69
F08,20484,264.43
F09,22065,247.66
F10,19130,238.68
F11,19171,248.01
G02,997,345.73
G03,895,356.13
G04,1148,364.88
G05,1855,350.19
G06,2368,307.96
G07,8803,268.83
G08,10846,257.9
G09,11752,247.85
G10,15778,265.77
G11,14664,273.59
16,,
Timespan(h):,351.1361,
B02,756,314.31
B03,800,337.71
B04,965,338.14
B05,1143,372.73
B06,3513,322.43
B07,10316,265.84
B08,9727,251.94
B09,17175,254.71
B10,20002,272.65
B11,14757,261.76
C02,1290,333.66
C03,1638,328.89
C04,1724,334.34
C05,1807,349.96
C06,5235,312.71
C07,11121,279.97
C08,18677,251.43
C09,21212,240.47
C10,18047,236.25
C11,20896,272.0
D02,1185,328.43
D03,1377,330.83
D04,1492,323.27
D05,2339,335.88
D06,2710,312.8
D07,13902,273.24
D08,21765,248.94
D09,19253,241.36
D10,19631,247.97
D11,21223,261.81
E02,1561,317.74
E03,1740,336.44
E04,2675,357.24
E05,2109,330.29
E06,4333,299.8
E07,11393,273.75
E08,22251,253.14
E09,23251,259.95
E10,21726,250.18
E11,23011,266.93
F02,1190,333.39
F03,1469,339.51
F04,1655,345.37
F05,1647,343.53
F06,3454,295.11
F07,15326,267.12
F08,21585,255.8
F09,22925,236.1
F10,20163,244.55
F11,19292,258.45
G02,977,325.7
G03,1237,344.98
G04,1284,344.94
G05,1855,331.56
G06,2955,303.19
G07,10885,267.52
G08,12820,261.89
G09,14079,248.16
G10,17627,254.33
G11,17131,267.02
17,,
Timespan(h):,374.8319,
B02,721,336.45
B03,747,344.46
B04,1002,342.3
B05,1137,389.52
B06,3662,332.1
B07,14875,254.83
B08,13223,252.37
B09,20203,256.44
B10,23362,262.7
B11,17856,268.4
C02,1264,347.08
C03,1662,338.05
C04,1770,321.19
C05,1957,339.01
C06,5318,332.9
C07,14063,269.32
C08,21074,246.23
C09,23126,247.48
C10,21503,245.89
C11,24097,281.71
D02,1240,324.62
D03,1307,333.98
D04,1447,342.33
D05,2129,361.04
D06,2827,317.56
D07,16270,266.01
D08,21456,263.33
D09,22346,244.43
D10,22197,255.48
D11,23254,273.56
E02,1512,328.8
E03,1734,343.51
E04,2601,369.94
E05,1997,344.92
E06,4793,303.44
E07,13244,268.66
E08,22729,250.89
E09,24093,265.58
E10,23877,254.49
E11,24897,273.42
F02,1281,330.22
F03,1447,346.37
F04,1663,346.68
F05,1670,343.78
F06,3722,292.88
F07,17281,258.99
F08,24558,255.78
F09,26055,244.0
F10,23719,246.24
F11,21358,273.16
G02,885,345.14
G03,1200,358.21
G04,1247,365.6
G05,1825,339.54
G06,3213,296.09
G07,13688,257.83
G08,16056,263.85
G09,16408,258.68
G10,19834,264.99
G11,20448,273.79
18,,
Timespan(h):,399.1044,
B02,746,327.95
B03,776,347.23
B04,938,368.96
B05,1001,397.72
B06,4206,337.02
B07,17429,273.37
B08,16606,269.86
B09,22415,279.34
B10,23705,291.84
B11,19563,285.65
C02,1207,347.1
C03,1593,347.62
C04,1604,348.79
C05,1876,353.71
C06,5866,327.71
C07,14475,283.41
C08,23993,265.37
C09,25218,275.49
C10,25142,263.71
C11,25430,292.56
D02,1220,331.84
D03,1401,332.72
D04,1499,330.59
D05,2253,344.39
D06,2991,329.5
D07,17180,281.76
D08,25497,264.8
D09,26066,261.35
D10,24067,264.12
D11,25807,279.4
E02,1530,321.26
E03,1705,353.54
E04,2527,384.34
E05,1943,358.98
E06,5301,293.39
E07,15387,273.82
E08,25891,268.3
E09,26010,275.43
E10,25301,272.18
E11,24776,296.25
F02,1314,327.17
F03,1421,351.75
F04,1651,355.95
F05,1488,363.51
F06,4245,299.46
F07,19880,263.89
F08,26451,266.42
F09,27594,264.7
F10,25428,272.15
F11,22970,287.01
G02,977,336.05
G03,1260,356.36
G04,1279,369.01
G05,1850,350.44
G06,3706,296.46
G07,15705,252.36
G08,19267,260.53
G09,20476,262.54
G10,21627,277.53
G11,22872,289.44
19,,
Timespan(h):,423.1917,
B02,642,352.59
B03,489,336.8
B04,597,347.11
B05,1123,378.1
B06,4831,319.45
B07,17755,264.86
B08,16965,261.08
B09,20589,284.53
B10,22384,294.78
B11,19969,278.64
C02,802,370.64
C03,1150,351.13
C04,1293,341.22
C05,1366,349.06
C06,5921,309.51
C07,13619,282.38
C08,20454,286.28
C09,22002,298.08
C10,22234,271.0
C11,21878,312.61
D02,1233,332.65
D03,1290,327.79
D04,1106,329.6
D05,1940,325.13
D06,3772,302.44
D07,16256,282.86
D08,22481,281.55
D09,23818,284.89
D10,21790,277.34
D11,21820,300.13
E02,1077,338.35
E03,1523,344.85
E04,2355,367.42
E05,1733,348.85
E06,5734,271.03
E07,16041,260.48
E08,22670,296.47
E09,20884,313.13
E10,22094,292.5
E11,21769,317.29
F02,867,350.91
F03,1248,328.95
F04,1234,360.17
F05,1441,334.16
F06,4941,286.34
F07,18974,263.95
F08,22528,294.63
F09,25850,283.56
F10,24018,274.9
F11,22004,288.86
G02,903,368.28
G03,999,376.84
G04,1042,359.1
G05,1865,348.47
G06,4313,285.0
G07,18108,259.14
G08,19835,263.31
G09,20495,264.2
G10,19078,284.46
G11,23343,285.58
20,,
Timespan(h):,446.9214,
B02,694,346.92
B03,455,351.73
B04,556,369.32
B05,876,414.91
B06,5198,320.3
B07,19996,270.51
B08,18863,275.57
B09,21675,292.99
B10,24609,300.34
B11,21453,291.67
C02,994,338.64
C03,1086,375.91
C04,1156,364.97
C05,1349,353.32
C06,6791,307.14
C07,15494,275.1
C08,22650,281.3
C09,23398,301.44
C10,23636,279.22
C11,21197,322.5
D02,1227,338.72
D03,1226,346.4
D04,1120,333.95
D05,1926,328.88
D06,4366,300.48
D07,18643,271.84
D08,22698,294.99
D09,23186,294.95
D10,22673,281.9
D11,22744,304.41
E02,1063,349.48
E03,1472,359.07
E04,2156,386.36
E05,1621,343.05
E06,6819,274.87
E07,17793,264.42
E08,22460,304.31
E09,22700,305.35
E10,21530,302.61
E11,21444,320.78
F02,940,349.68
F03,1186,343.73
F04,1289,356.04
F05,1339,361.17
F06,5833,283.59
F07,20645,263.15
F08,23936,290.94
F09,24841,297.9
F10,22635,292.79
F11,21300,301.47
G02,977,364.46
G03,1040,373.17
G04,872,401.61
G05,1929,342.79
G06,4793,282.88
G07,20049,261.89
G08,22325,265.01
G09,20433,279.0
G10,21971,280.35
G11,23896,292.8
21,,
Timespan(h):,470.7858,
B02,634,362.31
B03,481,355.3
B04,561,367.02
B05,819,409.81
B06,5975,326.49
B07,24435,268.8
B08,22732,271.96
B09,22915,298.5
B10,23501,311.52
B11,23389,303.24
C02,829,372.77
C03,1176,357.16
C04,1105,371.86
C05,1395,359.53
C06,8610,292.59
C07,19327,272.06
C08,23787,296.16
C09,24428,307.78
C10,25542,287.64
C11,21590,331.5
D02,1259,332.62
D03,1211,350.97
D04,1086,338.11
D05,2036,322.47
D06,5279,293.83
D07,20585,277.88
D08,22542,307.07
D09,24713,300.59
D10,23705,291.32
D11,23449,318.29
E02,1120,330.87
E03,1449,363.31
E04,2048,385.11
E05,1582,362.02
E06,7896,260.55
E07,20958,258.69
E08,24117,302.76
E09,23673,311.09
E10,23076,308.08
E11,22912,325.12
F02,862,368.44
F03,1186,347.5
F04,1245,361.14
F05,1303,353.29
F06,7173,278.43
F07,23248,269.07
F08,25628,293.8
F09,24894,312.05
F10,21725,311.58
F11,23206,312.55
G02,901,376.8
G03,977,379.82
G04,961,381.64
G05,1930,341.66
G06,5765,283.01
G07,22610,260.1
G08,23091,281.26
G09,21926,288.17
G10,22837,295.75
G11,21733,322.81
22,,
Timespan(h):,494.8856,
B02,649,375.41
B03,534,353.27
B04,719,373.29
B05,1154,388.11
B06,6989,318.91
B07,20497,290.79
B08,18716,302.09
B09,21575,317.39
B10,21018,333.63
B11,21357,308.44
C02,936,383.57
C03,1260,357.46
C04,1645,364.73
C05,1418,376.02
C06,8976,296.57
C07,17612,284.7
C08,20422,318.1
C09,19592,346.88
C10,21006,322.94
C11,17952,355.51
D02,1204,346.64
D03,1091,358.25
D04,1248,358.65
D05,1955,342.94
D06,6134,283.67
D07,18740,289.96
D08,19891,330.68
D09,21074,332.21
D10,20384,313.07
D11,19733,339.56
E02,1149,358.26
E03,1521,367.69
E04,2061,389.67
E05,1731,355.55
E06,10027,245.3
E07,18798,269.46
E08,20345,327.87
E09,19300,342.96
E10,19621,332.1
E11,17697,361.45
F02,941,363.18
F03,1061,356.71
F04,1376,365.27
F05,1448,359.52
F06,8877,265.05
F07,19627,281.18
F08,21802,322.88
F09,17605,360.18
F10,20096,331.7
F11,20252,318.18
G02,761,372.49
G03,905,347.24
G04,974,390.11
G05,2156,319.11
G06,7152,269.59
G07,20384,276.08
G08,20376,302.62
G09,20191,305.16
G10,19570,320.18
G11,19382,320.73
23,,
Timespan(h):,518.7575,
B02,613,383.68
B03,576,362.14
B04,743,369.11
B05,1204,391.36
B06,6713,323.95
B07,21204,290.97
B08,21810,296.68
B09,19522,332.56
B10,19176,344.47
B11,22172,313.95
C02,1100,368.03
C03,1266,356.59
C04,1601,366.63
C05,1390,395.41
C06,11075,285.48
C07,17111,293.92
C08,20050,325.3
C09,18436,353.94
C10,20466,329.01
C11,18594,354.03
D02,1146,359.63
D03,1051,356.95
D04,1178,369.73
D05,2034,334.56
D06,7498,269.22
D07,18956,293.13
D08,20438,330.52
D09,20086,332.92
D10,20247,314.32
D11,19894,337.9
E02,1189,357.47
E03,1456,363.98
E04,1932,398.84
E05,1865,338.8
E06,12447,245.67
E07,20235,269.25
E08,18796,336.57
E09,19044,343.42
E10,18958,341.6
E11,17324,361.01
F02,846,385.54
F03,1059,353.19
F04,1332,368.24
F05,1415,365.93
F06,11039,248.93
F07,21159,282.45
F08,21363,326.02
F09,18346,354.94
F10,19503,335.76
F11,20284,326.21
