Well,CellCount,MeanCellArea
D02,683,361.81
D03,1194,317.3
D04,1627,321.84
D05,1177,379.9
D06,1690,347.0
D07,1380,320.6
D08,1776,332.45
D09,1614,344.59
D10,1800,333.54
D11,811,371.67
E02,698,362.17
E03,1424,321.58
E04,1683,337.14
E05,1466,339.12
E06,1833,348.48
E07,1519,349.76
E08,1915,326.9
E09,1300,434.57
E10,1212,357.4
E11,1349,380.25
F02,767,347.67
F03,1233,341.88
F04,1873,328.97
F05,1876,323.05
F06,1717,327.8
F07,1874,329.61
F08,1926,320.44
F09,1642,347.51
F10,1604,355.52
F11,1125,381.98
G02,751,335.84
G03,1070,351.11
G04,1346,339.19
G05,1353,319.13
G06,1850,350.33
G07,1138,352.26
G08,2600,324.08
G09,1021,320.17
G10,1337,365.48
G11,897,349.37
4,,
Timespan(h):,71.8356,
B02,1212,396.7
B03,1295,411.01
B04,1367,370.54
B05,1719,429.57
B06,1142,427.06
B07,1371,426.23
B08,1946,423.7
B09,1511,366.93
B10,2305,401.95
B11,1281,458.55
C02,1056,384.47
C03,2461,350.76
C04,2819,323.39
C05,2162,345.73
C06,2468,343.92
C07,2203,382.46
C08,2490,344.08
C09,2687,349.09
C10,1791,430.13
C11,1954,423.83
D02,1495,322.66
D03,2347,310.75
D04,3222,312.99
D05,2488,349.59
D06,3454,318.72
D07,2775,304.87
D08,3352,337.16
D09,3019,367.07
D10,3229,366.1
D11,1761,370.56
E02,1380,320.21
E03,2763,318.58
E04,3274,325.94
E05,2855,322.94
E06,3569,326.51
E07,2934,352.85
E08,3487,341.1
E09,2749,330.93
E10,2444,348.52
E11,2715,367.86
F02,1516,349.32
F03,2454,331.55
F04,3638,311.88
F05,3627,314.12
F06,3277,310.28
F07,3650,320.1
F08,3717,312.58
F09,3189,325.43
F10,3095,351.31
F11,2380,349.34
G02,1526,347.96
G03,2183,335.08
G04,2593,356.83
G05,2538,324.2
G06,3375,352.17
G07,2151,365.98
G08,4829,315.05
G09,2209,323.21
G10,2806,342.43
G11,1919,341.31
5,,
Timespan(h):,94.3986,
B02,1081,545.68
B03,1386,524.48
B04,1358,499.45
B05,1720,524.8
B06,1131,536.09
B07,1192,572.85
B08,1901,500.6
B09,1871,397.11
B10,3166,401.35
B11,1833,476.1
C02,1010,511.44
C03,2481,431.94
C04,2368,421.93
C05,2131,450.48
C06,2202,439.22
C07,2160,448.15
C08,2910,350.81
C09,3333,380.73
C10,2706,382.6
C11,2994,377.43
D02,1479,473.85
D03,2090,426.91
D04,2575,470.27
D05,2139,489.94
D06,2892,417.22
D07,2368,400.57
D08,3547,380.6
D09,3860,355.9
D10,4145,327.55
D11,2513,399.46
E02,1217,455.58
E03,2472,437.38
E04,2752,432.26
E05,2327,452.94
E06,3177,412.13
E07,2863,395.35
E08,4185,342.73
E09,3419,336.37
E10,3175,349.32
E11,3251,368.09
F02,1644,471.15
F03,2291,448.7
F04,3117,422.39
F05,3266,420.47
F06,3069,408.38
F07,3766,398.45
F08,4413,331.47
F09,4214,341.91
F10,3699,392.25
F11,3113,323.18
G02,1417,503.76
G03,1901,442.7
G04,2415,455.4
G05,2420,406.69
G06,3377,425.03
G07,2345,407.46
G08,5941,340.18
G09,2713,352.94
G10,3490,348.02
G11,2764,346.36
6,,
Timespan(h):,121.24,
B02,1073,660.08
B03,1257,665.51
B04,1481,557.48
B05,1664,631.05
B06,1593,511.46
B07,2097,500.1
B08,3673,427.95
B09,3173,436.23
B10,5047,426.54
B11,3396,455.53
C02,1174,526.57
C03,2539,547.98
C04,2522,553.7
C05,2415,558.28
C06,2789,482.89
C07,3608,456.87
C08,4787,439.79
C09,5775,369.31
C10,5102,387.12
C11,5105,377.83
D02,1684,512.3
D03,2272,542.23
D04,2743,548.01
D05,2229,592.15
D06,3796,480.55
D07,4059,408.4
D08,5524,422.19
D09,6961,341.95
D10,6679,374.75
D11,4736,370.23
E02,1362,508.38
E03,2556,560.0
E04,2829,580.12
E05,2628,550.76
E06,4251,474.9
E07,4635,427.21
E08,6795,366.56
E09,6236,372.88
E10,5118,381.83
E11,5174,402.23
F02,1733,506.8
F03,2378,555.27
F04,3216,541.49
F05,3627,527.18
F06,3930,477.47
F07,6069,394.56
F08,7627,353.11
F09,7378,344.3
F10,6786,361.85
F11,5004,362.29
G02,1581,523.81
G03,2065,551.46
G04,2523,559.1
G05,2703,509.98
G06,4401,449.22
G07,3814,417.81
G08,8222,393.54
G09,4652,377.23
G10,5910,396.99
G11,4995,346.61
7,,
Timespan(h):,144.4989,
B02,1226,583.73
B03,1702,537.98
B04,1790,496.92
B05,2593,439.24
B06,2635,403.77
B07,3262,440.16
B08,5277,398.57
B09,5320,409.83
B10,7777,421.86
B11,5567,440.43
C02,1089,595.15
C03,2375,574.97
C04,2662,523.97
C05,2625,468.66
C06,3697,426.82
C07,4734,425.46
C08,7912,378.06
C09,8350,399.03
C10,8282,408.28
C11,7970,387.13
D02,1634,577.97
D03,2259,555.43
D04,2886,508.01
D05,1903,517.24
D06,4474,409.34
D07,5203,387.13
D08,7858,377.0
D09,9930,373.94
D10,10487,357.77
D11,6869,403.72
E02,1313,551.27
E03,2415,573.68
E04,2492,558.17
E05,2887,455.59
E06,4903,407.19
E07,5571,410.47
E08,8714,382.56
E09,10263,364.14
E10,6834,394.33
E11,8073,369.2
F02,1640,564.69
F03,2352,550.1
F04,3111,523.34
F05,4084,448.16
F06,4384,415.36
F07,6955,394.72
F08,9809,375.44
F09,10072,399.74
F10,9844,397.0
F11,8209,353.38
G02,1633,541.81
G03,2121,545.21
G04,2593,526.71
G05,3304,434.52
G06,4932,417.65
G07,5063,400.01
G08,9604,404.26
G09,6870,399.66
G10,9193,385.84
G11,7887,378.78
8,,
Timespan(h):,168.5536,
B02,945,561.75
B03,1637,444.6
B04,1903,420.96
B05,2169,457.05
B06,3376,403.47
B07,4735,410.79
B08,7158,411.27
B09,8106,413.29
B10,11028,413.35
B11,7810,450.45
C02,1238,469.37
C03,2261,468.67
C04,3106,405.9
C05,3398,393.43
C06,4642,384.44
C07,5401,435.08
C08,10053,383.84
C09,12137,384.81
C10,11313,429.91
C11,11744,391.61
D02,1780,481.87
D03,2524,424.02
D04,3221,396.5
D05,2891,405.92
D06,4699,393.77
D07,6256,386.97
D08,9887,372.09
D09,12926,382.49
D10,13126,403.64
D11,11057,373.39
E02,1404,469.23
E03,2593,432.48
E04,3111,420.19
E05,3401,399.34
E06,5071,396.08
E07,6500,401.12
E08,10614,377.15
E09,12781,405.47
E10,9113,389.48
E11,11994,367.48
F02,1820,480.7
F03,2499,432.0
F04,3403,406.23
F05,4291,403.97
F06,5045,383.65
F07,8043,394.62
F08,12127,366.22
F09,13906,362.41
F10,13493,406.1
F11,11327,389.67
G02,1466,506.67
G03,2432,425.25
G04,3032,403.87
G05,3812,391.26
G06,5590,394.32
G07,6325,394.39
G08,11879,382.35
G09,10963,358.64
G10,12240,422.46
G11,11654,382.41
9,,
Timespan(h):,192.2922,
B02,1102,466.49
B03,1710,416.19
B04,2200,397.76
B05,2699,413.63
B06,4058,405.45
B07,5717,401.89
B08,9009,403.62
B09,11188,399.49
B10,13132,414.84
B11,10581,439.66
C02,1579,389.34
C03,2841,399.39
C04,3157,380.09
C05,3644,379.23
C06,4797,394.31
C07,6073,410.14
C08,11717,367.03
C09,13569,398.2
C10,11983,449.42
C11,14406,385.26
D02,1706,436.08
D03,2788,386.6
D04,3321,387.54
D05,2418,424.31
D06,4784,383.89
D07,6964,375.16
D08,9870,400.8
D09,14559,385.53
D10,16181,364.83
D11,14661,358.93
E02,1520,402.77
E03,2909,386.27
E04,3258,387.27
E05,2892,402.74
E06,5177,390.72
E07,6592,398.19
E08,11161,390.91
E09,14315,410.61
E10,9460,398.35
E11,15100,365.62
F02,2161,406.06
F03,2567,392.38
F04,3588,385.48
F05,4426,380.89
F06,4978,388.41
F07,8787,384.55
F08,13216,366.96
F09,15829,364.63
F10,15842,385.43
F11,15244,362.79
G02,2018,395.33
G03,2788,375.81
G04,3202,387.09
G05,4274,372.08
G06,5696,399.68
G07,7159,415.44
G08,12907,370.34
G09,14053,358.84
G10,15510,380.75
G11,14926,375.03
10,,
Timespan(h):,217.2831,
B02,1051,470.17
B03,1647,406.66
B04,2361,369.32
B05,2946,395.68
B06,4874,393.38
B07,6344,403.59
B08,10316,391.84
B09,12519,401.49
B10,11414,446.88
B11,13540,399.48
C02,1002,444.39
C03,2118,424.09
C04,2628,389.0
C05,3180,395.53
C06,4326,396.9
C07,6347,395.03
C08,11303,373.93
C09,13385,395.45
C10,10924,455.15
C11,13034,407.82
D02,1595,424.9
D03,2143,401.09
D04,2987,381.63
D05,2061,437.16
D06,4196,390.26
D07,6295,386.03
D08,9985,381.01
D09,14187,381.55
D10,14016,381.55
D11,13798,388.9
E02,1456,394.65
E03,2382,398.57
E04,2538,398.29
E05,2711,401.45
E06,4580,397.37
E07,5985,407.18
E08,10227,383.62
E09,13247,405.76
E10,8738,414.4
E11,13310,401.63
F02,1799,414.66
F03,2190,377.73
F04,3049,386.46
F05,3504,401.19
F06,4260,386.26
F07,7898,389.1
F08,10876,389.0
F09,14016,381.31
F10,13728,389.68
F11,14123,384.23
G02,1430,427.34
G03,2209,388.14
G04,2545,408.88
G05,3634,403.71
G06,5027,403.14
G07,7975,393.68
G08,12031,378.7
G09,13772,382.28
G10,13018,410.67
G11,14843,386.68
11,,
Timespan(h):,239.4531,
B02,1073,425.89
B03,1625,380.93
B04,1953,408.06
B05,2808,414.45
B06,5922,393.24
B07,6763,435.36
B08,11295,399.5
B09,13764,404.11
B10,10771,457.44
B11,12726,438.33
C02,1171,396.62
C03,2482,360.89
C04,2750,347.52
C05,3179,382.6
C06,3891,437.28
C07,5716,431.35
C08,10914,388.62
C09,13155,405.59
C10,11056,447.77
C11,15060,388.79
D02,1665,393.92
D03,2507,356.46
D04,2793,352.88
D05,2508,386.69
D06,3343,402.23
D07,6531,386.03
D08,9142,413.12
D09,14092,391.73
D10,14155,390.39
D11,15300,387.77
E02,1165,410.76
E03,2576,358.63
E04,2672,355.8
E05,2816,377.96
E06,4429,381.66
E07,5931,396.47
E08,10665,384.15
E09,13491,406.75
E10,7739,417.84
E11,15751,374.28
F02,1822,395.62
F03,2501,366.09
F04,3195,356.97
F05,3936,365.98
F06,4174,377.82
F07,7777,391.33
F08,12105,376.5
F09,12980,404.13
F10,14136,391.5
F11,15199,378.68
G02,1519,377.99
G03,2097,373.71
G04,2514,375.56
G05,3779,378.27
G06,5181,401.23
G07,9005,389.44
G08,11317,395.67
G09,14916,378.31
G10,12856,420.36
G11,15942,388.71
12,,
Timespan(h):,262.2742,
B02,1011,390.0
B03,1609,368.08
B04,2167,368.29
B05,2653,425.77
B06,7303,398.42
B07,8168,426.27
B08,9357,472.76
B09,13718,415.47
B10,12492,420.47
B11,13778,416.99
C02,1174,405.05
C03,2225,339.41
C04,2624,332.35
C05,3745,355.42
C06,4733,392.92
C07,6703,406.05
C08,12198,381.56
C09,14805,390.47
C10,11734,437.32
C11,15448,386.28
D02,1757,365.98
D03,2610,326.24
D04,2939,337.67
D05,2423,375.82
D06,3953,366.05
D07,6880,380.94
D08,10530,383.46
D09,13108,412.05
D10,14962,382.59
D11,15623,385.22
E02,1552,336.96
E03,2792,331.07
E04,2903,325.84
E05,2793,369.13
E06,4330,385.07
E07,5945,405.58
E08,11315,388.37
E09,14369,400.23
E10,8047,418.3
E11,14331,392.69
F02,2090,359.32
F03,2486,337.05
F04,3281,336.98
F05,3567,359.42
F06,4142,378.65
F07,8297,382.11
F08,12604,371.85
F09,14324,386.45
F10,14066,396.55
F11,15387,375.27
G02,1409,370.12
G03,2466,349.17
G04,2855,351.57
G05,3887,377.28
G06,5471,397.22
G07,8998,420.78
G08,12364,381.04
G09,14413,400.31
G10,13125,408.08
G11,16082,396.17
13,,
Timespan(h):,287.1344,
B02,972,404.26
B03,1571,363.2
B04,1887,373.71
B05,3337,389.76
B06,8159,411.75
B07,9321,407.93
B08,11971,395.56
B09,10864,453.16
B10,10544,436.66
B11,11964,417.56
C02,916,390.93
C03,1845,330.74
C04,2156,310.68
C05,3597,354.75
C06,4978,375.41
C07,6341,415.11
C08,10995,394.91
C09,13083,394.85
C10,10382,442.89
C11,12787,402.42
D02,1267,348.25
D03,1882,332.74
D04,2544,337.97
D05,2119,378.74
D06,3408,373.81
D07,6294,380.6
D08,9357,397.55
D09,11443,418.59
D10,11792,402.49
D11,13525,391.6
E02,1312,343.48
E03,2355,323.61
E04,2444,318.6
E05,2101,377.68
E06,3647,383.16
E07,5688,397.95
E08,9958,407.33
E09,10001,457.86
E10,6307,418.46
E11,11461,417.26
F02,1538,348.25
F03,2113,317.62
F04,2862,321.48
F05,3369,343.38
F06,3647,361.6
F07,7646,393.79
F08,10975,384.67
F09,12227,398.41
F10,11224,416.21
F11,11649,411.21
G02,1378,349.4
G03,1554,345.36
G04,2496,350.99
G05,3704,367.54
G06,4713,410.23
G07,9456,404.97
G08,11754,386.46
G09,14039,380.39
G10,12701,393.36
G11,13574,404.74
14,,
Timespan(h):,310.8692,
B02,1207,355.44
B03,1047,368.54
B04,2001,358.2
B05,3858,391.8
B06,8909,430.77
B07,9797,419.96
B08,11652,409.46
B09,10405,456.21
B10,8657,465.0
B11,9826,451.75
C02,1192,336.19
C03,2073,297.44
C04,2386,297.68
C05,3758,361.22
C06,5695,381.74
C07,8323,373.19
C08,10269,415.23
C09,13394,396.34
C10,11565,415.03
C11,12071,406.63
D02,1657,320.11
D03,2210,285.94
D04,2616,302.69
D05,2281,360.23
D06,3628,366.63
D07,6821,370.12
D08,8415,426.87
D09,12001,404.79
D10,6794,507.27
D11,11261,419.06
E02,1192,321.04
E03,2183,285.22
E04,2344,295.11
E05,2609,323.87
E06,3758,370.54
E07,6118,385.42
E08,10453,387.59
E09,10251,450.86
E10,6449,425.5
E11,9778,438.5
F02,1630,322.68
F03,2200,302.75
F04,2754,316.56
F05,2948,349.44
F06,3272,403.19
F07,7869,389.23
F08,11303,382.08
F09,12442,391.96
F10,13339,398.63
F11,11849,402.13
G02,1543,314.15
G03,2265,304.36
G04,2212,337.35
G05,4077,360.17
G06,5357,395.9
G07,9817,413.76
G08,10829,394.48
G09,13018,389.92
G10,12466,392.69
G11,13002,414.88
15,,
Timespan(h):,341.0661,
B02,1206,335.11
B03,1203,334.34
B04,2096,340.75
B05,4873,380.53
B06,10140,405.25
B07,9507,418.47
B08,9309,454.14
B09,11740,419.41
B10,8569,450.57
B11,10372,430.56
C02,1043,303.14
C03,1746,293.02
C04,2140,271.56
C05,3715,374.52
C06,5739,402.92
C07,7899,386.39
C08,8426,447.59
C09,8513,455.64
C10,7643,469.55
C11,10145,418.86
D02,1260,315.58
D03,1962,292.25
D04,2395,297.84
D05,1849,367.91
D06,3581,356.43
D07,6839,376.56
D08,8867,398.58
D09,10921,415.23
D10,10813,404.52
D11,11217,405.33
E02,991,328.54
E03,2031,280.95
E04,2252,282.42
E05,1930,330.74
E06,3361,365.98
E07,5996,391.43
E08,9580,396.03
E09,11434,406.69
E10,4952,430.41
E11,10123,408.94
F02,1293,304.32
F03,1715,266.13
F04,2465,293.84
F05,2934,330.68
F06,3471,361.75
F07,7493,392.47
F08,9843,408.13
F09,10417,402.97
F10,9824,423.97
F11,11205,398.18
G02,1097,326.34
G03,1755,304.51
G04,2158,334.76
G05,3788,383.45
G06,5087,396.63
G07,10011,405.85
G08,10631,388.3
G09,12033,406.11
G10,9736,421.61
G11,11350,409.49
16,,
Timespan(h):,370.2683,
B02,1225,382.87
B03,1258,344.57
B04,2411,334.34
B05,6127,402.13
B06,11014,404.58
B07,8724,442.35
B08,10230,424.3
B09,10152,428.21
B10,8324,443.79
B11,9212,434.21
C02,852,313.79
C03,1768,271.64
C04,2047,261.66
C05,4508,373.23
C06,3409,333.46
C07,8862,388.88
C08,10894,387.26
C09,8631,440.69
C10,8458,441.1
C11,9191,426.55
D02,1470,275.6
D03,1996,258.39
D04,2602,267.0
D05,2397,334.68
D06,3997,339.16
D07,7581,369.05
D08,7224,434.89
D09,10187,411.44
D10,10679,393.35
D11,8899,446.32
E02,1037,303.54
E03,2042,259.98
E04,2232,272.03
E05,2467,286.85
E06,3834,348.81
E07,6977,376.54
E08,9979,399.7
E09,11514,396.08
E10,4507,407.58
E11,10183,403.92
F02,1648,270.75
F03,1982,256.17
F04,2552,278.29
F05,3060,311.61
F06,3971,350.37
F07,7994,395.73
F08,9819,388.07
F09,10460,394.31
F10,9561,412.52
F11,9227,423.74
G02,1086,296.22
G03,1851,274.5
G04,2423,314.16
G05,4494,364.6
G06,6201,367.25
G07,10719,400.16
G08,9918,390.0
G09,10332,405.85
G10,9934,403.87
G11,11107,402.83
17,,
Timespan(h):,407.9292,
B02,1776,396.09
B03,1464,292.97
B04,3027,319.21
B05,7789,388.44
B06,12194,395.29
B07,8853,439.07
B08,9514,428.18
B09,9277,429.19
B10,7476,447.71
B11,7233,460.79
C02,1318,274.27
C03,1879,254.11
C04,2379,243.13
C05,6339,333.9
C06,8039,376.7
C07,10105,374.68
C08,10922,382.73
C09,9026,417.4
C10,9346,409.79
C11,10035,404.72
D02,1487,261.18
D03,2226,244.96
D04,2543,247.16
D05,2421,333.35
D06,4865,326.08
D07,8542,356.08
D08,9241,379.22
D09,10839,392.06
D10,10432,386.52
D11,10693,401.06
E02,1424,275.53
E03,2389,244.85
E04,2466,242.42
E05,2283,297.15
E06,4203,333.04
E07,8162,352.24
E08,10447,374.45
E09,7333,450.38
E10,4370,416.41
E11,9522,397.76
F02,1526,262.01
F03,2158,223.3
F04,2761,250.56
F05,3473,306.31
F06,4833,342.24
F07,8997,363.01
F08,10141,371.18
F09,10130,382.57
F10,10666,387.28
F11,9362,399.74
G02,1333,269.72
G03,2003,256.07
G04,2705,300.5
G05,5665,352.34
G06,6829,371.93
G07,10364,408.04
G08,10586,386.19
G09,10018,386.9
G10,9361,394.9
G11,10421,402.41
18,,
Timespan(h):,430.5142,
B02,3389,326.17
B03,1451,317.93
B04,2990,330.27
B05,8629,358.19
B06,10907,403.95
B07,8642,431.56
B08,8957,432.11
B09,9148,432.81
B10,7987,431.2
B11,6178,487.52
C02,1164,284.74
C03,1629,267.59
C04,1733,259.57
C05,5512,386.65
C06,7531,396.15
C07,8895,386.75
C08,8878,403.82
C09,8895,420.41
C10,7313,450.51
C11,9090,423.81
D02,1450,263.35
D03,1774,252.61
D04,2257,257.78
D05,1949,381.51
D06,4351,354.49
D07,7125,380.66
D08,6830,412.94
D09,10014,406.39
D10,9787,396.8
D11,9176,412.96
E02,1103,276.95
E03,1770,259.27
E04,2129,257.05
E05,2226,280.47
E06,3847,356.73
E07,7050,384.79
E08,8504,398.96
E09,10140,405.72
E10,3642,437.17
E11,8524,411.33
F02,1465,284.24
F03,1635,234.33
F04,2075,260.01
F05,3167,324.27
F06,4592,348.03
F07,7854,379.22
F08,7936,393.33
F09,7919,402.44
F10,9283,398.04
F11,9478,402.36
G02,991,278.39
G03,1577,263.78
G04,2218,330.83
G05,5571,366.61
G06,5982,401.83
G07,8657,440.45
G08,9250,386.61
G09,8481,408.93
G10,8941,405.89
G11,9705,416.62
19,,
Timespan(h):,455.0117,
B02,4378,353.54
B03,1301,328.76
B04,3795,323.56
B05,9566,366.8
B06,10984,403.11
B07,8494,429.02
B08,8781,423.21
B09,8125,445.71
B10,7251,434.75
B11,6950,449.95
C02,1267,287.67
C03,1626,248.35
C04,1655,255.84
C05,6593,374.92
C06,8252,378.44
C07,8534,401.4
C08,8943,390.38
C09,8458,414.89
C10,6870,443.87
C11,9246,414.05
D02,1390,252.23
D03,1721,231.32
D04,2078,260.02
D05,2509,375.82
D06,4978,339.47
D07,7904,367.2
D08,7562,388.55
D09,9936,393.13
D10,9832,375.56
D11,9029,397.04
E02,1055,285.65
E03,1862,229.17
E04,1961,266.1
E05,2200,295.72
E06,4539,330.89
E07,7156,363.04
E08,8856,387.0
E09,10176,392.23
E10,3765,416.48
E11,8736,395.56
F02,1325,282.23
F03,1814,241.34
F04,2021,258.17
F05,3556,323.54
F06,5179,339.65
F07,8435,367.45
F08,8308,378.06
F09,8394,388.09
F10,8803,394.43
F11,9409,390.28
G02,872,261.93
G03,1481,270.16
G04,2689,317.91
G05,6542,363.12
G06,6352,400.28
G07,9757,388.42
G08,9447,370.85
G09,9081,386.97
G10,6771,443.3
G11,9920,402.8
20,,
Timespan(h):,478.9739,
B02,6611,329.02
B03,1721,308.52
B04,4637,326.84
B05,10121,378.87
B06,10677,400.34
B07,6752,456.42
B08,7611,435.61
B09,8845,411.7
B10,6513,430.5
B11,7727,421.22
C02,1469,309.99
C03,1584,253.8
C04,1683,253.4
C05,8337,366.25
C06,9238,381.69
C07,10503,374.28
C08,9257,379.51
C09,9020,394.3
C10,6663,435.67
C11,8678,400.05
D02,1142,264.68
D03,1852,227.78
D04,2281,244.89
D05,3340,358.32
D06,5541,344.21
D07,7054,392.33
D08,9038,359.1
D09,9582,383.89
D10,10143,362.26
D11,9114,386.9
E02,1444,275.61
E03,1703,225.66
E04,2113,253.79
E05,2467,288.1
E06,5050,333.29
E07,8061,353.45
E08,9385,364.17
E09,10182,377.29
E10,4024,403.27
E11,10153,372.14
F02,1592,275.2
F03,1624,238.19
F04,1931,262.8
F05,4139,322.79
F06,6022,342.74
F07,8981,362.26
F08,8866,361.16
F09,8987,366.07
F10,10058,373.61
F11,9910,376.83
G02,887,267.11
G03,1716,265.92
G04,2800,320.42
G05,7111,357.81
G06,7387,385.02
G07,10307,394.66
G08,9858,355.35
G09,9133,375.9
G10,6849,422.93
G11,10354,384.72
21,,
Timespan(h):,503.1194,
B02,6383,381.91
B03,1541,324.25
B04,4285,367.69
B05,10042,383.76
B06,10120,411.51
B07,7949,431.26
B08,7351,443.49
B09,6747,451.64
B10,6758,436.26
B11,6537,446.27
C02,1762,318.77
C03,1394,257.8
C04,1665,248.41
C05,7984,387.2
C06,8536,396.26
C07,10104,375.32
C08,7789,400.87
C09,7079,426.82
C10,5994,449.08
C11,8140,409.65
D02,1234,261.05
D03,1691,227.41
D04,2044,258.52
D05,4176,351.57
D06,5467,358.06
D07,7712,378.25
D08,7639,377.88
D09,8920,390.39
D10,8411,373.91
D11,8820,396.46
E02,1264,305.21
E03,1533,249.26
E04,1984,259.98
E05,2446,296.62
E06,4877,341.49
E07,6687,383.9
E08,8192,384.78
E09,9531,381.14
E10,3300,388.12
E11,8316,391.79
F02,1268,290.82
F03,1375,243.97
F04,1836,255.7
F05,4460,335.21
F06,5768,358.72
F07,7917,372.34
F08,7891,374.89
F09,8266,384.45
F10,8607,387.7
F11,8430,393.76
G02,887,250.38
G03,1510,302.83
G04,3192,323.68
G05,7439,358.54
G06,6938,394.71
G07,8951,419.34
G08,8927,374.4
G09,8404,378.77
G10,7667,403.43
G11,9095,394.34
22,,
Timespan(h):,526.1564,
B02,7785,370.93
B03,1869,333.04
B04,5313,349.74
B05,11199,373.86
B06,10332,403.21
B07,7154,436.13
B08,8027,420.41
B09,6350,450.53
B10,6516,420.57
B11,6375,431.52
C02,2303,320.78
C03,1362,246.97
C04,1575,260.93
C05,10252,360.78
C06,9426,388.67
C07,10413,377.36
C08,8457,373.64
C09,6801,408.43
C10,6832,419.48
C11,7901,396.63
D02,1336,255.28
D03,1572,219.57
D04,1958,271.0
D05,5172,363.65
D06,6564,347.62
D07,8565,366.18
D08,7617,363.37
D09,9268,382.74
D10,8183,376.11
D11,7704,385.01
E02,1610,304.27
E03,1662,228.89
E04,1865,262.06
E05,2754,320.04
E06,5486,353.39
E07,8265,355.74
E08,8627,364.22
E09,6066,437.03
E10,3902,399.14
E11,8481,375.85
F02,1485,293.84
F03,1349,235.13
F04,1956,262.02
F05,5234,338.97
F06,7244,346.86
F07,8326,361.67
F08,8279,359.34
F09,8757,365.89
F10,8433,373.45
F11,9401,374.3
G02,838,266.17
G03,2086,293.36
G04,3866,329.51
G05,8073,361.65
G06,7681,382.31
G07,9148,403.0
G08,8984,364.06
G09,8841,371.79
G10,8440,375.69
G11,9456,386.43
23,,
Timespan(h):,552.3089,
B02,10477,339.37
B03,2467,323.12
B04,5734,351.55
B05,10270,417.41
B06,9607,412.05
B07,8393,409.74
B08,8171,399.05
B09,9098,377.13
B10,7152,386.22
B11,8162,388.46
C02,3273,317.99
C03,1440,260.9
C04,1943,250.87
C05,11536,355.29
C06,9957,384.57
C07,10458,376.93
C08,9346,364.51
C09,8427,376.3
C10,6518,414.9
C11,8367,380.28
D02,1327,258.05
D03,1459,225.05
D04,2207,273.97
D05,6443,368.67
D06,7986,334.07
D07,9083,356.79
D08,8346,346.73
D09,9649,365.83
D10,9358,339.88
D11,7644,377.2
E02,2207,298.14
E03,1655,221.42
E04,2233,269.46
E05,3843,309.19
E06,6612,334.43
E07,9120,348.79
E08,9348,347.65
E09,6705,411.34
E10,3667,376.08
E11,8851,355.37
F02,1916,290.16
F03,1349,241.32
F04,2182,274.44
F05,6545,346.1
F06,8734,340.06
F07,9484,359.3
F08,8860,340.33
F09,9059,351.82
