"Column","Row","Cell Nuclei / mm^2","Evaluated Area [mm^2]","Estimated Total Cell Count","Total Granule Count","Cell Nucleus","Contrast","Size [um^2]","Intensity","Roughness","Granularity","Granule Intensity","Granule Count","Longishness","Compactness"





1
6,E,4.982782e+001,1.149960e+001,6.080000e+002,0.000000e+000,573,2.574921e-001,1.898983e+002,7.249034e+001,2.704414e+001,0.000000e+000,0.000000e+000,0.000000e+000,1.299914e+000,7.787283e-001
6,F,4.321889e+001,1.149960e+001,5.560000e+002,0.000000e+000,497,2.614932e-001,1.938721e+002,7.513430e+001,2.923437e+001,0.000000e+000,0.000000e+000,0.000000e+000,1.333227e+000,7.702403e-001
6,G,3.182719e+001,1.149960e+001,3.920000e+002,0.000000e+000,366,2.547589e-001,1.808706e+002,7.368400e+001,2.872146e+001,0.000000e+000,0.000000e+000,0.000000e+000,1.324204e+000,7.710114e-001
7,B,3.443598e+001,1.149960e+001,4.370000e+002,0.000000e+000,396,2.645455e-001,1.952172e+002,7.276622e+001,3.114193e+001,0.000000e+000,0.000000e+000,0.000000e+000,1.291380e+000,7.756947e-001
7,C,5.452364e+001,1.149960e+001,6.680000e+002,0.000000e+000,627,2.653759e-001,2.016024e+002,7.361649e+001,2.816707e+001,0.000000e+000,0.000000e+000,0.000000e+000,1.299602e+000,7.750224e-001
7,D,6.226304e+001,1.149960e+001,7.650000e+002,0.000000e+000,716,2.566260e-001,1.882705e+002,7.310323e+001,2.839076e+001,0.000000e+000,0.000000e+000,0.000000e+000,1.331097e+000,7.708595e-001
7,E,5.461060e+001,1.149960e+001,6.750000e+002,0.000000e+000,628,2.508701e-001,1.831937e+002,7.239422e+001,2.731057e+001,0.000000e+000,0.000000e+000,0.000000e+000,1.292519e+000,7.778259e-001
7,F,4.834951e+001,1.149960e+001,5.910000e+002,0.000000e+000,556,2.616693e-001,1.962259e+002,7.453327e+001,2.813407e+001,0.000000e+000,0.000000e+000,0.000000e+000,1.311157e+000,7.674619e-001
7,G,3.626213e+001,1.149960e+001,4.510000e+002,0.000000e+000,417,2.610699e-001,1.937393e+002,7.569569e+001,2.707481e+001,0.000000e+000,0.000000e+000,0.000000e+000,1.308234e+000,7.755527e-001
8,B,3.895788e+001,1.149960e+001,4.740000e+002,0.000000e+000,448,2.619262e-001,1.987991e+002,7.292230e+001,2.960979e+001,0.000000e+000,0.000000e+000,0.000000e+000,1.303080e+000,7.727480e-001
8,C,5.148005e+001,1.149960e+001,6.280000e+002,0.000000e+000,592,2.582440e-001,1.899407e+002,7.243828e+001,2.946794e+001,0.000000e+000,0.000000e+000,0.000000e+000,1.340317e+000,7.684244e-001
8,D,6.113256e+001,1.149960e+001,7.690000e+002,0.000000e+000,703,2.543626e-001,1.792051e+002,7.297278e+001,2.729904e+001,0.000000e+000,0.000000e+000,0.000000e+000,1.318614e+000,7.749114e-001
8,E,5.556715e+001,1.149960e+001,6.820000e+002,0.000000e+000,639,2.585513e-001,1.910805e+002,7.310862e+001,2.678219e+001,0.000000e+000,0.000000e+000,0.000000e+000,1.315920e+000,7.735564e-001
8,F,5.574107e+001,1.149960e+001,6.870000e+002,0.000000e+000,641,2.541649e-001,1.864629e+002,7.225941e+001,2.597528e+001,0.000000e+000,0.000000e+000,0.000000e+000,1.329610e+000,7.696940e-001
8,G,3.130544e+001,1.149960e+001,3.890000e+002,0.000000e+000,360,2.600803e-001,1.975560e+002,7.372689e+001,2.723859e+001,0.000000e+000,0.000000e+000,0.000000e+000,1.319217e+000,7.679140e-001
9,B,3.600125e+001,1.149960e+001,4.510000e+002,0.000000e+000,414,2.626072e-001,1.929786e+002,7.229536e+001,2.980946e+001,0.000000e+000,0.000000e+000,0.000000e+000,1.310441e+000,7.689188e-001
9,C,4.704511e+001,1.149960e+001,6.960000e+002,0.000000e+000,541,2.601230e-001,1.877757e+002,7.334517e+001,2.960225e+001,0.000000e+000,0.000000e+000,0.000000e+000,1.328778e+000,7.789116e-001
9,D,3.747956e+001,1.149960e+001,4.550000e+002,0.000000e+000,431,2.739314e-001,1.931132e+002,7.359229e+001,3.037532e+001,0.000000e+000,0.000000e+000,0.000000e+000,1.328688e+000,7.658073e-001
9,E,4.626248e+001,1.149960e+001,5.740000e+002,0.000000e+000,532,2.503401e-001,1.771977e+002,7.236114e+001,2.522565e+001,0.000000e+000,0.000000e+000,0.000000e+000,1.346591e+000,7.722051e-001
9,F,4.104491e+001,1.149960e+001,5.110000e+002,0.000000e+000,472,2.610406e-001,1.926306e+002,7.457023e+001,2.891770e+001,0.000000e+000,0.000000e+000,0.000000e+000,1.352177e+000,7.670741e-001
9,G,3.304463e+001,1.149960e+001,4.110000e+002,0.000000e+000,380,2.623010e-001,2.047534e+002,7.508873e+001,2.654823e+001,0.000000e+000,0.000000e+000,0.000000e+000,1.333815e+000,7.695671e-001
10,B,4.321889e+001,1.149960e+001,5.510000e+002,0.000000e+000,497,2.625846e-001,1.862456e+002,7.425037e+001,3.025969e+001,0.000000e+000,0.000000e+000,0.000000e+000,1.308236e+000,7.772668e-001
10,C,3.965355e+001,1.149960e+001,4.790000e+002,0.000000e+000,456,2.578296e-001,1.803751e+002,7.192676e+001,2.739463e+001,0.000000e+000,0.000000e+000,0.000000e+000,1.308254e+000,7.781622e-001
10,D,4.347977e+001,1.149960e+001,5.480000e+002,0.000000e+000,500,2.553068e-001,1.843657e+002,7.428167e+001,2.697234e+001,0.000000e+000,0.000000e+000,0.000000e+000,1.305531e+000,7.777792e-001
10,E,4.304498e+001,1.149960e+001,5.650000e+002,0.000000e+000,495,2.612217e-001,1.995855e+002,7.404961e+001,2.813368e+001,0.000000e+000,0.000000e+000,0.000000e+000,1.316039e+000,7.690761e-001
10,F,3.330551e+001,1.149960e+001,4.150000e+002,0.000000e+000,383,2.662153e-001,1.925482e+002,7.339135e+001,2.784290e+001,0.000000e+000,0.000000e+000,0.000000e+000,1.302388e+000,7.711751e-001
10,G,4.000139e+001,1.149960e+001,5.040000e+002,0.000000e+000,460,2.543137e-001,1.860236e+002,7.467764e+001,2.723844e+001,0.000000e+000,0.000000e+000,0.000000e+000,1.352787e+000,7.734049e-001
11,B,3.556645e+001,1.149960e+001,4.470000e+002,0.000000e+000,409,2.689798e-001,1.975097e+002,7.372350e+001,3.120745e+001,0.000000e+000,0.000000e+000,0.000000e+000,1.331281e+000,7.672123e-001
11,C,2.878361e+001,1.149960e+001,3.510000e+002,0.000000e+000,331,2.578405e-001,1.791177e+002,7.371678e+001,3.005017e+001,0.000000e+000,0.000000e+000,0.000000e+000,1.309828e+000,7.775797e-001
