"Column","Row","Cell Nuclei / mm^2","Evaluated Area [mm^2]","Estimated Total Cell Count","Total Granule Count","Cell Nucleus","Contrast","Size [um^2]","Intensity","Roughness","Granularity","Granule Intensity","Granule Count","Longishness","Compactness"





1
6,E,4.423342e+001,4.928400e+000,2.180000e+002,2.073000e+003,218,3.885359e-001,7.822126e+002,1.059221e+002,2.739176e+001,6.502960e-001,1.407535e+002,9.509174e+000,1.424454e+000,6.891390e-001
6,F,3.226199e+001,4.928400e+000,1.590000e+002,1.386000e+003,159,3.989616e-001,6.785305e+002,1.078299e+002,3.164911e+001,6.782666e-001,1.434161e+002,8.716981e+000,1.448308e+000,6.910491e-001
6,G,3.287071e+001,4.928400e+000,1.620000e+002,1.551000e+003,162,3.876642e-001,7.880901e+002,1.047998e+002,2.831288e+001,6.427749e-001,1.376361e+002,9.574074e+000,1.460517e+000,6.771497e-001
7,B,2.150799e+001,4.928400e+000,1.060000e+002,9.150000e+002,106,3.870564e-001,7.029046e+002,1.040195e+002,2.976862e+001,6.655135e-001,1.376843e+002,8.632075e+000,1.508078e+000,6.781908e-001
7,C,2.718935e+001,4.928400e+000,1.340000e+002,1.213000e+003,134,4.089465e-001,7.328358e+002,1.080916e+002,3.235589e+001,6.644047e-001,1.443111e+002,9.052239e+000,1.427015e+000,6.986953e-001
7,D,4.037822e+001,4.928400e+000,1.990000e+002,1.705000e+003,199,3.675967e-001,7.671589e+002,1.012661e+002,2.532923e+001,5.895385e-001,1.346522e+002,8.567839e+000,1.422018e+000,6.709734e-001
7,E,3.003003e+001,4.928400e+000,1.480000e+002,1.379000e+003,148,3.909896e-001,7.674341e+002,1.055606e+002,2.967183e+001,6.737991e-001,1.396527e+002,9.317568e+000,1.500332e+000,6.823574e-001
7,F,2.475448e+001,4.928400e+000,1.220000e+002,1.092000e+003,122,3.933233e-001,7.767560e+002,1.032743e+002,2.882311e+001,6.124381e-001,1.397557e+002,8.950820e+000,1.474108e+000,6.777732e-001
7,G,2.678354e+001,4.928400e+000,1.320000e+002,1.155000e+003,132,3.813626e-001,7.063109e+002,1.060908e+002,3.046240e+001,6.655747e-001,1.391361e+002,8.750000e+000,1.445748e+000,6.991133e-001
8,B,2.536320e+001,4.928400e+000,1.250000e+002,1.254000e+003,125,3.806277e-001,8.082439e+002,1.040729e+002,2.730975e+001,6.583815e-001,1.365258e+002,1.003200e+001,1.397567e+000,6.985311e-001
8,C,2.373996e+001,4.928400e+000,1.180000e+002,1.158000e+003,117,3.799097e-001,9.066752e+002,1.003516e+002,2.378339e+001,5.757384e-001,1.339550e+002,9.897436e+000,1.436484e+000,6.740360e-001
8,D,3.368233e+001,4.928400e+000,1.660000e+002,1.720000e+003,166,3.708486e-001,9.967113e+002,9.847421e+001,2.272177e+001,5.471002e-001,1.329040e+002,1.036145e+001,1.378291e+000,6.659250e-001
8,E,2.860969e+001,4.928400e+000,1.410000e+002,1.470000e+003,141,3.811029e-001,1.011278e+003,1.002780e+002,2.534886e+001,5.601548e-001,1.359876e+002,1.042553e+001,1.448214e+000,6.632108e-001
8,F,3.368233e+001,4.928400e+000,1.670000e+002,1.595000e+003,166,4.036782e-001,7.243610e+002,1.055542e+002,3.150308e+001,7.036083e-001,1.396276e+002,9.608434e+000,1.479445e+000,6.865515e-001
8,G,2.333414e+001,4.928400e+000,1.150000e+002,1.053000e+003,115,4.092046e-001,7.330185e+002,1.099860e+002,3.303465e+001,6.671461e-001,1.474550e+002,9.156522e+000,1.516293e+000,6.790182e-001
9,B,2.576901e+001,4.928400e+000,1.270000e+002,1.152000e+003,127,4.021467e-001,7.167820e+002,1.072421e+002,3.093946e+001,6.661110e-001,1.408593e+002,9.070866e+000,1.498923e+000,6.843249e-001
9,C,2.353705e+001,4.928400e+000,1.160000e+002,1.079000e+003,116,3.763366e-001,7.780402e+002,1.032440e+002,2.837940e+001,6.444228e-001,1.364793e+002,9.301724e+000,1.440993e+000,6.949389e-001
9,D,2.231962e+001,4.928400e+000,1.120000e+002,1.179000e+003,110,3.732507e-001,9.419974e+002,1.031473e+002,2.615032e+001,6.035121e-001,1.347489e+002,1.071818e+001,1.455521e+000,6.622121e-001
9,E,2.414577e+001,4.928400e+000,1.200000e+002,1.216000e+003,119,3.665555e-001,9.676170e+002,9.826332e+001,2.277302e+001,5.688729e-001,1.313471e+002,1.021849e+001,1.416547e+000,6.723153e-001
9,F,3.327652e+001,4.928400e+000,1.650000e+002,1.669000e+003,164,3.906008e-001,8.406344e+002,1.017948e+002,2.621040e+001,6.658440e-001,1.350558e+002,1.017683e+001,1.422106e+000,7.006515e-001
9,G,2.373996e+001,4.928400e+000,1.170000e+002,1.048000e+003,117,3.883598e-001,6.800488e+002,1.055161e+002,3.066815e+001,7.099743e-001,1.380856e+002,8.957265e+000,1.514847e+000,6.864462e-001
10,B,2.333414e+001,4.928400e+000,1.150000e+002,1.073000e+003,115,3.894517e-001,7.485129e+002,1.073457e+002,3.159358e+001,6.759586e-001,1.419655e+002,9.330435e+000,1.476051e+000,6.813284e-001
10,C,1.927603e+001,4.928400e+000,9.500000e+001,8.470000e+002,95,4.020713e-001,7.120881e+002,1.066045e+002,3.263476e+001,6.578358e-001,1.431378e+002,8.915789e+000,1.424918e+000,6.891529e-001
10,D,2.779807e+001,4.928400e+000,1.380000e+002,1.193000e+003,137,3.768715e-001,7.545910e+002,1.028216e+002,2.679733e+001,6.214868e-001,1.365908e+002,8.708029e+000,1.446115e+000,6.673921e-001
10,E,3.327652e+001,4.928400e+000,1.650000e+002,1.461000e+003,164,3.943190e-001,7.246161e+002,1.032309e+002,3.026364e+001,6.685808e-001,1.372201e+002,8.908537e+000,1.468973e+000,6.814049e-001
10,F,3.043584e+001,4.928400e+000,1.510000e+002,1.655000e+003,150,3.807643e-001,1.089244e+003,9.903795e+001,2.053059e+001,5.342961e-001,1.321117e+002,1.103333e+001,1.389299e+000,6.733346e-001
10,G,2.252252e+001,4.928400e+000,1.110000e+002,1.032000e+003,111,3.645687e-001,8.904057e+002,9.711348e+001,2.211016e+001,5.645878e-001,1.289410e+002,9.297297e+000,1.398326e+000,6.616495e-001
11,B,2.089928e+001,4.928400e+000,1.030000e+002,9.730000e+002,103,3.921945e-001,7.088210e+002,1.052087e+002,3.059141e+001,6.961235e-001,1.388760e+002,9.446602e+000,1.506696e+000,6.849537e-001
11,C,2.779807e+001,4.928400e+000,1.370000e+002,1.340000e+003,137,4.029658e-001,7.877280e+002,1.088492e+002,3.181850e+001,6.713225e-001,1.448118e+002,9.781022e+000,1.424338e+000,7.009184e-001
11,D,1.704407e+001,4.928400e+000,8.400000e+001,7.230000e+002,84,3.925165e-001,7.245721e+002,1.027631e+002,2.822766e+001,6.284234e-001,1.380037e+002,8.607143e+000,1.507359e+000,6.707830e-001
11,E,2.049347e+001,4.928400e+000,1.010000e+002,9.150000e+002,101,3.911404e-001,7.108302e+002,1.047445e+002,2.896923e+001,6.846739e-001,1.384828e+002,9.059406e+000,1.474803e+000,6.949580e-001
11,F,3.530558e+001,4.928400e+000,1.750000e+002,1.684000e+003,174,3.722279e-001,9.376406e+002,9.840632e+001,2.228238e+001,5.411756e-001,1.327962e+002,9.678161e+000,1.423051e+000,6.668980e-001
11,G,2.820388e+001,4.928400e+000,1.390000e+002,1.202000e+003,139,4.013846e-001,6.570806e+002,1.082311e+002,3.398129e+001,7.083954e-001,1.430968e+002,8.647482e+000,1.449246e+000,7.041587e-001





2
Timespan (h):, 18.1414
2,B,2.130509e+001,4.928400e+000,2.530000e+002,1.420000e+002,105,1.983488e-001,9.494676e+001,7.429037e+001,3.513503e+001,7.508152e-001,7.792778e+001,1.352381e+000,1.576409e+000,6.727009e-001
2,C,1.197143e+001,4.928400e+000,2.420000e+002,7.800000e+001,59,2.167974e-001,8.311456e+001,7.928964e+001,4.444426e+001,8.618174e-001,9.826695e+001,1.322034e+000,1.515916e+000,6.944661e-001
2,D,1.318886e+001,4.928400e+000,2.160000e+002,9.100000e+001,65,2.179981e-001,9.887058e+001,7.818420e+001,3.923693e+001,7.620975e-001,9.012051e+001,1.400000e+000,1.537106e+000,6.730746e-001
2,E,1.460920e+001,4.928400e+000,2.370000e+002,1.180000e+002,72,2.194904e-001,9.117301e+001,8.013129e+001,4.405537e+001,9.506334e-001,9.303704e+001,1.638889e+000,1.512056e+000,6.760022e-001
2,F,2.008766e+001,4.928400e+000,3.520000e+002,1.420000e+002,99,2.309372e-001,8.417959e+001,7.882497e+001,4.263481e+001,9.017571e-001,9.616970e+001,1.434343e+000,1.648470e+000,6.541909e-001
2,G,2.008766e+001,4.928400e+000,2.610000e+002,1.370000e+002,99,2.160910e-001,8.528208e+001,7.971897e+001,4.155571e+001,8.853264e-001,9.256313e+001,1.383838e+000,1.447623e+000,6.854457e-001
3,B,1.258015e+001,4.928400e+000,1.870000e+002,8.400000e+001,62,2.121518e-001,9.505466e+001,7.550921e+001,3.080316e+001,8.211329e-001,8.055645e+001,1.354839e+000,1.566998e+000,6.398782e-001
