Column,Row,Cell Nuclei / mm^2,Evaluated Area [mm^2],Estimated Total Cell Count,Total Granule Count,Cell Nucleus,Contrast,Size [um^2],Intensity,Roughness,Granularity,Granule Intensity,Granule Count,Longishness,Compactness
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,,
Timespan (h):,0,,,,,,,,,,,,,,
3,B,5.66E+01,4.93E+00,3.29E+02,4.85E+02,279,1.61E-01,1.08E+02,1.37E+02,2.89E+01,1.02E+00,1.40E+02,1.74E+00,1.49E+00,7.04E-01
3,C,3.94E+01,4.93E+00,2.15E+02,3.87E+02,194,1.64E-01,1.12E+02,1.39E+02,2.78E+01,1.16E+00,1.44E+02,1.99E+00,1.47E+00,7.04E-01
3,D,2.43E+01,4.93E+00,1.50E+02,1.90E+02,120,1.62E-01,9.25E+01,1.38E+02,2.27E+01,1.12E+00,1.38E+02,1.58E+00,1.46E+00,7.04E-01
3,E,2.78E+01,4.93E+00,1.70E+02,2.55E+02,137,1.63E-01,1.28E+02,1.40E+02,3.22E+01,9.44E-01,1.53E+02,1.86E+00,1.43E+00,7.13E-01
3,F,5.26E+01,4.93E+00,2.91E+02,5.11E+02,259,1.68E-01,1.25E+02,1.46E+02,2.87E+01,1.02E+00,1.51E+02,1.97E+00,1.51E+00,6.84E-01
3,G,5.88E+01,4.93E+00,5.02E+02,4.84E+02,290,1.29E-01,1.01E+02,1.60E+02,1.63E+01,9.94E-01,1.29E+02,1.67E+00,1.67E+00,6.45E-01
4,B,1.24E+01,4.93E+00,7.10E+01,1.08E+02,61,1.57E-01,1.11E+02,1.40E+02,1.77E+01,9.74E-01,1.32E+02,1.77E+00,1.54E+00,6.85E-01
4,C,3.49E+01,4.93E+00,2.24E+02,2.97E+02,172,1.66E-01,9.93E+01,1.37E+02,2.94E+01,1.04E+00,1.34E+02,1.73E+00,1.45E+00,7.08E-01
4,D,5.38E+01,4.93E+00,3.39E+02,4.49E+02,265,1.52E-01,9.49E+01,1.40E+02,2.37E+01,1.08E+00,1.32E+02,1.69E+00,1.47E+00,7.02E-01
4,E,3.55E+01,4.93E+00,2.00E+02,3.25E+02,175,1.64E-01,1.01E+02,1.43E+02,2.96E+01,1.17E+00,1.50E+02,1.86E+00,1.48E+00,7.02E-01
4,F,1.14E+02,4.93E+00,7.28E+02,1.03E+03,563,1.61E-01,1.07E+02,1.45E+02,2.49E+01,1.07E+00,1.40E+02,1.83E+00,1.53E+00,6.89E-01
4,G,2.90E+01,4.93E+00,1.69E+02,2.67E+02,143,1.66E-01,1.09E+02,1.47E+02,3.12E+01,1.07E+00,1.55E+02,1.87E+00,1.49E+00,6.94E-01
5,B,1.50E+01,4.93E+00,8.70E+01,1.52E+02,74,1.72E-01,1.31E+02,1.41E+02,3.37E+01,9.82E-01,1.48E+02,2.05E+00,1.34E+00,7.40E-01
5,C,3.25E+01,4.93E+00,1.83E+02,3.05E+02,160,1.61E-01,1.26E+02,1.38E+02,2.82E+01,9.33E-01,1.41E+02,1.91E+00,1.44E+00,7.15E-01
5,D,5.62E+01,4.93E+00,3.06E+02,5.11E+02,277,1.62E-01,1.20E+02,1.39E+02,2.82E+01,1.01E+00,1.40E+02,1.84E+00,1.46E+00,7.06E-01
5,E,5.44E+01,4.93E+00,3.23E+02,4.42E+02,268,1.51E-01,9.36E+01,1.41E+02,2.26E+01,1.13E+00,1.32E+02,1.65E+00,1.50E+00,6.85E-01
5,F,8.79E+01,4.93E+00,4.67E+02,7.71E+02,433,1.59E-01,1.03E+02,1.43E+02,2.75E+01,1.05E+00,1.42E+02,1.78E+00,1.50E+00,6.96E-01
5,G,2.84E+01,4.93E+00,1.52E+02,2.39E+02,140,1.61E-01,1.01E+02,1.47E+02,2.66E+01,1.03E+00,1.49E+02,1.71E+00,1.50E+00,7.01E-01
6,B,2.41E+01,4.93E+00,2.18E+02,2.06E+02,119,1.54E-01,9.63E+01,1.37E+02,2.72E+01,1.21E+00,1.40E+02,1.73E+00,1.50E+00,6.78E-01
6,C,5.07E+01,4.93E+00,2.95E+02,4.13E+02,250,1.60E-01,1.02E+02,1.39E+02,2.41E+01,9.91E-01,1.34E+02,1.65E+00,1.50E+00,6.81E-01
6,D,1.03E+02,4.93E+00,5.99E+02,9.12E+02,507,1.61E-01,1.14E+02,1.39E+02,2.68E+01,1.02E+00,1.42E+02,1.80E+00,1.48E+00,6.96E-01
6,E,1.14E+02,4.93E+00,6.38E+02,1.01E+03,561,1.64E-01,1.08E+02,1.42E+02,2.69E+01,1.05E+00,1.42E+02,1.81E+00,1.49E+00,7.01E-01
6,F,1.86E+02,4.93E+00,1.05E+03,1.61E+03,919,1.65E-01,1.03E+02,1.45E+02,2.72E+01,1.09E+00,1.45E+02,1.76E+00,1.49E+00,6.98E-01
6,G,2.52E+01,4.93E+00,1.42E+02,2.23E+02,124,1.60E-01,1.24E+02,1.45E+02,2.52E+01,1.10E+00,1.51E+02,1.80E+00,1.44E+00,7.16E-01
7,B,1.58E+01,4.93E+00,1.02E+02,1.26E+02,78,1.54E-01,1.00E+02,1.38E+02,2.08E+01,9.49E-01,1.26E+02,1.62E+00,1.41E+00,7.17E-01
7,C,3.33E+01,4.93E+00,1.89E+02,2.54E+02,164,1.56E-01,1.01E+02,1.36E+02,2.79E+01,9.22E-01,1.30E+02,1.55E+00,1.48E+00,7.00E-01
7,D,7.00E+01,4.93E+00,3.82E+02,6.08E+02,345,1.71E-01,9.78E+01,1.43E+02,2.92E+01,1.11E+00,1.46E+02,1.76E+00,1.48E+00,7.04E-01
7,E,1.18E+02,4.93E+00,6.71E+02,9.63E+02,581,1.67E-01,9.62E+01,1.42E+02,2.88E+01,1.05E+00,1.45E+02,1.66E+00,1.52E+00,7.06E-01
7,F,2.12E+02,4.93E+00,1.21E+03,1.71E+03,1047,1.59E-01,9.21E+01,1.44E+02,2.74E+01,1.08E+00,1.39E+02,1.63E+00,1.50E+00,7.00E-01
7,G,2.41E+01,4.93E+00,1.34E+02,2.05E+02,119,1.50E-01,1.08E+02,1.46E+02,3.01E+01,9.42E-01,1.37E+02,1.72E+00,1.48E+00,7.08E-01
8,B,2.74E+01,4.93E+00,1.53E+02,2.28E+02,135,1.56E-01,9.71E+01,1.42E+02,2.38E+01,1.10E+00,1.40E+02,1.69E+00,1.48E+00,6.85E-01
8,C,6.33E+01,4.93E+00,3.53E+02,5.13E+02,312,1.66E-01,1.05E+02,1.37E+02,2.47E+01,9.68E-01,1.33E+02,1.64E+00,1.50E+00,6.88E-01
8,D,1.52E+02,4.93E+00,8.59E+02,1.26E+03,751,1.62E-01,1.04E+02,1.38E+02,2.67E+01,9.79E-01,1.35E+02,1.67E+00,1.49E+00,7.04E-01
8,E,1.54E+02,4.93E+00,8.80E+02,1.38E+03,757,1.63E-01,1.18E+02,1.38E+02,2.62E+01,9.45E-01,1.39E+02,1.83E+00,1.47E+00,7.04E-01
8,F,9.37E+01,4.93E+00,5.31E+02,8.93E+02,462,1.54E-01,1.27E+02,1.41E+02,2.59E+01,9.66E-01,1.41E+02,1.93E+00,1.47E+00,7.02E-01
8,G,2.72E+01,4.93E+00,1.63E+02,2.86E+02,134,1.64E-01,1.36E+02,1.48E+02,2.85E+01,9.90E-01,1.48E+02,2.13E+00,1.42E+00,7.11E-01
9,B,4.04E+01,4.93E+00,2.55E+02,3.26E+02,199,1.65E-01,1.01E+02,1.40E+02,3.09E+01,1.03E+00,1.35E+02,1.64E+00,1.50E+00,7.04E-01
9,C,7.43E+01,4.93E+00,4.66E+02,5.28E+02,366,1.30E-01,9.65E+01,1.37E+02,1.84E+01,7.49E-01,1.03E+02,1.44E+00,1.61E+00,6.58E-01
9,D,1.36E+02,4.93E+00,7.67E+02,1.16E+03,668,1.60E-01,1.02E+02,1.40E+02,2.54E+01,1.07E+00,1.37E+02,1.73E+00,1.52E+00,6.94E-01
