"Column","Row","Cell Nuclei / mm^2","Evaluated Area [mm^2]","Estimated Total Cell Count","Total Granule Count","Cell Nucleus","Contrast","Size [um^2]","Intensity","Roughness","Granularity","Granule Intensity","Granule Count","Longishness","Compactness"





1
6,E,4.443633e+001,1.149960e+001,5.610000e+002,0.000000e+000,511,2.570150e-001,1.829580e+002,7.272708e+001,2.717705e+001,0.000000e+000,0.000000e+000,0.000000e+000,1.333043e+000,7.703167e-001
6,F,5.461060e+001,1.149960e+001,6.740000e+002,0.000000e+000,628,2.516893e-001,1.835172e+002,7.388329e+001,2.792639e+001,0.000000e+000,0.000000e+000,0.000000e+000,1.315141e+000,7.727360e-001
6,G,3.634909e+001,1.149960e+001,4.440000e+002,0.000000e+000,418,2.573626e-001,1.989429e+002,7.445850e+001,2.832799e+001,0.000000e+000,0.000000e+000,0.000000e+000,1.324999e+000,7.664273e-001
7,B,3.843612e+001,1.149960e+001,4.770000e+002,0.000000e+000,442,2.479814e-001,1.990933e+002,7.130058e+001,2.456354e+001,0.000000e+000,0.000000e+000,0.000000e+000,1.293528e+000,7.768377e-001
7,C,4.895822e+001,1.149960e+001,6.080000e+002,0.000000e+000,563,2.612903e-001,1.869248e+002,7.296475e+001,2.587646e+001,0.000000e+000,0.000000e+000,0.000000e+000,1.337562e+000,7.700211e-001
7,D,5.765418e+001,1.149960e+001,7.230000e+002,0.000000e+000,663,2.565647e-001,1.895230e+002,7.328528e+001,2.683358e+001,0.000000e+000,0.000000e+000,0.000000e+000,1.325437e+000,7.729803e-001
7,E,5.982817e+001,1.149960e+001,7.430000e+002,0.000000e+000,688,2.698195e-001,1.875413e+002,7.408233e+001,2.943841e+001,0.000000e+000,0.000000e+000,0.000000e+000,1.321633e+000,7.731954e-001
7,F,5.461060e+001,1.149960e+001,7.130000e+002,0.000000e+000,628,2.594975e-001,1.942113e+002,7.446796e+001,2.874630e+001,0.000000e+000,0.000000e+000,0.000000e+000,1.327409e+000,7.707401e-001
7,G,4.739295e+001,1.149960e+001,5.970000e+002,0.000000e+000,545,2.684117e-001,1.951711e+002,7.553326e+001,3.168931e+001,0.000000e+000,0.000000e+000,0.000000e+000,1.337705e+000,7.641225e-001
8,B,4.582768e+001,1.149960e+001,5.680000e+002,0.000000e+000,527,2.594975e-001,1.859681e+002,7.246261e+001,2.829278e+001,0.000000e+000,0.000000e+000,0.000000e+000,1.334052e+000,7.716192e-001
8,C,5.269749e+001,1.149960e+001,6.510000e+002,0.000000e+000,606,2.551892e-001,1.851356e+002,7.158873e+001,2.644361e+001,0.000000e+000,0.000000e+000,0.000000e+000,1.311015e+000,7.736976e-001
8,D,5.226269e+001,1.149960e+001,6.710000e+002,0.000000e+000,601,2.580786e-001,1.834798e+002,7.252127e+001,2.928821e+001,0.000000e+000,0.000000e+000,0.000000e+000,1.328140e+000,7.730646e-001
8,E,5.608891e+001,1.149960e+001,7.000000e+002,0.000000e+000,645,2.490369e-001,1.843333e+002,7.276202e+001,2.600326e+001,0.000000e+000,0.000000e+000,0.000000e+000,1.294177e+000,7.800869e-001
8,F,4.565376e+001,1.149960e+001,5.620000e+002,0.000000e+000,525,2.540704e-001,1.931513e+002,7.364989e+001,2.715148e+001,0.000000e+000,0.000000e+000,0.000000e+000,1.295954e+000,7.771136e-001
8,G,3.765348e+001,1.149960e+001,4.820000e+002,0.000000e+000,433,2.562441e-001,1.877105e+002,7.396632e+001,2.908521e+001,0.000000e+000,0.000000e+000,0.000000e+000,1.361320e+000,7.686342e-001
9,B,4.347977e+001,1.149960e+001,5.980000e+002,0.000000e+000,500,2.637228e-001,2.125620e+002,7.288169e+001,2.817114e+001,0.000000e+000,0.000000e+000,0.000000e+000,1.324699e+000,7.634896e-001
9,C,5.113221e+001,1.149960e+001,6.270000e+002,0.000000e+000,588,2.638758e-001,1.907159e+002,7.347345e+001,2.925483e+001,0.000000e+000,0.000000e+000,0.000000e+000,1.308110e+000,7.797309e-001
9,D,5.408884e+001,1.149960e+001,6.900000e+002,0.000000e+000,622,2.526110e-001,1.780878e+002,7.290815e+001,2.746414e+001,0.000000e+000,0.000000e+000,0.000000e+000,1.324589e+000,7.733712e-001
9,E,4.939302e+001,1.149960e+001,6.100000e+002,0.000000e+000,568,2.548631e-001,1.903628e+002,7.312013e+001,2.701915e+001,0.000000e+000,0.000000e+000,0.000000e+000,1.311750e+000,7.749807e-001
9,F,6.156736e+001,1.149960e+001,7.670000e+002,0.000000e+000,708,2.467558e-001,1.905999e+002,7.436342e+001,2.575952e+001,0.000000e+000,0.000000e+000,0.000000e+000,1.324050e+000,7.748502e-001
9,G,3.617517e+001,1.149960e+001,4.470000e+002,0.000000e+000,416,2.652820e-001,1.885873e+002,7.563940e+001,2.938672e+001,0.000000e+000,0.000000e+000,0.000000e+000,1.319971e+000,7.744703e-001
10,B,4.739295e+001,1.149960e+001,6.070000e+002,0.000000e+000,545,2.430821e-001,1.830553e+002,7.215302e+001,2.549115e+001,0.000000e+000,0.000000e+000,0.000000e+000,1.331926e+000,7.656223e-001
10,C,5.200181e+001,1.149960e+001,6.450000e+002,0.000000e+000,598,2.508303e-001,1.968693e+002,7.241687e+001,2.553191e+001,0.000000e+000,0.000000e+000,0.000000e+000,1.304971e+000,7.748719e-001
10,D,6.287175e+001,1.149960e+001,8.000000e+002,0.000000e+000,723,2.526928e-001,1.852024e+002,7.389455e+001,2.766538e+001,0.000000e+000,0.000000e+000,0.000000e+000,1.295445e+000,7.730387e-001
10,E,5.504539e+001,1.149960e+001,6.910000e+002,0.000000e+000,633,2.553440e-001,1.965927e+002,7.418289e+001,2.627346e+001,0.000000e+000,0.000000e+000,0.000000e+000,1.327600e+000,7.758494e-001
10,F,5.704546e+001,1.149960e+001,7.110000e+002,0.000000e+000,656,2.583641e-001,1.846345e+002,7.438922e+001,2.950770e+001,0.000000e+000,0.000000e+000,0.000000e+000,1.312415e+000,7.788179e-001
10,G,3.930571e+001,1.149960e+001,4.820000e+002,0.000000e+000,452,2.608568e-001,1.878684e+002,7.552237e+001,2.931261e+001,0.000000e+000,0.000000e+000,0.000000e+000,1.334410e+000,7.671344e-001
11,B,4.034923e+001,1.149960e+001,5.020000e+002,0.000000e+000,464,2.669525e-001,1.920013e+002,7.370211e+001,2.781822e+001,0.000000e+000,0.000000e+000,0.000000e+000,1.326314e+000,7.728893e-001
11,C,4.174058e+001,1.149960e+001,5.260000e+002,0.000000e+000,480,2.657949e-001,1.918550e+002,7.422744e+001,2.782392e+001,0.000000e+000,0.000000e+000,0.000000e+000,1.320231e+000,7.765545e-001
11,D,4.539288e+001,1.149960e+001,6.330000e+002,0.000000e+000,522,2.626263e-001,2.034434e+002,7.482743e+001,2.887807e+001,0.000000e+000,0.000000e+000,0.000000e+000,1.347269e+000,7.721859e-001
11,E,4.965390e+001,1.149960e+001,6.190000e+002,0.000000e+000,571,2.657655e-001,1.894824e+002,7.549854e+001,3.154844e+001,0.000000e+000,0.000000e+000,0.000000e+000,1.305578e+000,7.769289e-001
11,F,5.034958e+001,1.149960e+001,6.330000e+002,0.000000e+000,579,2.553248e-001,1.975525e+002,7.467292e+001,2.730871e+001,0.000000e+000,0.000000e+000,0.000000e+000,1.336334e+000,7.694732e-001
